Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Cricket Club 8,Friend Club 9,Hong Kong Cricket Club (HKCC),10,14/01/2017,2-3,"['1-3', '0-3', '0-3', '3-2', '3-0']",2,3,7,11
Spirit 4,KYS 2,HK Squash Centre (HKSC),10,14/01/2017,5-0,"['3-1', '3-0', '3-0', '3-1', '3-1']",5,0,15,3
Global 3,MoveOnLoL,HK Squash Centre (HKSC),10,14/01/2017,3-2,"['2-3', '3-1', '0-3', '3-0', '3-0']",3,2,11,7
KYS 2,Global 3,Java Road (JRSC),11,21/01/2017,3-2,"['1-3', '0-3', '3-0', '3-0', '3-0']",3,2,10,6
MoveOnLoL,Hong Kong Cricket Club 8,HK Squash Centre (HKSC),11,21/01/2017,3-2,"['3-0', '2-3', '2-3', '3-2', '3-0']",3,2,13,8
Friend Club 9,Head Shatin 7,Kwun Chung (KCSC),11,21/01/2017,4-1,"['3-0', '3-1', '3-0', '3-1', '1-3']",4,1,13,5
Hong Kong Cricket Club 8,KYS 2,Hong Kong Cricket Club (HKCC),12,11/02/2017,1-4,"['1-3', '0-3', '0-3', '2-3', 'WO']",1,4,3,15
Global 3,Spirit 4,HK Squash Centre (HKSC),12,11/02/2017,1-4,"['0-3', '0-3', '3-1', '0-3', '0-3']",1,4,3,13
Head Shatin 7,MoveOnLoL,Cornwall Street (CSPSC),12,11/02/2017,4-1,"['0-3', '3-1', '3-0', '3-2', '3-0']",4,1,12,6
Spirit 4,Hong Kong Cricket Club 8,HK Squash Centre (HKSC),13,18/02/2017,4-1,"['3-0', '3-0', '0-3', '3-1', '3-0']",4,1,12,4
KYS 2,Head Shatin 7,Java Road (JRSC),13,18/02/2017,3-2,"['3-0', '3-0', '3-0', '0-3', '0-3']",3,2,9,6
MoveOnLoL,Friend Club 9,HK Squash Centre (HKSC),13,18/02/2017,2-3,"['3-0', '0-3', '0-3', '0-3', '3-0']",2,3,6,9
Hong Kong Cricket Club 8,Global 3,Hong Kong Cricket Club (HKCC),14,25/02/2017,3-2,"['2-3', '3-1', '3-0', '0-3', '3-0']",3,2,11,7
Head Shatin 7,Spirit 4,Cornwall Street (CSPSC),14,25/02/2017,2-3,"['0-3', '0-3', '3-0', '3-0', '0-3']",2,3,6,9
Friend Club 9,KYS 2,Kwun Chung (KCSC),14,25/02/2017,4-1,"['3-0', '3-0', '3-0', '3-0', '2-3']",4,1,14,3
Friend Club 9,Spirit 4,Kwun Chung (KCSC),15,04/03/2017,3-2,"['0-3', '3-2', '3-1', '3-0', '1-3']",3,2,10,9
MoveOnLoL,KYS 2,HK Squash Centre (HKSC),15,04/03/2017,1-4,"['3-2', '0-3', '0-3', '0-3', '0-3']",1,4,3,14
Global 3,Head Shatin 7,HK Squash Centre (HKSC),15,04/03/2017,3-2,"['1-3', '3-0', '3-0', '0-3', '3-1']",3,2,10,7
Spirit 4,MoveOnLoL,HK Squash Centre (HKSC),16,11/03/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Hong Kong Cricket Club 8,Head Shatin 7,Hong Kong Cricket Club (HKCC),16,11/03/2017,1-4,"['3-2', '0-3', '1-3', '1-3', '0-3']",1,4,5,14
Global 3,Friend Club 9,HK Squash Centre (HKSC),16,11/03/2017,0-5,"['2-3', '1-3', '0-3', '0-3', '0-3']",0,5,3,15
KYS 2,Spirit 4,Java Road (JRSC),17,18/03/2017,3-2,"['0-3', '3-1', '3-1', '0-3', '3-0']",3,2,9,8
MoveOnLoL,Global 3,HK Squash Centre (HKSC),17,18/03/2017,0-5,"['WO', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
Friend Club 9,Hong Kong Cricket Club 8,Kwun Chung (KCSC),17,18/03/2017,3-2,"['3-2', '2-3', '3-1', '3-0', '1-3']",3,2,12,9
Hong Kong Cricket Club 8,MoveOnLoL,Hong Kong Cricket Club (HKCC),18,25/03/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Head Shatin 7,Friend Club 9,Cornwall Street (CSPSC),18,25/03/2017,1-4,"['1-3', '1-3', '1-3', '0-3', '3-1']",1,4,6,13
Global 3,KYS 2,HK Squash Centre (HKSC),18,25/03/2017,3-2,"['3-0', '3-0', '0-3', '1-3', 'WO']",3,2,10,6
MoveOnLoL,Head Shatin 7,HK Squash Centre (HKSC),19,01/04/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
KYS 2,Hong Kong Cricket Club 8,Java Road (JRSC),19,01/04/2017,3-2,"['3-0', '3-0', '0-3', '3-0', '0-3']",3,2,9,6
Spirit 4,Global 3,HK Squash Centre (HKSC),19,01/04/2017,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
KYS 2,Head Shatin 7,Java Road (JRSC),20,08/04/2017,5-0,"['3-2', '3-2', '3-2', '3-0', '3-0']",5,0,15,6
Friend Club 9,MoveOnLoL,Kwun Chung (KCSC),20,08/04/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Hong Kong Cricket Club 8,Spirit 4,Hong Kong Cricket Club (HKCC),20,08/04/2017,2-3,"['0-3', '3-1', '3-1', 'WO', 'WO']",2,3,6,11
Global 3,Hong Kong Cricket Club 8,HK Squash Centre (HKSC),21,22/04/2017,0-5,"['1-3', '1-3', '2-3', '0-3', '1-3']",0,5,5,15
KYS 2,Friend Club 9,Java Road (JRSC),21,22/04/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Spirit 4,Head Shatin 7,HK Squash Centre (HKSC),21,22/04/2017,4-1,"['3-0', '3-2', '3-0', '1-3', '3-0']",4,1,13,5
