Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Friend Club 1,Hong Kong Football Club 3,Cornwall Street (CSPSC),5,01/11/2016,2-3,"['3-0', '0-3', '1-3', '2-3', '3-2']",2,3,9,11
Spirit 1,Perrier KCC 3,HK Squash Centre (HKSC),5,01/11/2016,2-3,"['3-2', '0-3', '3-0', '0-3', '0-3']",2,3,6,11
Razor 1,Yuen Long Jr 1,Pei Ho Street (PHSSC),5,01/11/2016,2-3,"['2-3', '3-2', '0-3', '0-3', '3-0']",2,3,8,11
Young Player 5,Phresh 1,Hong Kong Sports Institute (HKSI),5,01/11/2016,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Perrier KCC 3,Razor 1,Kowloon Cricket Club (KCC),6,08/11/2016,4-1,"['0-3', '3-2', '3-1', '3-1', '3-0']",4,1,12,7
Yuen Long Jr 1,Hong Kong Football Club 3,Yuen Long Jockey Club (YLJCSC),6,08/11/2016,3-2,"['2-3', '1-3', '3-0', '3-1', '3-2']",3,2,12,9
Friend Club 1,Young Player 5,Cornwall Street (CSPSC),6,08/11/2016,2-3,"['0-3', '0-3', '3-1', '1-3', '3-0']",2,3,7,10
Phresh 1,Spirit 1,Cornwall Street (CSPSC),6,08/11/2016,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Razor 1,Phresh 1,Pei Ho Street (PHSSC),7,15/11/2016,5-0,"['3-0', '3-0', '3-0', '3-2', '3-0']",5,0,15,2
Spirit 1,Friend Club 1,HK Squash Centre (HKSC),7,15/11/2016,4-1,"['3-2', '3-0', '3-0', '3-0', '0-3']",4,1,12,5
Young Player 5,Hong Kong Football Club 3,Hong Kong Sports Institute (HKSI),7,15/11/2016,2-3,"['3-0', '2-3', '3-0', '0-3', '0-3']",2,3,8,9
Yuen Long Jr 1,Perrier KCC 3,Yuen Long Jockey Club (YLJCSC),7,15/11/2016,3-2,"['3-1', '1-3', '1-3', '3-1', '3-0']",3,2,11,8
Hong Kong Football Club 3,Perrier KCC 3,Hong Kong Football Club (HKFC),8,22/11/2016,3-2,"['3-2', '3-0', '3-0', '0-3', '1-3']",3,2,10,8
Spirit 1,Young Player 5,HK Squash Centre (HKSC),8,22/11/2016,0-5,"['1-3', '0-3', '1-3', '1-3', '0-3']",0,5,3,15
Razor 1,Friend Club 1,Pei Ho Street (PHSSC),8,22/11/2016,5-0,"['3-1', '3-0', '3-1', '3-1', '3-0']",5,0,15,3
Yuen Long Jr 1,Phresh 1,Yuen Long Jockey Club (YLJCSC),8,22/11/2016,4-1,"['3-0', '3-2', '3-0', '3-1', '1-3']",4,1,13,6
Young Player 5,Razor 1,Hong Kong Sports Institute (HKSI),9,29/11/2016,4-1,"['3-2', '1-3', '3-0', '3-1', 'WO']",4,1,13,6
Phresh 1,Perrier KCC 3,Cornwall Street (CSPSC),9,29/11/2016,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Friend Club 1,Yuen Long Jr 1,Cornwall Street (CSPSC),9,29/11/2016,2-3,"['3-0', '3-0', '1-3', '2-3', '1-3']",2,3,10,9
Spirit 1,Hong Kong Football Club 3,HK Squash Centre (HKSC),9,29/11/2016,0-5,"['1-3', '0-3', '1-3', '1-3', '0-3']",0,5,3,15
Phresh 1,Hong Kong Football Club 3,Cornwall Street (CSPSC),10,06/12/2016,0-5,"['0-3', '0-3', '0-3', '1-3', '0-3']",0,5,1,15
Razor 1,Spirit 1,Pei Ho Street (PHSSC),10,06/12/2016,1-4,"['0-3', '1-3', '3-1', '2-3', '0-3']",1,4,6,13
Perrier KCC 3,Friend Club 1,Kowloon Cricket Club (KCC),10,06/12/2016,4-1,"['1-3', '3-2', '3-2', '3-2', '3-0']",4,1,13,9
Yuen Long Jr 1,Young Player 5,Yuen Long Jockey Club (YLJCSC),10,06/12/2016,1-4,"['0-3', '3-2', '0-3', '0-3', '0-3']",1,4,3,14
Spirit 1,Yuen Long Jr 1,HK Squash Centre (HKSC),11,13/12/2016,3-2,"['0-3', '3-0', '3-1', '1-3', '3-0']",3,2,10,7
Friend Club 1,Phresh 1,Cornwall Street (CSPSC),11,13/12/2016,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
Young Player 5,Perrier KCC 3,Hong Kong Sports Institute (HKSI),11,13/12/2016,2-3,"['3-1', '1-3', '3-2', '0-3', '2-3']",2,3,9,12
Razor 1,Hong Kong Football Club 3,Pei Ho Street (PHSSC),11,13/12/2016,1-4,"['3-2', '2-3', '1-3', '1-3', '0-3']",1,4,7,14
Yuen Long Jr 1,Razor 1,Yuen Long Jockey Club (YLJCSC),12,03/01/2017,3-2,"['3-0', '1-3', '3-1', '1-3', '3-0']",3,2,11,7
Hong Kong Football Club 3,Friend Club 1,Hong Kong Football Club (HKFC),12,03/01/2017,4-1,"['2-3', '3-0', '3-1', '3-1', '3-1']",4,1,14,6
Spirit 1,Perrier KCC 3,HK Squash Centre (HKSC),12,03/01/2017,1-4,"['2-3', '3-0', '2-3', '1-3', '2-3']",1,4,10,12
Phresh 1,Young Player 5,Cornwall Street (CSPSC),12,03/01/2017,0-5,"['0-3', '0-3', '0-3', '0-3', 'WO']",0,5,0,15
Spirit 1,Phresh 1,HK Squash Centre (HKSC),13,10/01/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Young Player 5,Friend Club 1,Hong Kong Sports Institute (HKSI),13,10/01/2017,4-1,"['3-2', '3-1', '3-0', '3-1', '2-3']",4,1,14,7
Hong Kong Football Club 3,Yuen Long Jr 1,Hong Kong Football Club (HKFC),13,10/01/2017,5-0,"['3-1', '3-0', '3-1', '3-0', '3-1']",5,0,15,3
Razor 1,Perrier KCC 3,Pei Ho Street (PHSSC),13,10/01/2017,2-3,"['3-2', '3-2', '1-3', '0-3', '0-3']",2,3,7,13
Phresh 1,Razor 1,Cornwall Street (CSPSC),14,17/01/2017,1-4,"['0-3', '3-2', '0-3', '0-3', '1-3']",1,4,4,14
Perrier KCC 3,Yuen Long Jr 1,Kowloon Cricket Club (KCC),14,17/01/2017,4-1,"['1-3', '3-0', '3-2', '3-2', '3-0']",4,1,13,7
Hong Kong Football Club 3,Young Player 5,Hong Kong Football Club (HKFC),14,17/01/2017,2-3,"['0-3', '2-3', '2-3', '3-1', '3-0']",2,3,10,10
Friend Club 1,Spirit 1,Cornwall Street (CSPSC),14,17/01/2017,4-1,"['3-1', '1-3', '3-1', '3-2', '3-0']",4,1,13,7
Phresh 1,Yuen Long Jr 1,Cornwall Street (CSPSC),15,07/02/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Friend Club 1,Razor 1,Cornwall Street (CSPSC),15,07/02/2017,4-1,"['0-3', '3-1', '3-2', '3-1', '3-0']",4,1,12,7
Young Player 5,Spirit 1,Hong Kong Sports Institute (HKSI),15,07/02/2017,5-0,"['3-0', '3-0', '3-0', '3-0', 'WO']",5,0,15,0
Hong Kong Football Club 3,Perrier KCC 3,Hong Kong Football Club (HKFC),15,07/02/2017,5-0,"['3-1', '3-0', '3-1', '3-0', '3-1']",5,0,15,3
Perrier KCC 3,Phresh 1,Kowloon Cricket Club (KCC),16,14/02/2017,5-0,"['3-1', '3-1', '3-1', '3-0', '3-1']",5,0,15,4
Friend Club 1,Yuen Long Jr 1,Cornwall Street (CSPSC),16,14/02/2017,2-3,"['3-1', '3-1', '0-3', '0-3', '0-3']",2,3,6,11
Razor 1,Young Player 5,Pei Ho Street (PHSSC),16,14/02/2017,0-5,"['0-3', '0-3', '1-3', '1-3', '2-3']",0,5,4,15
Hong Kong Football Club 3,Spirit 1,Hong Kong Football Club (HKFC),16,14/02/2017,5-0,"['3-2', '3-0', '3-1', '3-2', '3-0']",5,0,15,5
Friend Club 1,Perrier KCC 3,Cornwall Street (CSPSC),17,21/02/2017,4-1,"['3-0', '3-1', '3-2', '3-2', '2-3']",4,1,14,8
Hong Kong Football Club 3,Phresh 1,Hong Kong Football Club (HKFC),17,21/02/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Young Player 5,Yuen Long Jr 1,Hong Kong Sports Institute (HKSI),17,21/02/2017,2-3,"['3-2', '3-2', '1-3', '1-3', '0-3']",2,3,8,13
Spirit 1,Razor 1,HK Squash Centre (HKSC),17,21/02/2017,1-4,"['3-0', '2-3', '1-3', '0-3', '2-3']",1,4,8,12
Yuen Long Jr 1,Spirit 1,Yuen Long Jockey Club (YLJCSC),18,28/02/2017,5-0,"['3-2', '3-0', '3-0', '3-0', '3-0']",5,0,15,2
Perrier KCC 3,Young Player 5,Kowloon Cricket Club (KCC),18,28/02/2017,1-4,"['0-3', '1-3', '1-3', '3-1', '1-3']",1,4,6,13
Hong Kong Football Club 3,Razor 1,Hong Kong Football Club (HKFC),18,28/02/2017,4-1,"['2-3', '3-0', '3-2', '3-2', '3-1']",4,1,14,8
Phresh 1,Friend Club 1,Cornwall Street (CSPSC),18,28/02/2017,0-5,"['0-3', '0-3', '1-3', '2-3', '0-3']",0,5,3,15
Young Player 5,Phresh 1,Hong Kong Sports Institute (HKSI),19,07/03/2017,5-0,"['3-0', '3-0', '3-0', '3-0', 'WO']",5,0,15,0
Perrier KCC 3,Spirit 1,Kowloon Cricket Club (KCC),19,07/03/2017,2-3,"['2-3', '0-3', '0-3', '3-0', '3-0']",2,3,8,9
Hong Kong Football Club 3,Friend Club 1,Hong Kong Football Club (HKFC),19,07/03/2017,4-1,"['2-3', '3-0', '3-0', '3-0', '3-0']",4,1,14,3
Razor 1,Yuen Long Jr 1,Pei Ho Street (PHSSC),19,07/03/2017,1-4,"['1-3', '3-0', '0-3', '0-3', '0-3']",1,4,4,12
Perrier KCC 3,Razor 1,Kowloon Cricket Club (KCC),20,14/03/2017,4-1,"['3-0', '2-3', '3-0', '3-1', '3-0']",4,1,14,4
Phresh 1,Spirit 1,Cornwall Street (CSPSC),20,14/03/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Friend Club 1,Young Player 5,Cornwall Street (CSPSC),20,14/03/2017,2-3,"['1-3', '3-1', '3-0', 'WO', 'WO']",2,3,7,10
Yuen Long Jr 1,Hong Kong Football Club 3,Yuen Long Jockey Club (YLJCSC),20,14/03/2017,2-3,"['3-1', '1-3', '3-1', '2-3', '1-3']",2,3,10,11
Spirit 1,Friend Club 1,HK Squash Centre (HKSC),21,21/03/2017,5-0,"['3-0', '3-0', '3-2', '3-0', '3-1']",5,0,15,3
Yuen Long Jr 1,Perrier KCC 3,Yuen Long Jockey Club (YLJCSC),21,21/03/2017,4-1,"['3-0', '0-3', '3-0', '3-2', '3-1']",4,1,12,6
Young Player 5,Hong Kong Football Club 3,Hong Kong Sports Institute (HKSI),21,21/03/2017,1-4,"['3-1', '2-3', '1-3', '2-3', '2-3']",1,4,10,13
