Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Phresh 4,Hong Kong Cricket Club 9,Cornwall Street (CSPSC),13,18/02/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
i-MASK Advance Squash Club 15,Perrier Mix,Cornwall Street (CSPSC),13,18/02/2017,1-4,"['2-3', '2-3', '0-3', '0-3', '3-0']",1,4,7,12
Everlast 3,i-MASK Advance Squash Club 15,HK Squash Centre (HKSC),14,25/02/2017,1-4,"['0-3', '1-3', '1-3', '2-3', '3-2']",1,4,7,14
Spirit 5,Perrier Mix,HK Squash Centre (HKSC),14,25/02/2017,0-5,"['0-3', '0-3', '1-3', '0-3', '1-3']",0,5,2,15
Unique Squash 2,Hong Kong Cricket Club 9,HK Squash Centre (HKSC),14,25/02/2017,0-5,"['WO', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
Hong Kong Cricket Club 9,Perrier Mix,Hong Kong Cricket Club (HKCC),15,04/03/2017,1-4,"['0-3', '1-3', '0-3', '0-3', '3-0']",1,4,4,12
Unique Squash 2,Phresh 4,HK Squash Centre (HKSC),15,04/03/2017,0-5,"['0-3', '0-3', '0-3', 'WO', 'WO']",0,5,0,15
Spirit 5,Everlast 3,HK Squash Centre (HKSC),15,04/03/2017,2-3,"['0-3', '0-3', '0-3', '3-1', '3-1']",2,3,6,11
Perrier Mix,Phresh 4,HK Squash Centre (HKSC),16,11/03/2017,3-2,"['3-2', '0-3', '3-0', '3-0', '0-3']",3,2,9,8
Everlast 3,Hong Kong Cricket Club 9,HK Squash Centre (HKSC),16,11/03/2017,4-1,"['3-0', '3-0', '3-2', '2-3', '3-0']",4,1,14,5
i-MASK Advance Squash Club 15,Spirit 5,Cornwall Street (CSPSC),16,11/03/2017,5-0,"['3-0', '3-0', '3-0', 'WO', 'WO']",5,0,15,0
i-MASK Advance Squash Club 15,Hong Kong Cricket Club 9,Cornwall Street (CSPSC),17,18/03/2017,4-1,"['3-0', '3-0', '3-0', '3-0', '1-3']",4,1,13,3
Phresh 4,Everlast 3,Cornwall Street (CSPSC),17,18/03/2017,2-3,"['3-1', '1-3', '3-0', '0-3', '1-3']",2,3,8,10
Unique Squash 2,Perrier Mix,HK Squash Centre (HKSC),17,18/03/2017,0-5,"['2-3', 'WO', 'WO', 'WO', 'WO']",0,5,2,15
i-MASK Advance Squash Club 15,Phresh 4,Cornwall Street (CSPSC),18,25/03/2017,3-2,"['1-3', '3-0', '1-3', '3-0', '3-1']",3,2,11,7
Spirit 5,Hong Kong Cricket Club 9,HK Squash Centre (HKSC),18,25/03/2017,3-2,"['1-3', '3-2', '0-3', 'WO', 'WO']",3,2,10,8
Spirit 5,Phresh 4,HK Squash Centre (HKSC),19,01/04/2017,0-5,"['0-3', '0-3', 'WO', 'WO', 'WO']",0,5,0,15
Perrier Mix,Everlast 3,HK Squash Centre (HKSC),19,01/04/2017,3-2,"['3-0', '3-0', '3-0', '2-3', '2-3']",3,2,13,6
Unique Squash 2,i-MASK Advance Squash Club 15,HK Squash Centre (HKSC),19,01/04/2017,0-5,"['WO', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
Perrier Mix,i-MASK Advance Squash Club 15,HK Squash Centre (HKSC),20,08/04/2017,3-2,"['2-3', '3-0', '3-0', '3-0', 'WO']",3,2,14,3
Hong Kong Cricket Club 9,Phresh 4,Hong Kong Cricket Club (HKCC),20,08/04/2017,0-5,"['WO', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
Perrier Mix,Spirit 5,HK Squash Centre (HKSC),21,22/04/2017,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Hong Kong Cricket Club 9,Unique Squash 2,Hong Kong Cricket Club (HKCC),21,22/04/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Everlast 3,i-MASK Advance Squash Club 15,HK Squash Centre (HKSC),21,22/04/2017,1-4,"['0-3', '0-3', '1-3', '0-3', '3-0']",1,4,4,12
