Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
United Services Recreation Club 2,Discovery Bay,United Services Recreation Club (USRC),6,08/11/2016,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Friend Club 2,Perrier KCC 4,Kwun Chung (KCSC),6,08/11/2016,0-5,"['1-3', '0-3', '0-3', '0-3', '1-3']",0,5,2,15
i-MASK Advance Squash Club 2,Kinetic 1,Cornwall Street (CSPSC),7,15/11/2016,4-1,"['3-1', '3-0', '3-0', '3-0', '1-3']",4,1,13,4
Perrier KCC 4,Discovery Bay,Kowloon Cricket Club (KCC),7,15/11/2016,5-0,"['3-2', '3-0', '3-1', 'WO', '3-0']",5,0,15,3
Fung King 1,United Services Recreation Club 2,Cornwall Street (CSPSC),7,15/11/2016,2-3,"['0-3', '3-1', '3-0', '0-3', '0-3']",2,3,6,10
Friend Club 2,Hong Kong Football Club 5,Kwun Chung (KCSC),7,15/11/2016,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Friend Club 2,Kinetic 1,Kwun Chung (KCSC),8,22/11/2016,4-1,"['3-1', '3-1', '3-0', '1-3', '3-2']",4,1,13,7
Perrier KCC 4,United Services Recreation Club 2,Kowloon Cricket Club (KCC),8,22/11/2016,4-1,"['0-3', '3-1', '3-1', '3-1', '3-0']",4,1,12,6
Discovery Bay,Hong Kong Football Club 5,Discovery Bay Residents Club (DBRC),8,22/11/2016,2-3,"['3-0', '1-3', '3-2', 'WO', '0-3']",2,3,7,11
i-MASK Advance Squash Club 2,Fung King 1,Cornwall Street (CSPSC),8,22/11/2016,3-2,"['0-3', '3-2', '3-0', '0-3', '3-0']",3,2,9,8
Friend Club 2,Fung King 1,Kwun Chung (KCSC),9,29/11/2016,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Hong Kong Football Club 5,Perrier KCC 4,Hong Kong Football Club (HKFC),9,29/11/2016,4-1,"['3-1', '3-1', '0-3', '3-1', '3-1']",4,1,12,7
i-MASK Advance Squash Club 2,United Services Recreation Club 2,Cornwall Street (CSPSC),9,29/11/2016,3-2,"['1-3', '3-1', '3-0', '1-3', '3-0']",3,2,11,7
Kinetic 1,Discovery Bay,HK Squash Centre (HKSC),9,29/11/2016,4-1,"['3-2', '3-1', '0-3', 'WO', '3-0']",4,1,12,6
United Services Recreation Club 2,Hong Kong Football Club 5,United Services Recreation Club (USRC),10,06/12/2016,3-2,"['1-3', '3-1', '0-3', '3-0', '3-1']",3,2,10,8
Perrier KCC 4,Kinetic 1,Kowloon Cricket Club (KCC),10,06/12/2016,5-0,"['3-1', '3-1', '3-0', '3-0', '3-0']",5,0,15,2
Discovery Bay,Fung King 1,Discovery Bay Residents Club (DBRC),10,06/12/2016,1-4,"['0-3', '0-3', '0-3', '0-3', '3-0']",1,4,3,12
Friend Club 2,i-MASK Advance Squash Club 2,Kwun Chung (KCSC),10,06/12/2016,0-5,"['1-3', '0-3', '0-3', '0-3', 'WO']",0,5,1,15
Fung King 1,Perrier KCC 4,Cornwall Street (CSPSC),11,13/12/2016,3-2,"['3-0', '1-3', '2-3', '3-0', '3-1']",3,2,12,7
Friend Club 2,United Services Recreation Club 2,Kwun Chung (KCSC),11,13/12/2016,1-4,"['3-0', '0-3', '0-3', 'WO', 'WO']",1,4,3,12
i-MASK Advance Squash Club 2,Discovery Bay,Cornwall Street (CSPSC),11,13/12/2016,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Football Club 5,Kinetic 1,Hong Kong Football Club (HKFC),11,13/12/2016,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Discovery Bay,Friend Club 2,Discovery Bay Residents Club (DBRC),12,03/01/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Hong Kong Football Club 5,Fung King 1,Hong Kong Football Club (HKFC),12,03/01/2017,2-3,"['1-3', '0-3', '1-3', '3-0', '3-0']",2,3,8,9
Kinetic 1,United Services Recreation Club 2,HK Squash Centre (HKSC),12,03/01/2017,1-4,"['1-3', '0-3', '0-3', '0-3', '3-0']",1,4,4,12
Perrier KCC 4,i-MASK Advance Squash Club 2,Kowloon Cricket Club (KCC),12,03/01/2017,2-3,"['0-3', '0-3', '2-3', '3-1', 'WO']",2,3,5,13
Discovery Bay,United Services Recreation Club 2,Discovery Bay Residents Club (DBRC),13,10/01/2017,0-5,"['2-3', '0-3', '2-3', '1-3', '0-3']",0,5,5,15
Fung King 1,Kinetic 1,Cornwall Street (CSPSC),13,10/01/2017,4-1,"['3-0', '3-2', '3-0', '3-0', '1-3']",4,1,13,5
Perrier KCC 4,Friend Club 2,Kowloon Cricket Club (KCC),13,10/01/2017,4-1,"['1-3', '3-1', '3-0', '3-0', '3-0']",4,1,13,4
i-MASK Advance Squash Club 2,Hong Kong Football Club 5,Cornwall Street (CSPSC),13,10/01/2017,2-3,"['1-3', '3-2', '2-3', '0-3', '3-1']",2,3,9,12
United Services Recreation Club 2,Fung King 1,United Services Recreation Club (USRC),14,17/01/2017,1-4,"['1-3', '0-3', '0-3', '3-1', '0-3']",1,4,4,13
Hong Kong Football Club 5,Friend Club 2,Hong Kong Football Club (HKFC),14,17/01/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Discovery Bay,Perrier KCC 4,Discovery Bay Residents Club (DBRC),14,17/01/2017,2-3,"['1-3', '3-2', '0-3', '3-2', '0-3']",2,3,7,13
Kinetic 1,i-MASK Advance Squash Club 2,HK Squash Centre (HKSC),14,17/01/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Perrier KCC 4,United Services Recreation Club 2,Kowloon Cricket Club (KCC),15,07/02/2017,3-2,"['1-3', '3-0', '0-3', '3-0', '3-0']",3,2,10,6
Hong Kong Football Club 5,Discovery Bay,Hong Kong Football Club (HKFC),15,07/02/2017,5-0,"['3-1', '3-0', '3-0', '3-1', '3-0']",5,0,15,2
Kinetic 1,Friend Club 2,HK Squash Centre (HKSC),15,07/02/2017,3-2,"['3-1', '3-1', '3-0', '0-3', '0-3']",3,2,9,8
Fung King 1,i-MASK Advance Squash Club 2,Cornwall Street (CSPSC),15,07/02/2017,3-2,"['3-0', '0-3', '1-3', '3-0', '3-0']",3,2,10,6
United Services Recreation Club 2,i-MASK Advance Squash Club 2,United Services Recreation Club (USRC),16,14/02/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '1-3']",0,5,2,15
Fung King 1,Friend Club 2,Cornwall Street (CSPSC),16,14/02/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-1']",5,0,15,1
Perrier KCC 4,Hong Kong Football Club 5,Kowloon Cricket Club (KCC),16,14/02/2017,3-2,"['0-3', '0-3', '3-0', '3-0', '3-2']",3,2,9,8
Kinetic 1,Perrier KCC 4,HK Squash Centre (HKSC),17,21/02/2017,1-4,"['3-0', '1-3', '0-3', '1-3', '0-3']",1,4,5,12
i-MASK Advance Squash Club 2,Friend Club 2,Cornwall Street (CSPSC),17,21/02/2017,3-2,"['1-3', '3-0', '3-0', '0-3', '3-0']",3,2,10,6
Fung King 1,Discovery Bay,Cornwall Street (CSPSC),17,21/02/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Football Club 5,United Services Recreation Club 2,Hong Kong Football Club (HKFC),17,21/02/2017,2-3,"['0-3', '1-3', '0-3', '3-0', '3-0']",2,3,7,9
Discovery Bay,i-MASK Advance Squash Club 2,Discovery Bay Residents Club (DBRC),18,28/02/2017,3-2,"['1-3', '0-3', '3-0', 'WO', 'WO']",3,2,10,6
Perrier KCC 4,Fung King 1,Kowloon Cricket Club (KCC),18,28/02/2017,3-2,"['0-3', '3-0', '1-3', '3-0', '3-0']",3,2,10,6
Kinetic 1,Hong Kong Football Club 5,HK Squash Centre (HKSC),18,28/02/2017,1-4,"['0-3', '0-3', '3-1', '0-3', '0-3']",1,4,3,13
United Services Recreation Club 2,Friend Club 2,United Services Recreation Club (USRC),18,28/02/2017,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
United Services Recreation Club 2,Kinetic 1,United Services Recreation Club (USRC),19,07/03/2017,4-1,"['3-0', '3-0', '0-3', '3-0', '3-0']",4,1,12,3
i-MASK Advance Squash Club 2,Perrier KCC 4,Cornwall Street (CSPSC),19,07/03/2017,3-2,"['3-2', '2-3', '3-0', '3-0', '1-3']",3,2,12,8
Friend Club 2,Discovery Bay,Kwun Chung (KCSC),19,07/03/2017,0-5,"['0-3', '0-3', '1-3', '1-3', '2-3']",0,5,4,15
Fung King 1,Hong Kong Football Club 5,Cornwall Street (CSPSC),19,07/03/2017,0-5,"['2-3', '1-3', '0-3', '0-3', '0-3']",0,5,3,15
Hong Kong Football Club 5,i-MASK Advance Squash Club 2,Hong Kong Football Club (HKFC),20,14/03/2017,3-2,"['3-0', '3-1', '1-3', '2-3', '3-1']",3,2,12,8
Kinetic 1,Fung King 1,HK Squash Centre (HKSC),20,14/03/2017,1-4,"['0-3', '3-0', '1-3', '0-3', '0-3']",1,4,4,12
United Services Recreation Club 2,Discovery Bay,United Services Recreation Club (USRC),20,14/03/2017,5-0,"['3-0', '3-1', '3-0', '3-1', '3-0']",5,0,15,2
Friend Club 2,Perrier KCC 4,Kwun Chung (KCSC),20,14/03/2017,1-4,"['3-0', '0-3', '1-3', '0-3', '0-3']",1,4,4,12
i-MASK Advance Squash Club 2,Kinetic 1,Cornwall Street (CSPSC),21,21/03/2017,4-1,"['3-1', '3-0', '0-3', '3-1', '3-1']",4,1,12,6
Friend Club 2,Hong Kong Football Club 5,Kwun Chung (KCSC),21,21/03/2017,0-5,"['0-3', '1-3', '0-3', '1-3', '1-3']",0,5,3,15
Perrier KCC 4,Discovery Bay,Kowloon Cricket Club (KCC),21,21/03/2017,4-1,"['3-2', '3-0', '3-0', '3-0', '1-3']",4,1,13,5
Fung King 1,United Services Recreation Club 2,Cornwall Street (CSPSC),21,21/03/2017,3-2,"['3-2', '3-1', '3-0', '1-3', '0-3']",3,2,10,9
