Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Football Club M2A,Friend Club Master,Hong Kong Football Club (HKFC),17,02/03/2017,3-2,"['2-3', '3-0', '2-3', '3-0', '3-0']",3,2,13,6
Hong Kong Football Club M2B,Friend Club Master,Hong Kong Football Club (HKFC),18,09/03/2017,1-4,"['1-3', '1-3', '0-3', '3-2', '1-3']",1,4,6,14
Hong Kong Cricket Club M2,Hong Kong Football Club M2A,Hong Kong Cricket Club (HKCC),18,09/03/2017,1-4,"['3-1', '0-3', '0-3', '0-3', '0-3']",1,4,3,13
GLOMA,Titlows Master,Masters - HK Squash Centre (HKSC - M),18,09/03/2017,4-1,"['3-0', '3-0', '3-2', '3-1', '0-3']",4,1,12,6
Hong Kong Football Club M2B,Hong Kong Cricket Club M2,Hong Kong Football Club (HKFC),19,16/03/2017,4-1,"['3-0', '3-0', '3-0', '0-3', '3-1']",4,1,12,4
GLOMA,Hong Kong Football Club M2A,Masters - HK Squash Centre (HKSC - M),19,16/03/2017,1-4,"['0-3', '2-3', '3-0', '0-3', '0-3']",1,4,5,12
Titlows Master,Friend Club Master,MTR Club House (MTRC),19,16/03/2017,1-4,"['0-3', '1-3', '1-3', '0-3', '3-0']",1,4,5,12
Hong Kong Football Club M2A,Titlows Master,Hong Kong Football Club (HKFC),20,23/03/2017,5-0,"['3-1', '3-0', '3-0', '3-0', '3-1']",5,0,15,2
GLOMA,Hong Kong Football Club M2B,Masters - HK Squash Centre (HKSC - M),20,23/03/2017,0-5,"['2-3', '2-3', '2-3', '0-3', '0-3']",0,5,6,15
Hong Kong Cricket Club M2,Friend Club Master,Hong Kong Cricket Club (HKCC),20,23/03/2017,2-3,"['2-3', '0-3', '1-3', '3-2', '3-0']",2,3,9,11
