Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
DG Audio,Hong Kong Football Club 9,Java Road (JRSC),9,29/11/2016,1-4,"['1-3', '1-3', '0-3', '3-2', '0-3']",1,4,5,14
Hong Kong Cricket Club 4,Revolution,Hong Kong Cricket Club (HKCC),10,06/12/2016,5-0,"['3-2', '3-2', '3-0', '3-0', '3-0']",5,0,15,4
Hong Kong Football Club 9,Head Shatin 4,Hong Kong Football Club (HKFC),10,06/12/2016,2-3,"['3-1', '3-0', '1-3', '0-3', '1-3']",2,3,8,10
Star River 1,DG Audio,Cornwall Street (CSPSC),10,06/12/2016,5-0,"['3-0', '3-2', '3-1', '3-0', '3-2']",5,0,15,5
Twister 1,Honey Badger SC 1,Cornwall Street (CSPSC),10,06/12/2016,2-3,"['3-0', '0-3', '2-3', '0-3', '3-0']",2,3,8,9
Star River 1,Hong Kong Football Club 9,Cornwall Street (CSPSC),11,13/12/2016,3-2,"['3-0', '3-0', '3-2', '1-3', '0-3']",3,2,10,8
DG Audio,Twister 1,Java Road (JRSC),11,13/12/2016,1-4,"['1-3', '1-3', '1-3', '0-3', '3-1']",1,4,6,13
Revolution,Head Shatin 4,HK Squash Centre (HKSC),11,13/12/2016,1-4,"['3-0', '0-3', '0-3', '2-3', '1-3']",1,4,6,12
Honey Badger SC 1,Hong Kong Cricket Club 4,HK Squash Centre (HKSC),11,13/12/2016,3-2,"['3-0', '1-3', '3-1', '3-2', '2-3']",3,2,12,9
Head Shatin 4,Honey Badger SC 1,Cornwall Street (CSPSC),12,03/01/2017,1-4,"['1-3', '1-3', '3-0', '1-3', '1-3']",1,4,7,12
Revolution,Hong Kong Football Club 9,HK Squash Centre (HKSC),12,03/01/2017,0-5,"['2-3', '0-3', '0-3', '0-3', '0-3']",0,5,2,15
DG Audio,Hong Kong Cricket Club 4,Java Road (JRSC),12,03/01/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Twister 1,Star River 1,Cornwall Street (CSPSC),12,03/01/2017,3-2,"['2-3', '3-1', '1-3', '3-0', '3-1']",3,2,12,8
Honey Badger SC 1,Revolution,HK Squash Centre (HKSC),13,10/01/2017,4-1,"['3-0', '1-3', '3-0', '3-1', '3-0']",4,1,13,4
Twister 1,Hong Kong Football Club 9,Cornwall Street (CSPSC),13,10/01/2017,3-2,"['1-3', '3-1', '3-2', '0-3', '3-1']",3,2,10,10
DG Audio,Head Shatin 4,Java Road (JRSC),13,10/01/2017,0-5,"['0-3', '1-3', '1-3', '0-3', '0-3']",0,5,2,15
Star River 1,Hong Kong Cricket Club 4,Cornwall Street (CSPSC),13,10/01/2017,2-3,"['2-3', '3-0', '0-3', '3-1', '0-3']",2,3,8,10
Revolution,DG Audio,HK Squash Centre (HKSC),14,17/01/2017,3-2,"['3-1', '3-1', '1-3', '3-0', '0-3']",3,2,10,8
Head Shatin 4,Star River 1,Cornwall Street (CSPSC),14,17/01/2017,3-2,"['0-3', '3-1', '3-1', '1-3', '3-0']",3,2,10,8
Hong Kong Football Club 9,Honey Badger SC 1,Hong Kong Football Club (HKFC),14,17/01/2017,1-4,"['0-3', '0-3', '1-3', '0-3', '3-0']",1,4,4,12
Hong Kong Cricket Club 4,Twister 1,Hong Kong Cricket Club (HKCC),14,17/01/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Head Shatin 4,Twister 1,Cornwall Street (CSPSC),15,07/02/2017,2-3,"['1-3', '3-1', '2-3', '1-3', '3-1']",2,3,10,11
Revolution,Star River 1,HK Squash Centre (HKSC),15,07/02/2017,1-4,"['1-3', '1-3', '1-3', '0-3', '3-0']",1,4,6,12
Honey Badger SC 1,DG Audio,HK Squash Centre (HKSC),15,07/02/2017,3-2,"['3-0', '3-0', '3-0', '2-3', '0-3']",3,2,11,6
Hong Kong Cricket Club 4,Hong Kong Football Club 9,Hong Kong Cricket Club (HKCC),15,07/02/2017,4-1,"['3-2', '3-1', '3-0', '3-0', '0-3']",4,1,12,6
Hong Kong Cricket Club 4,Head Shatin 4,Hong Kong Cricket Club (HKCC),16,14/02/2017,3-2,"['3-1', '3-0', '1-3', '1-3', '3-2']",3,2,11,9
Honey Badger SC 1,Star River 1,HK Squash Centre (HKSC),16,14/02/2017,3-2,"['3-2', '3-2', '2-3', '2-3', '3-0']",3,2,13,10
Hong Kong Football Club 9,DG Audio,Hong Kong Football Club (HKFC),16,14/02/2017,5-0,"['3-1', '3-0', '3-0', '3-1', '3-0']",5,0,15,2
Twister 1,Revolution,Cornwall Street (CSPSC),16,14/02/2017,3-2,"['0-3', '1-3', '3-2', '3-0', '3-0']",3,2,10,8
Revolution,Hong Kong Cricket Club 4,HK Squash Centre (HKSC),17,21/02/2017,2-3,"['0-3', '3-2', '1-3', '0-3', '3-1']",2,3,7,12
DG Audio,Star River 1,Java Road (JRSC),17,21/02/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Head Shatin 4,Hong Kong Football Club 9,Cornwall Street (CSPSC),17,21/02/2017,4-1,"['2-3', '3-1', '3-1', '3-0', '3-1']",4,1,14,6
Twister 1,Honey Badger SC 1,Cornwall Street (CSPSC),17,21/02/2017,1-4,"['0-3', '3-0', '0-3', '0-3', '1-3']",1,4,4,12
Hong Kong Football Club 9,Star River 1,Hong Kong Football Club (HKFC),18,28/02/2017,2-3,"['3-2', '2-3', '1-3', '2-3', '3-0']",2,3,11,11
Hong Kong Cricket Club 4,Honey Badger SC 1,Hong Kong Cricket Club (HKCC),18,28/02/2017,5-0,"['3-0', '3-2', '3-0', '3-0', '3-0']",5,0,15,2
Twister 1,DG Audio,Cornwall Street (CSPSC),18,28/02/2017,4-1,"['1-3', '3-0', '3-0', '3-2', '3-0']",4,1,13,5
Head Shatin 4,Revolution,Cornwall Street (CSPSC),18,28/02/2017,4-1,"['2-3', '3-0', '3-1', '3-0', 'WO']",4,1,14,4
Star River 1,Twister 1,Cornwall Street (CSPSC),19,07/03/2017,1-4,"['2-3', '3-0', '1-3', '1-3', '1-3']",1,4,8,12
Hong Kong Cricket Club 4,DG Audio,Hong Kong Cricket Club (HKCC),19,07/03/2017,4-1,"['3-0', '3-0', '3-1', '3-0', '1-3']",4,1,13,4
Revolution,Hong Kong Football Club 9,HK Squash Centre (HKSC),19,07/03/2017,0-5,"['1-3', '0-3', '0-3', '1-3', '0-3']",0,5,2,15
Honey Badger SC 1,Head Shatin 4,HK Squash Centre (HKSC),19,07/03/2017,5-0,"['3-0', '3-2', '3-1', '3-0', '3-1']",5,0,15,4
Hong Kong Football Club 9,Twister 1,Hong Kong Football Club (HKFC),20,14/03/2017,3-2,"['3-0', '3-0', '0-3', '2-3', '3-0']",3,2,11,6
Head Shatin 4,DG Audio,Cornwall Street (CSPSC),20,14/03/2017,4-1,"['3-1', '3-2', '3-0', '3-0', '0-3']",4,1,12,6
Hong Kong Cricket Club 4,Star River 1,Hong Kong Cricket Club (HKCC),20,14/03/2017,3-2,"['3-1', '3-0', '3-2', '1-3', '1-3']",3,2,11,9
Revolution,Honey Badger SC 1,HK Squash Centre (HKSC),20,14/03/2017,1-4,"['0-3', '3-1', '0-3', '0-3', '0-3']",1,4,3,13
Star River 1,Head Shatin 4,Cornwall Street (CSPSC),21,21/03/2017,3-2,"['3-0', '2-3', '0-3', '3-0', '3-0']",3,2,11,6
Twister 1,Hong Kong Cricket Club 4,Cornwall Street (CSPSC),21,21/03/2017,1-4,"['0-3', '0-3', '3-0', '0-3', '1-3']",1,4,4,12
DG Audio,Revolution,Java Road (JRSC),21,21/03/2017,3-2,"['1-3', '0-3', '3-0', '3-0', '3-0']",3,2,10,6
Honey Badger SC 1,Hong Kong Football Club 9,HK Squash Centre (HKSC),21,21/03/2017,4-1,"['3-2', '3-1', '2-3', '3-0', '3-2']",4,1,14,8
