Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
GS 1,Hong Kong Cricket Club 2,Java Road (JRSC),3,26/10/2016,4-1,"['1-3', '3-1', '3-0', '3-0', '3-1']",4,1,13,5
Perrier KCC 5,Runners,Kowloon Cricket Club (KCC),3,26/10/2016,3-2,"['3-2', '3-2', '3-0', '0-3', '2-3']",3,2,11,10
Hong Kong Football Club 6B,i-MASK Advance Squash Club 3,Hong Kong Football Club (HKFC),3,26/10/2016,3-2,"['0-3', '3-0', '3-0', '2-3', '3-0']",3,2,11,6
Razor 2,Hong Kong Football Club 6A,Cornwall Street (CSPSC),3,26/10/2016,4-1,"['3-0', '3-2', '0-3', '3-0', '3-1']",4,1,12,6
i-MASK Advance Squash Club 3,Hong Kong Football Club 6A,Cornwall Street (CSPSC),4,02/11/2016,3-2,"['3-0', '0-3', '0-3', '3-1', '3-2']",3,2,9,9
Runners,Island Squash Racquet Club,Kwun Chung (KCSC),4,02/11/2016,1-4,"['2-3', '1-3', '0-3', '1-3', '3-0']",1,4,7,12
Head Shatin 2,GS 1,Cornwall Street (CSPSC),4,02/11/2016,1-4,"['0-3', '0-3', '3-1', '0-3', '1-3']",1,4,4,13
Hong Kong Cricket Club 2,Friend Club 3,Hong Kong Cricket Club (HKCC),4,02/11/2016,4-1,"['3-0', '3-1', '3-0', '3-0', '0-3']",4,1,12,4
Perrier KCC 5,Hong Kong Football Club 6B,Kowloon Cricket Club (KCC),4,02/11/2016,2-3,"['3-0', '2-3', '0-3', '3-0', '1-3']",2,3,9,9
Razor 2,i-MASK Advance Squash Club 3,Cornwall Street (CSPSC),5,09/11/2016,5-0,"['3-2', '3-0', '3-0', '3-0', '3-0']",5,0,15,2
Hong Kong Cricket Club 2,Runners,Hong Kong Cricket Club (HKCC),5,09/11/2016,4-1,"['3-0', '3-0', '3-1', '2-3', '3-1']",4,1,14,5
Friend Club 3,Head Shatin 2,Pei Ho Street (PHSSC),5,09/11/2016,3-2,"['3-1', '3-2', '1-3', '0-3', '3-0']",3,2,10,9
Hong Kong Football Club 6A,Perrier KCC 5,Hong Kong Football Club (HKFC),5,09/11/2016,3-2,"['0-3', '3-1', '3-0', '0-3', '3-0']",3,2,9,7
Island Squash Racquet Club,Hong Kong Football Club 6B,HK Squash Centre (HKSC),5,09/11/2016,3-2,"['0-3', '3-1', '1-3', '3-2', '3-2']",3,2,10,11
Perrier KCC 5,Razor 2,Kowloon Cricket Club (KCC),6,16/11/2016,2-3,"['3-1', '1-3', '1-3', '0-3', '3-0']",2,3,8,10
Hong Kong Football Club 6B,Hong Kong Cricket Club 2,Hong Kong Football Club (HKFC),6,16/11/2016,4-1,"['2-3', '3-0', '3-0', '3-0', '3-0']",4,1,14,3
GS 1,Friend Club 3,Java Road (JRSC),6,16/11/2016,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Head Shatin 2,Runners,Cornwall Street (CSPSC),6,16/11/2016,4-1,"['3-1', '3-2', '3-0', '3-2', '2-3']",4,1,14,8
Island Squash Racquet Club,Hong Kong Football Club 6A,HK Squash Centre (HKSC),6,16/11/2016,1-4,"['3-2', '0-3', '0-3', '0-3', '2-3']",1,4,5,14
Runners,GS 1,Kwun Chung (KCSC),7,23/11/2016,1-4,"['0-3', '0-3', '3-2', '0-3', '0-3']",1,4,3,14
Hong Kong Cricket Club 2,Hong Kong Football Club 6A,Hong Kong Cricket Club (HKCC),7,23/11/2016,2-3,"['3-0', '2-3', '0-3', '1-3', '3-1']",2,3,9,10
Hong Kong Football Club 6B,Head Shatin 2,Hong Kong Football Club (HKFC),7,23/11/2016,4-1,"['3-1', '0-3', '3-2', '3-0', '3-0']",4,1,12,6
i-MASK Advance Squash Club 3,Perrier KCC 5,Cornwall Street (CSPSC),7,23/11/2016,5-0,"['3-1', '3-2', '3-1', '3-1', '3-0']",5,0,15,5
Razor 2,Island Squash Racquet Club,Cornwall Street (CSPSC),7,23/11/2016,3-2,"['3-1', '1-3', '0-3', '3-0', '3-0']",3,2,10,7
Island Squash Racquet Club,i-MASK Advance Squash Club 3,HK Squash Centre (HKSC),8,30/11/2016,3-2,"['3-0', '0-3', '3-0', '3-0', '0-3']",3,2,9,6
Hong Kong Cricket Club 2,Razor 2,Hong Kong Cricket Club (HKCC),8,30/11/2016,4-1,"['3-2', '1-3', '3-0', '3-0', '3-1']",4,1,13,6
Friend Club 3,Runners,Pei Ho Street (PHSSC),8,30/11/2016,1-4,"['1-3', '0-3', '2-3', '0-3', '3-1']",1,4,6,13
GS 1,Hong Kong Football Club 6B,Java Road (JRSC),8,30/11/2016,2-3,"['2-3', '3-1', '0-3', '3-0', '0-3']",2,3,8,10
Head Shatin 2,Hong Kong Football Club 6A,Cornwall Street (CSPSC),8,30/11/2016,1-4,"['0-3', '1-3', '1-3', '3-1', '2-3']",1,4,7,13
Hong Kong Football Club 6A,GS 1,Hong Kong Football Club (HKFC),9,07/12/2016,2-3,"['3-0', '1-3', '1-3', '0-3', '3-1']",2,3,8,10
Razor 2,Head Shatin 2,Cornwall Street (CSPSC),9,07/12/2016,2-3,"['3-2', '1-3', '0-3', '3-2', '0-3']",2,3,7,13
Hong Kong Football Club 6B,Friend Club 3,Hong Kong Football Club (HKFC),9,07/12/2016,3-2,"['3-0', '3-2', '3-0', '2-3', '0-3']",3,2,11,8
i-MASK Advance Squash Club 3,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),9,07/12/2016,4-1,"['3-2', '3-0', '0-3', '3-1', '3-0']",4,1,12,6
Perrier KCC 5,Island Squash Racquet Club,Kowloon Cricket Club (KCC),9,07/12/2016,2-3,"['3-1', '2-3', '0-3', '1-3', '3-1']",2,3,9,11
Head Shatin 2,i-MASK Advance Squash Club 3,Cornwall Street (CSPSC),10,14/12/2016,3-2,"['3-2', '3-0', '1-3', '3-2', '0-3']",3,2,10,10
Hong Kong Cricket Club 2,Perrier KCC 5,Hong Kong Cricket Club (HKCC),10,14/12/2016,3-2,"['3-1', '2-3', '3-1', '0-3', '3-2']",3,2,11,10
Friend Club 3,Hong Kong Football Club 6A,Pei Ho Street (PHSSC),10,14/12/2016,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1,4,3,12
GS 1,Razor 2,Java Road (JRSC),10,14/12/2016,4-1,"['0-3', '3-1', '3-1', '3-1', '3-0']",4,1,12,6
Runners,Hong Kong Football Club 6B,Kwun Chung (KCSC),10,14/12/2016,1-4,"['1-3', '1-3', '0-3', '3-0', '0-3']",1,4,5,12
Perrier KCC 5,GS 1,Kowloon Cricket Club (KCC),11,04/01/2017,0-5,"['0-3', '0-3', '2-3', '0-3', '1-3']",0,5,3,15
Island Squash Racquet Club,Head Shatin 2,HK Squash Centre (HKSC),11,04/01/2017,4-1,"['3-0', '3-1', '2-3', '3-1', '3-0']",4,1,14,5
i-MASK Advance Squash Club 3,Friend Club 3,Cornwall Street (CSPSC),11,04/01/2017,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Razor 2,Runners,Cornwall Street (CSPSC),11,04/01/2017,5-0,"['3-0', '3-0', '3-2', '3-0', '3-2']",5,0,15,4
Hong Kong Football Club 6B,Hong Kong Football Club 6A,Hong Kong Football Club (HKFC),11,04/01/2017,2-3,"['3-0', '0-3', '2-3', '3-2', '1-3']",2,3,9,11
Friend Club 3,Razor 2,Pei Ho Street (PHSSC),12,11/01/2017,1-4,"['0-3', '0-3', '1-3', '0-3', '3-2']",1,4,4,14
GS 1,i-MASK Advance Squash Club 3,Java Road (JRSC),12,11/01/2017,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Head Shatin 2,Perrier KCC 5,Cornwall Street (CSPSC),12,11/01/2017,4-1,"['3-0', '3-0', '0-3', '3-0', '3-1']",4,1,12,4
Hong Kong Football Club 6A,Runners,Hong Kong Football Club (HKFC),12,11/01/2017,5-0,"['3-0', '3-0', '3-0', '3-0', 'WO']",5,0,15,0
Hong Kong Cricket Club 2,Island Squash Racquet Club,Hong Kong Cricket Club (HKCC),12,11/01/2017,2-3,"['3-1', '0-3', '1-3', '0-3', '3-0']",2,3,7,10
GS 1,Island Squash Racquet Club,Java Road (JRSC),13,18/01/2017,3-2,"['3-0', '0-3', '2-3', '3-0', '3-1']",3,2,11,7
Head Shatin 2,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),13,18/01/2017,4-1,"['3-0', '3-0', '0-3', '3-1', '3-0']",4,1,12,4
Runners,i-MASK Advance Squash Club 3,Kwun Chung (KCSC),13,18/01/2017,1-4,"['3-1', '0-3', '0-3', '0-3', '0-3']",1,4,3,13
Hong Kong Football Club 6B,Razor 2,Hong Kong Football Club (HKFC),13,18/01/2017,3-2,"['3-0', '0-3', '3-0', '1-3', '3-2']",3,2,10,8
Friend Club 3,Perrier KCC 5,Pei Ho Street (PHSSC),13,18/01/2017,4-1,"['3-1', '3-2', '0-3', '3-0', '3-0']",4,1,12,6
i-MASK Advance Squash Club 3,Hong Kong Football Club 6B,Cornwall Street (CSPSC),14,08/02/2017,3-2,"['3-2', '3-0', '3-2', '1-3', '1-3']",3,2,11,10
Hong Kong Football Club 6A,Razor 2,Hong Kong Football Club (HKFC),14,08/02/2017,3-2,"['0-3', '3-1', '3-1', '3-1', '1-3']",3,2,10,9
Runners,Perrier KCC 5,Kwun Chung (KCSC),14,08/02/2017,3-2,"['3-0', '3-2', '1-3', '0-3', '3-0']",3,2,10,8
Island Squash Racquet Club,Friend Club 3,HK Squash Centre (HKSC),14,08/02/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-1']",5,0,15,1
Hong Kong Cricket Club 2,GS 1,Hong Kong Cricket Club (HKCC),14,08/02/2017,0-5,"['1-3', '1-3', '0-3', '1-3', '1-3']",0,5,4,15
Friend Club 3,Hong Kong Cricket Club 2,Pei Ho Street (PHSSC),15,15/02/2017,1-4,"['1-3', '3-2', '0-3', '1-3', '1-3']",1,4,6,14
Hong Kong Football Club 6B,Perrier KCC 5,Hong Kong Football Club (HKFC),15,15/02/2017,5-0,"['3-0', '3-0', '3-1', '3-2', '3-0']",5,0,15,3
Island Squash Racquet Club,Runners,HK Squash Centre (HKSC),15,15/02/2017,4-1,"['3-1', '3-1', '3-0', '3-1', '1-3']",4,1,13,6
Hong Kong Football Club 6A,i-MASK Advance Squash Club 3,Hong Kong Football Club (HKFC),15,15/02/2017,4-1,"['1-3', '3-0', '3-1', '3-0', '3-0']",4,1,13,4
GS 1,Head Shatin 2,Java Road (JRSC),15,15/02/2017,5-0,"['3-1', '3-1', '3-1', '3-0', '3-0']",5,0,15,3
i-MASK Advance Squash Club 3,Razor 2,Cornwall Street (CSPSC),16,22/02/2017,3-2,"['3-0', '1-3', '2-3', '3-1', '3-1']",3,2,12,8
Hong Kong Football Club 6B,Island Squash Racquet Club,Hong Kong Football Club (HKFC),16,22/02/2017,3-2,"['3-0', '2-3', '3-1', '0-3', '3-2']",3,2,11,9
Head Shatin 2,Friend Club 3,Cornwall Street (CSPSC),16,22/02/2017,4-1,"['0-3', '3-2', '3-0', '3-1', '3-0']",4,1,12,6
Runners,Hong Kong Cricket Club 2,Kwun Chung (KCSC),16,22/02/2017,2-3,"['1-3', '3-1', '0-3', '2-3', 'WO']",2,3,6,13
Perrier KCC 5,Hong Kong Football Club 6A,Kowloon Cricket Club (KCC),16,22/02/2017,0-5,"['1-3', '0-3', '0-2', '0-3', 'WO']",0,5,1,14
Razor 2,Perrier KCC 5,Cornwall Street (CSPSC),17,01/03/2017,4-1,"['3-1', '3-2', '0-3', '3-1', 'WO']",4,1,12,7
Friend Club 3,GS 1,Pei Ho Street (PHSSC),17,01/03/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Hong Kong Football Club 6A,Island Squash Racquet Club,Hong Kong Football Club (HKFC),17,01/03/2017,4-1,"['0-3', '3-1', '3-1', '3-1', '3-1']",4,1,12,7
Hong Kong Cricket Club 2,Hong Kong Football Club 6B,Hong Kong Cricket Club (HKCC),17,01/03/2017,2-3,"['3-1', '2-3', '0-3', '2-3', '3-0']",2,3,10,10
Runners,Head Shatin 2,Kwun Chung (KCSC),17,01/03/2017,1-4,"['0-3', '3-2', '1-3', '2-3', '0-3']",1,4,6,14
i-MASK Advance Squash Club 3,Perrier KCC 5,Cornwall Street (CSPSC),18,08/03/2017,4-1,"['3-0', '3-2', '3-0', '2-3', '3-0']",4,1,14,5
GS 1,Runners,Java Road (JRSC),18,08/03/2017,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Head Shatin 2,Hong Kong Football Club 6B,Cornwall Street (CSPSC),18,08/03/2017,4-1,"['3-2', '3-0', '0-3', '3-2', '3-0']",4,1,12,7
Hong Kong Football Club 6A,Hong Kong Cricket Club 2,Hong Kong Football Club (HKFC),18,08/03/2017,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Island Squash Racquet Club,Razor 2,HK Squash Centre (HKSC),18,08/03/2017,1-4,"['0-3', '2-3', '3-0', '2-3', '1-3']",1,4,8,12
i-MASK Advance Squash Club 3,Island Squash Racquet Club,Cornwall Street (CSPSC),19,15/03/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Hong Kong Football Club 6B,GS 1,Hong Kong Football Club (HKFC),19,15/03/2017,0-5,"['0-3', '2-3', '2-3', '0-3', '0-3']",0,5,4,15
Razor 2,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),19,15/03/2017,3-2,"['2-3', '3-1', '3-2', '3-0', '1-3']",3,2,12,9
Hong Kong Football Club 6A,Head Shatin 2,Hong Kong Football Club (HKFC),19,15/03/2017,3-2,"['1-3', '3-0', '1-3', '3-0', '3-1']",3,2,11,7
Runners,Friend Club 3,Kwun Chung (KCSC),19,15/03/2017,3-2,"['0-3', '0-3', '3-0', '3-1', 'WO']",3,2,9,7
Island Squash Racquet Club,Perrier KCC 5,HK Squash Centre (HKSC),20,22/03/2017,3-2,"['2-3', '3-1', '2-3', '3-1', 'WO']",3,2,13,8
GS 1,Hong Kong Football Club 6A,Java Road (JRSC),20,22/03/2017,5-0,"['3-0', '3-0', '3-2', '3-0', '3-0']",5,0,15,2
Hong Kong Cricket Club 2,i-MASK Advance Squash Club 3,Hong Kong Cricket Club (HKCC),20,22/03/2017,4-1,"['3-0', '3-1', '0-3', '3-0', '3-1']",4,1,12,5
Head Shatin 2,Razor 2,Cornwall Street (CSPSC),20,22/03/2017,1-4,"['2-3', '1-3', '3-2', '0-3', '2-3']",1,4,8,14
Friend Club 3,Hong Kong Football Club 6B,Pei Ho Street (PHSSC),20,22/03/2017,0-5,"['0-3', '0-3', '1-3', '0-3', 'WO']",0,5,1,15
Hong Kong Football Club 6B,Runners,Hong Kong Football Club (HKFC),21,29/03/2017,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
Hong Kong Football Club 6A,Friend Club 3,Hong Kong Football Club (HKFC),21,29/03/2017,5-0,"['3-2', '3-2', '3-0', '3-1', '3-0']",5,0,15,5
Perrier KCC 5,Hong Kong Cricket Club 2,Kowloon Cricket Club (KCC),21,29/03/2017,4-1,"['3-0', '3-1', '3-1', '1-3', '3-1']",4,1,13,6
Razor 2,GS 1,Cornwall Street (CSPSC),21,29/03/2017,4-1,"['3-0', '0-3', '3-2', '3-0', '3-0']",4,1,12,5
i-MASK Advance Squash Club 3,Head Shatin 2,Cornwall Street (CSPSC),21,29/03/2017,1-4,"['0-3', '2-3', '3-0', '0-3', '0-3']",1,4,5,12
Island Squash Racquet Club,GS 1,HK Squash Centre (HKSC),22,05/04/2017,4-1,"['3-0', '3-2', '0-3', '3-0', '3-0']",4,1,12,5
Hong Kong Cricket Club 2,Head Shatin 2,Hong Kong Cricket Club (HKCC),22,05/04/2017,1-4,"['1-3', '3-2', '1-3', '1-3', '0-3']",1,4,6,14
Razor 2,Hong Kong Football Club 6B,Cornwall Street (CSPSC),22,05/04/2017,5-0,"['3-2', '3-2', '3-1', '3-1', '3-0']",5,0,15,6
Perrier KCC 5,Friend Club 3,Kowloon Cricket Club (KCC),22,05/04/2017,4-1,"['0-3', '3-1', '3-1', '3-0', '3-0']",4,1,12,5
