Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
PCCW,Twister 2,HK Squash Centre (HKSC),5,09/11/2016,1-4,"['0-3', '3-2', '1-3', '2-3', '0-3']",1,4,6,14
Flash 1,Hong Kong Cricket Club 5,Pei Ho Street (PHSSC),5,09/11/2016,5-0,"['3-0', '3-0', '3-2', '3-0', 'WO']",5,0,15,2
Kinetic 3,i-MASK Advance Squash Club 8,HK Squash Centre (HKSC),5,09/11/2016,2-3,"['0-3', '3-0', '3-0', '1-3', '0-3']",2,3,7,9
BOSS,Unique Squash 1,Cornwall Street (CSPSC),6,16/11/2016,5-0,"['3-0', '3-1', '3-0', '3-1', '3-0']",5,0,15,2
PCCW,Kinetic 3,HK Squash Centre (HKSC),6,16/11/2016,3-2,"['3-1', '3-2', '1-3', '1-3', '3-0']",3,2,11,9
Hong Kong Football Club 11,Hong Kong Cricket Club 5,Hong Kong Football Club (HKFC),6,16/11/2016,4-1,"['3-1', '2-3', '3-2', '3-2', '3-1']",4,1,14,9
i-MASK Advance Squash Club 8,Twister 2,Cornwall Street (CSPSC),6,16/11/2016,0-5,"['0-3', '2-3', '1-3', '0-3', '0-3']",0,5,3,15
Flash 1,Tuen Mun Squash Club 1,Pei Ho Street (PHSSC),6,16/11/2016,1-4,"['3-0', '0-3', '2-3', '0-3', '0-3']",1,4,5,12
Kinetic 3,Hong Kong Football Club 11,HK Squash Centre (HKSC),7,23/11/2016,3-2,"['0-3', '3-2', '3-0', '3-0', '0-3']",3,2,9,8
Unique Squash 1,PCCW,HK Squash Centre (HKSC),7,23/11/2016,0-5,"['0-3', '0-3', '0-3', '1-3', '0-3']",0,5,1,15
Twister 2,Tuen Mun Squash Club 1,Cornwall Street (CSPSC),7,23/11/2016,2-3,"['2-3', '2-3', '0-3', '3-0', '3-2']",2,3,10,11
BOSS,Hong Kong Cricket Club 5,Cornwall Street (CSPSC),7,23/11/2016,4-1,"['1-3', '3-2', 'WO', '3-0', '3-0']",4,1,13,5
Flash 1,i-MASK Advance Squash Club 8,Pei Ho Street (PHSSC),7,23/11/2016,2-3,"['3-2', '0-3', '3-1', '1-3', '0-3']",2,3,7,12
Hong Kong Football Club 11,i-MASK Advance Squash Club 8,Hong Kong Football Club (HKFC),8,30/11/2016,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Tuen Mun Squash Club 1,Kinetic 3,Yuen Long Jockey Club (YLJCSC),8,30/11/2016,3-2,"['3-1', '2-3', '2-3', '3-0', '3-1']",3,2,13,8
Twister 2,Unique Squash 1,Cornwall Street (CSPSC),8,30/11/2016,4-1,"['3-0', '3-0', '3-0', '3-1', '0-3']",4,1,12,4
Flash 1,BOSS,Pei Ho Street (PHSSC),8,30/11/2016,3-2,"['3-0', '0-3', '3-2', '0-3', '3-0']",3,2,9,8
Hong Kong Cricket Club 5,PCCW,Hong Kong Cricket Club (HKCC),8,30/11/2016,3-2,"['3-0', '3-0', '0-3', '3-2', '2-3']",3,2,11,8
Twister 2,BOSS,Cornwall Street (CSPSC),9,07/12/2016,4-1,"['3-1', '3-0', '3-0', '3-0', '1-3']",4,1,13,4
Hong Kong Football Club 11,Flash 1,Hong Kong Football Club (HKFC),9,07/12/2016,4-1,"['3-0', '3-1', '3-2', '3-0', '1-3']",4,1,13,6
Unique Squash 1,Kinetic 3,HK Squash Centre (HKSC),9,07/12/2016,0-5,"['1-3', '0-3', '2-3', '0-3', '0-3']",0,5,3,15
Hong Kong Cricket Club 5,Tuen Mun Squash Club 1,Hong Kong Cricket Club (HKCC),9,07/12/2016,2-3,"['3-0', '3-1', '0-3', '2-3', '0-3']",2,3,8,10
PCCW,i-MASK Advance Squash Club 8,HK Squash Centre (HKSC),9,07/12/2016,4-1,"['3-1', '3-0', '3-0', '1-3', '3-2']",4,1,13,6
Twister 2,Hong Kong Cricket Club 5,Cornwall Street (CSPSC),10,14/12/2016,4-1,"['1-3', '3-0', '3-1', '3-0', 'WO']",4,1,13,4
Tuen Mun Squash Club 1,PCCW,Yuen Long Jockey Club (YLJCSC),10,14/12/2016,5-0,"['3-2', '3-1', '3-0', '3-0', '3-0']",5,0,15,3
BOSS,Hong Kong Football Club 11,Cornwall Street (CSPSC),10,14/12/2016,2-3,"['0-3', '3-1', '1-3', '3-0', '1-3']",2,3,8,10
Flash 1,Kinetic 3,Pei Ho Street (PHSSC),10,14/12/2016,2-3,"['3-1', '0-3', '3-0', '2-3', '2-3']",2,3,10,10
Unique Squash 1,i-MASK Advance Squash Club 8,HK Squash Centre (HKSC),10,14/12/2016,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
PCCW,Hong Kong Football Club 11,HK Squash Centre (HKSC),11,04/01/2017,2-3,"['0-3', '3-1', '0-3', '3-2', '2-3']",2,3,8,12
Kinetic 3,BOSS,HK Squash Centre (HKSC),11,04/01/2017,3-2,"['1-3', '3-1', '3-1', '3-1', '1-3']",3,2,11,9
Hong Kong Cricket Club 5,Unique Squash 1,Hong Kong Cricket Club (HKCC),11,04/01/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
i-MASK Advance Squash Club 8,Tuen Mun Squash Club 1,Cornwall Street (CSPSC),11,04/01/2017,1-4,"['3-0', '0-3', '0-3', '2-3', '0-3']",1,4,5,12
Flash 1,Twister 2,Pei Ho Street (PHSSC),11,04/01/2017,3-2,"['3-1', '1-3', '1-3', '3-0', '3-2']",3,2,11,9
BOSS,i-MASK Advance Squash Club 8,Cornwall Street (CSPSC),12,11/01/2017,2-3,"['1-3', '3-0', '2-3', '3-0', '0-3']",2,3,9,9
Hong Kong Football Club 11,Twister 2,Hong Kong Football Club (HKFC),12,11/01/2017,4-1,"['3-1', '3-1', '3-0', '1-3', '3-0']",4,1,13,5
PCCW,Flash 1,HK Squash Centre (HKSC),12,11/01/2017,1-4,"['1-3', '3-0', '2-3', '0-3', '2-3']",1,4,8,12
Hong Kong Cricket Club 5,Kinetic 3,Hong Kong Cricket Club (HKCC),12,11/01/2017,3-2,"['3-2', '3-2', '2-3', '0-3', '3-0']",3,2,11,10
Tuen Mun Squash Club 1,Unique Squash 1,Yuen Long Jockey Club (YLJCSC),12,11/01/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
PCCW,BOSS,HK Squash Centre (HKSC),13,18/01/2017,3-2,"['3-1', '3-2', '0-3', '0-3', '3-0']",3,2,9,9
Twister 2,Kinetic 3,Cornwall Street (CSPSC),13,18/01/2017,2-3,"['3-1', '1-3', '0-3', '3-0', '1-3']",2,3,8,10
Unique Squash 1,Flash 1,HK Squash Centre (HKSC),13,18/01/2017,0-5,"['0-3', '0-3', '0-3', 'WO', 'WO']",0,5,0,15
Tuen Mun Squash Club 1,Hong Kong Football Club 11,Yuen Long Jockey Club (YLJCSC),13,18/01/2017,2-3,"['0-3', '1-3', '1-3', '3-2', '3-1']",2,3,8,12
Hong Kong Cricket Club 5,i-MASK Advance Squash Club 8,Hong Kong Cricket Club (HKCC),13,18/01/2017,3-2,"['3-2', '2-3', '3-0', '3-2', '0-3']",3,2,11,10
Twister 2,PCCW,Cornwall Street (CSPSC),14,08/02/2017,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Hong Kong Cricket Club 5,Flash 1,Hong Kong Cricket Club (HKCC),14,08/02/2017,2-3,"['3-0', '3-1', '0-3', '0-3', '2-3']",2,3,8,10
Tuen Mun Squash Club 1,BOSS,Yuen Long Jockey Club (YLJCSC),14,08/02/2017,5-0,"['3-2', '3-1', '3-0', '3-1', '3-0']",5,0,15,4
Hong Kong Football Club 11,Unique Squash 1,Hong Kong Football Club (HKFC),14,08/02/2017,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
i-MASK Advance Squash Club 8,Kinetic 3,Cornwall Street (CSPSC),14,08/02/2017,0-5,"['0-3', '0-3', '0-3', '1-3', '0-3']",0,5,1,15
Kinetic 3,PCCW,HK Squash Centre (HKSC),15,15/02/2017,5-0,"['3-0', '3-2', '3-2', '3-0', '3-2']",5,0,15,6
Unique Squash 1,BOSS,HK Squash Centre (HKSC),15,15/02/2017,1-4,"['0-3', '0-3', '3-2', '0-3', '0-3']",1,4,3,14
Tuen Mun Squash Club 1,Flash 1,Yuen Long Jockey Club (YLJCSC),15,15/02/2017,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Hong Kong Cricket Club 5,Hong Kong Football Club 11,Hong Kong Cricket Club (HKCC),15,15/02/2017,1-4,"['0-3', '0-3', '2-3', '2-3', '3-1']",1,4,7,13
Twister 2,i-MASK Advance Squash Club 8,Cornwall Street (CSPSC),15,15/02/2017,3-2,"['3-2', '3-1', '0-3', '1-3', '3-0']",3,2,10,9
i-MASK Advance Squash Club 8,Flash 1,Cornwall Street (CSPSC),16,22/02/2017,3-2,"['0-3', '3-0', '3-1', '3-1', '0-3']",3,2,9,8
PCCW,Unique Squash 1,HK Squash Centre (HKSC),16,22/02/2017,5-0,"['3-0', '3-1', '3-2', '3-2', '3-0']",5,0,15,5
Hong Kong Football Club 11,Kinetic 3,Hong Kong Football Club (HKFC),16,22/02/2017,4-1,"['3-1', '3-1', '2-3', '3-1', '3-0']",4,1,14,6
Hong Kong Cricket Club 5,BOSS,Hong Kong Cricket Club (HKCC),16,22/02/2017,3-2,"['3-0', '3-1', '0-3', '0-3', '3-2']",3,2,9,9
Tuen Mun Squash Club 1,Twister 2,Yuen Long Jockey Club (YLJCSC),16,22/02/2017,1-4,"['2-3', '3-1', '0-3', '0-3', '2-3']",1,4,7,13
i-MASK Advance Squash Club 8,Hong Kong Football Club 11,Cornwall Street (CSPSC),17,01/03/2017,1-4,"['0-3', '1-3', '2-3', '3-1', '1-3']",1,4,7,13
Kinetic 3,Tuen Mun Squash Club 1,HK Squash Centre (HKSC),17,01/03/2017,1-4,"['2-3', '1-3', '3-2', '2-3', '0-3']",1,4,8,14
PCCW,Hong Kong Cricket Club 5,HK Squash Centre (HKSC),17,01/03/2017,1-4,"['0-3', '0-3', '3-0', '0-3', '0-3']",1,4,3,12
Unique Squash 1,Twister 2,HK Squash Centre (HKSC),17,01/03/2017,1-4,"['1-3', '0-3', '0-3', '0-3', '3-0']",1,4,4,12
BOSS,Flash 1,Cornwall Street (CSPSC),17,01/03/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
BOSS,Kinetic 3,Cornwall Street (CSPSC),18,08/03/2017,3-2,"['0-3', '3-1', '3-1', '0-3', '3-0']",3,2,9,8
Unique Squash 1,Hong Kong Cricket Club 5,HK Squash Centre (HKSC),18,08/03/2017,0-5,"['WO', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
Hong Kong Football Club 11,PCCW,Hong Kong Football Club (HKFC),18,08/03/2017,3-2,"['3-0', '3-0', '3-1', '1-3', '2-3']",3,2,12,7
Twister 2,Flash 1,Cornwall Street (CSPSC),18,08/03/2017,0-5,"['1-3', '1-3', '2-3', '2-3', '2-3']",0,5,8,15
Tuen Mun Squash Club 1,i-MASK Advance Squash Club 8,Yuen Long Jockey Club (YLJCSC),18,08/03/2017,5-0,"['3-1', '3-1', '3-1', '3-0', '3-0']",5,0,15,3
