Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Fung King 3,Novice,Tai Wo Hau (TWHSC),9,09/12/2016,1-4,"['3-0', '1-3', '2-3', '0-3', '0-3']",1,4,6,12
Dragonfly,Head Shatin 6,Wai Tsuen (WTSC),9,09/12/2016,3-2,"['3-0', '3-1', '3-2', '1-3', '1-3']",3,2,11,9
KYS 1,Friend Club 8,HK Squash Centre (HKSC),9,09/12/2016,5-0,"['3-0', '3-0', '3-0', '3-0', 'WO']",5,0,15,0
Citra Squash Team,South Kwai Chung Squash Club 2,Kwun Chung (KCSC),9,09/12/2016,2-3,"['0-3', '3-1', '0-3', '1-3', '3-0']",2,3,7,10
Head Shatin 6,Novice,Cornwall Street (CSPSC),10,16/12/2016,4-1,"['0-3', '3-0', '3-1', '3-0', 'WO']",4,1,12,4
Fung King 3,KYS 1,Tai Wo Hau (TWHSC),10,16/12/2016,1-4,"['0-3', '0-3', '3-1', '0-3', '0-3']",1,4,3,13
Dragonfly,South Kwai Chung Squash Club 2,Wai Tsuen (WTSC),10,16/12/2016,4-1,"['1-3', '3-2', '3-0', '3-0', '3-0']",4,1,13,5
Friend Club 8,i-MASK Advance Squash Club 12,Pei Ho Street (PHSSC),10,16/12/2016,0-5,"['0-3', '2-3', '0-3', '0-3', '0-3']",0,5,2,15
Novice,South Kwai Chung Squash Club 2,Cornwall Street (CSPSC),11,06/01/2017,3-2,"['3-1', '3-0', '0-3', '3-2', '0-3']",3,2,9,9
KYS 1,Head Shatin 6,HK Squash Centre (HKSC),11,06/01/2017,3-2,"['3-0', '3-0', '1-3', '3-1', '1-3']",3,2,11,7
Dragonfly,Citra Squash Team,Wai Tsuen (WTSC),11,06/01/2017,3-2,"['0-3', '3-0', '2-3', '3-0', '3-0']",3,2,11,6
i-MASK Advance Squash Club 12,Fung King 3,Cornwall Street (CSPSC),11,06/01/2017,3-2,"['3-0', '3-2', '3-0', '0-3', '0-3']",3,2,9,8
South Kwai Chung Squash Club 2,KYS 1,Harbour Road (HRSC),12,13/01/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '2-3']",0,5,2,15
Head Shatin 6,i-MASK Advance Squash Club 12,Cornwall Street (CSPSC),12,13/01/2017,3-2,"['0-3', '0-3', '3-0', '3-2', '3-0']",3,2,9,8
Novice,Citra Squash Team,Cornwall Street (CSPSC),12,13/01/2017,2-3,"['0-3', '0-3', '2-3', '3-0', 'WO']",2,3,5,12
Fung King 3,Friend Club 8,Wai Tsuen (WTSC),12,13/01/2017,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Novice,Dragonfly,Cornwall Street (CSPSC),13,20/01/2017,3-2,"['3-0', '1-3', '3-1', '3-2', '0-3']",3,2,10,9
i-MASK Advance Squash Club 12,South Kwai Chung Squash Club 2,Cornwall Street (CSPSC),13,20/01/2017,3-2,"['3-0', '3-1', '1-3', '3-1', '1-3']",3,2,11,8
KYS 1,Citra Squash Team,HK Squash Centre (HKSC),13,20/01/2017,4-1,"['3-0', '3-0', '3-0', '1-3', '3-0']",4,1,13,3
Friend Club 8,Head Shatin 6,Pei Ho Street (PHSSC),13,20/01/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Dragonfly,KYS 1,Wai Tsuen (WTSC),14,10/02/2017,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
South Kwai Chung Squash Club 2,Friend Club 8,Harbour Road (HRSC),14,10/02/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Head Shatin 6,Fung King 3,Cornwall Street (CSPSC),14,10/02/2017,4-1,"['3-0', '2-3', '3-1', '3-0', '3-0']",4,1,14,4
Citra Squash Team,i-MASK Advance Squash Club 12,Kwun Chung (KCSC),14,10/02/2017,0-5,"['0-3', '2-3', '0-3', '0-3', 'WO']",0,5,2,15
i-MASK Advance Squash Club 12,Dragonfly,Cornwall Street (CSPSC),15,17/02/2017,3-2,"['3-0', '0-3', '3-1', '3-0', '0-3']",3,2,9,7
KYS 1,Novice,HK Squash Centre (HKSC),15,17/02/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Friend Club 8,Citra Squash Team,Pei Ho Street (PHSSC),15,17/02/2017,1-4,"['3-1', '0-3', '0-3', '0-3', '0-3']",1,4,3,13
Fung King 3,South Kwai Chung Squash Club 2,Wai Tsuen (WTSC),15,17/02/2017,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
Novice,i-MASK Advance Squash Club 12,Cornwall Street (CSPSC),16,24/02/2017,0-5,"['0-3', '2-3', '0-3', '0-3', '0-3']",0,5,2,15
South Kwai Chung Squash Club 2,Head Shatin 6,Harbour Road (HRSC),16,24/02/2017,1-4,"['3-1', '2-3', '2-3', '0-3', '0-3']",1,4,7,13
Dragonfly,Friend Club 8,Wai Tsuen (WTSC),16,24/02/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Citra Squash Team,Fung King 3,Cornwall Street (CSPSC),16,24/02/2017,2-3,"['0-3', '3-0', '3-2', '0-3', '0-3']",2,3,6,11
Friend Club 8,Novice,Pei Ho Street (PHSSC),17,03/03/2017,1-4,"['0-3', '0-3', '0-3', '1-3', '3-0']",1,4,4,12
i-MASK Advance Squash Club 12,KYS 1,Cornwall Street (CSPSC),17,03/03/2017,2-3,"['1-3', '3-0', '0-3', '2-3', '3-0']",2,3,9,9
Fung King 3,Dragonfly,Wai Tsuen (WTSC),17,03/03/2017,2-3,"['0-3', '0-3', '1-3', '3-2', 'WO']",2,3,4,14
Head Shatin 6,Citra Squash Team,Cornwall Street (CSPSC),17,03/03/2017,2-3,"['2-3', '0-3', '1-3', '3-0', 'WO']",2,3,6,12
Head Shatin 6,KYS 1,Cornwall Street (CSPSC),18,10/03/2017,3-2,"['0-3', '0-3', '3-0', '3-0', '3-1']",3,2,9,7
Fung King 3,i-MASK Advance Squash Club 12,Lai King (LKSC),18,10/03/2017,1-4,"['0-3', '2-3', '3-0', '0-3', '0-3']",1,4,5,12
South Kwai Chung Squash Club 2,Novice,Harbour Road (HRSC),18,10/03/2017,3-2,"['3-0', '3-0', '0-3', '3-0', '0-3']",3,2,9,6
Citra Squash Team,Dragonfly,Kwun Chung (KCSC),18,10/03/2017,0-5,"['1-3', '0-3', '0-3', '0-3', 'WO']",0,5,1,15
