Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Sovereign Group LRC Master 3,v,Hong Kong Football Club M3A,Ladies Recreation Club (LRC),18:30,"3-2(0-3,2-3,3-1,3-1,3-1)",7,24/11/2016
American Club,v,The Hong Kong Jockey Club Master 3,American Club,18:30,"1-4(0-3,3-2,2-3,1-3,0-3)",7,24/11/2016
Hong Kong Cricket Club M3,v,Hong Kong Football Club M3B,Hong Kong Cricket Club (HKCC),18:30,"1-4(0-3,0-3,2-3,3-0,1-3)",7,24/11/2016
Perrier KCC M3,v,Alpha CUHK Master,Kowloon Cricket Club (KCC),18:30,"4-1(3-0,3-0,3-0,1-3,3-1)",7,24/11/2016
Alpha CUHK Master,v,Sovereign Group LRC Master 3,Chinese University of HK (CUHK),18:30,"2-3(3-0,0-3,1-3,0-3,3-0)",8,01/12/2016
American Club,v,Hong Kong Cricket Club M3,American Club,18:30,"3-2(1-3,3-2,3-0,3-1,2-3)",8,01/12/2016
Perrier KCC M3,v,The Hong Kong Jockey Club Master 3,Kowloon Cricket Club (KCC),18:30,"3-2(3-0,3-1,2-3,3-0,0-3)",8,01/12/2016
Hong Kong Football Club M3B,v,Hong Kong Football Club M3A,Hong Kong Football Club (HKFC),18:30,"0-5(0-3,1-3,1-3,0-3,2-3)",8,01/12/2016
Hong Kong Football Club M3A,v,American Club,Hong Kong Football Club (HKFC),18:30,"2-3(3-1,2-3,1-3,3-0,1-3)",9,08/12/2016
Sovereign Group LRC Master 3,v,Hong Kong Football Club M3B,Ladies Recreation Club (LRC),18:30,"2-3(1-3,3-0,2-3,3-0,0-3)",9,08/12/2016
Hong Kong Cricket Club M3,v,Perrier KCC M3,Hong Kong Cricket Club (HKCC),18:30,"1-4(1-3,0-3,0-3,3-0,1-3)",9,08/12/2016
The Hong Kong Jockey Club Master 3,v,Alpha CUHK Master,HKJC Sha Tin Club House (HKJC),18:30,"4-1(2-3,3-0,3-1,3-0,3-0)",9,08/12/2016
The Hong Kong Jockey Club Master 3,v,Sovereign Group LRC Master 3,HKJC Sha Tin Club House (HKJC),18:30,"5-0(3-0,3-0,3-0,3-0,3-2)",10,15/12/2016
Alpha CUHK Master,v,Hong Kong Cricket Club M3,Chinese University of HK (CUHK),18:30,"2-3(3-0,1-3,3-1,0-3,0-3)",10,15/12/2016
Perrier KCC M3,v,Hong Kong Football Club M3A,Kowloon Cricket Club (KCC),18:30,"3-2(0-3,3-2,3-0,3-2,0-3)",10,15/12/2016
Hong Kong Football Club M3B,v,American Club,Hong Kong Football Club (HKFC),18:30,"4-1(3-1,1-3,3-1,3-0,3-2)",10,15/12/2016
Hong Kong Football Club M3B,v,Perrier KCC M3,Hong Kong Football Club (HKFC),18:30,"1-4(0-3,0-3,0-3,0-3,3-1)",11,05/01/2017
Alpha CUHK Master,v,Hong Kong Football Club M3A,Chinese University of HK (CUHK),18:30,"2-3(3-0,0-3,3-2,1-3,0-3)",11,05/01/2017
Sovereign Group LRC Master 3,v,American Club,Ladies Recreation Club (LRC),18:30,"3-2(3-1,1-3,0-3,3-1,3-0)",11,05/01/2017
Hong Kong Cricket Club M3,v,The Hong Kong Jockey Club Master 3,Hong Kong Cricket Club (HKCC),18:30,"2-3(3-0,3-2,2-3,0-3,1-3)",11,05/01/2017
Hong Kong Football Club M3B,v,Alpha CUHK Master,Hong Kong Football Club (HKFC),18:30,"2-3(0-3,3-0,2-3,0-3,3-0)",12,12/01/2017
The Hong Kong Jockey Club Master 3,v,Hong Kong Football Club M3A,HKJC Sha Tin Club House (HKJC),18:30,"3-2(3-0,0-3,3-0,3-0,2-3)",12,12/01/2017
Hong Kong Cricket Club M3,v,Sovereign Group LRC Master 3,Hong Kong Cricket Club (HKCC),18:30,"0-5(2-3,1-3,2-3,0-3,0-3)",12,12/01/2017
Perrier KCC M3,v,American Club,Kowloon Cricket Club (KCC),18:30,"5-0(3-0,3-0,3-1,3-0,3-1)",12,12/01/2017
The Hong Kong Jockey Club Master 3,v,Hong Kong Football Club M3B,HKJC Sha Tin Club House (HKJC),18:30,"4-1(3-0,3-1,0-3,3-1,3-1)",13,19/01/2017
American Club,v,Alpha CUHK Master,American Club,18:30,"4-1(0-3,3-0,3-0,3-2,3-0)",13,19/01/2017
Hong Kong Cricket Club M3,v,Hong Kong Football Club M3A,Hong Kong Cricket Club (HKCC),18:30,"0-5(0-3,2-3,0-3,0-3,0-3)",13,19/01/2017
Sovereign Group LRC Master 3,v,Perrier KCC M3,Ladies Recreation Club (LRC),18:30,"3-2(3-1,2-3,3-2,3-0,0-3)",13,19/01/2017
The Hong Kong Jockey Club Master 3,v,American Club,HKJC Sha Tin Club House (HKJC),18:30,"5-0(3-2,3-1,3-0,3-0,3-1)",14,09/02/2017
Hong Kong Football Club M3A,v,Sovereign Group LRC Master 3,Hong Kong Football Club (HKFC),18:30,"3-2(3-1,3-1,1-3,3-0,1-3)",14,09/02/2017
Hong Kong Cricket Club M3,v,Hong Kong Football Club M3B,Hong Kong Cricket Club (HKCC),18:30,"4-1(1-3,3-2,3-1,3-2,3-1)",14,09/02/2017
Alpha CUHK Master,v,Perrier KCC M3,Chinese University of HK (CUHK),18:30,"1-4(1-3,0-3,0-3,0-3,3-0)",14,09/02/2017
Hong Kong Football Club M3A,v,Hong Kong Football Club M3B,Hong Kong Football Club (HKFC),18:30,"5-0(3-0,3-1,3-0,3-0,3-2)",15,16/02/2017
The Hong Kong Jockey Club Master 3,v,Perrier KCC M3,HKJC Sha Tin Club House (HKJC),18:30,"3-2(1-3,3-0,3-1,0-3,3-0)",15,16/02/2017
Sovereign Group LRC Master 3,v,Alpha CUHK Master,Ladies Recreation Club (LRC),18:30,"3-2(0-3,3-0,3-0,1-3,3-0)",15,16/02/2017
Hong Kong Cricket Club M3,v,American Club,Hong Kong Cricket Club (HKCC),18:30,"0-5(0-3,0-3,0-3,0-3,0-3)",15,16/02/2017
American Club,v,Hong Kong Football Club M3A,American Club,18:30,"0-5(0-3,0-3,0-3,0-3,0-3)",16,23/02/2017
Alpha CUHK Master,v,The Hong Kong Jockey Club Master 3,Chinese University of HK (CUHK),18:30,"1-4(3-1,2-3,2-3,2-3,2-3)",16,23/02/2017
Perrier KCC M3,v,Hong Kong Cricket Club M3,Kowloon Cricket Club (KCC),18:30,"5-0(3-0,3-0,3-0,3-1,3-0)",16,23/02/2017
Hong Kong Football Club M3B,v,Sovereign Group LRC Master 3,Hong Kong Football Club (HKFC),18:30,"2-3(0-3,3-1,0-3,0-3,3-1)",16,23/02/2017
Sovereign Group LRC Master 3,v,The Hong Kong Jockey Club Master 3,Ladies Recreation Club (LRC),18:30,"3-2(3-0,0-3,3-0,0-3,3-1)",17,02/03/2017
Hong Kong Football Club M3A,v,Perrier KCC M3,Hong Kong Football Club (HKFC),18:30,"2-3(1-3,2-3,3-0,1-3,3-0)",17,02/03/2017
Hong Kong Cricket Club M3,v,Alpha CUHK Master,Hong Kong Cricket Club (HKCC),18:30,"4-1(3-1,3-0,3-0,1-3,3-0)",17,02/03/2017
American Club,v,Hong Kong Football Club M3B,American Club,18:30,"3-2(2-3,3-0,3-0,3-1,1-3)",17,02/03/2017
Perrier KCC M3,v,Hong Kong Football Club M3B,Kowloon Cricket Club (KCC),18:30,"4-1(3-0,3-2,3-0,3-0,0-3)",18,09/03/2017
American Club,v,Sovereign Group LRC Master 3,American Club,18:30,"2-3(3-0,3-0,1-3,0-3,0-3)",18,09/03/2017
Hong Kong Football Club M3A,v,Alpha CUHK Master,Hong Kong Football Club (HKFC),18:30,"4-1(1-3,3-0,3-2,3-0,3-0)",18,09/03/2017
The Hong Kong Jockey Club Master 3,v,Hong Kong Cricket Club M3,HKJC Sha Tin Club House (HKJC),18:30,"5-0(3-0,3-2,3-0,3-0,3-1)",18,09/03/2017
Hong Kong Football Club M3A,v,The Hong Kong Jockey Club Master 3,Hong Kong Football Club (HKFC),18:30,"2-3(0-3,0-3,3-0,3-0,0-3)",19,16/03/2017
Sovereign Group LRC Master 3,v,Hong Kong Cricket Club M3,Ladies Recreation Club (LRC),18:30,"5-0(3-0,3-0,3-0,3-0,3-1)",19,16/03/2017
Alpha CUHK Master,v,Hong Kong Football Club M3B,Chinese University of HK (CUHK),18:30,"4-1(3-0,3-1,3-0,3-0,1-3)",19,16/03/2017
American Club,v,Perrier KCC M3,American Club,18:30,"1-4(0-3,2-3,1-3,0-3,3-2)",19,16/03/2017
Perrier KCC M3,v,Sovereign Group LRC Master 3,Kowloon Cricket Club (KCC),18:30,"4-1(3-0,1-3,3-0,3-1,3-0)",20,23/03/2017
Alpha CUHK Master,v,American Club,Chinese University of HK (CUHK),18:30,"4-1(3-0,3-0,3-1,3-0,2-3)",20,23/03/2017
Hong Kong Football Club M3B,v,The Hong Kong Jockey Club Master 3,Hong Kong Football Club (HKFC),18:30,"1-4(3-1,1-3,0-3,2-3,1-3)",20,23/03/2017
Hong Kong Cricket Club M3,v,Hong Kong Football Club M3A,Hong Kong Cricket Club (HKCC),18:30,"2-3(3-0,0-3,0-3,3-2,1-3)",20,23/03/2017
American Club,v,The Hong Kong Jockey Club Master 3,American Club,18:30,"2-3(3-2,1-3,2-3,3-2,1-3)",21,30/03/2017
Hong Kong Football Club M3B,v,Hong Kong Cricket Club M3,Hong Kong Football Club (HKFC),18:30,"3-2(2-3,0-3,3-1,3-1,3-2)",21,30/03/2017
Perrier KCC M3,v,Alpha CUHK Master,Kowloon Cricket Club (KCC),18:30,"4-1(3-0,3-2,3-1,3-0,0-3)",21,30/03/2017
Sovereign Group LRC Master 3,v,Hong Kong Football Club M3A,Ladies Recreation Club (LRC),18:30,"3-2(3-0,0-3,3-2,0-3,3-0)",21,30/03/2017
