Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
i-Mask Advance Squash Club 2,TOMCAT,Cornwall Street Squash Centre,14,2025-02-14,2.832366473294659,3.167633526705341
Kinetic 2,Striving Squash,Yuen Long Jockey Club Squash Courts,14,2025-02-14,2.7233446689337866,3.2766553310662134
Squashathon Zero,Sha Tin 3,Cornwall Street Squash Centre,14,2025-02-14,2.1674334866973393,3.8325665133026607
Ladies Recreation Club Div 8,Hong Kong Football Club 8,Ladies Recreation Club,14,2025-02-14,3.0766153230646127,2.9233846769353873
Hong Kong Football Club 8,Physical Chess 3,Hong Kong Football Club,15,2025-02-21,3.3974794958991796,2.6025205041008204
Sha Tin 3,Ladies Recreation Club Div 8,HK Squash Centre,15,2025-02-21,3.37127425485097,2.62872574514903
Kinetic 2,Squashathon Zero,Yuen Long Jockey Club Squash Courts,15,2025-02-21,2.3966793358671734,3.6033206641328266
Striving Squash,TOMCAT,Kwun Chung Sports Centre,15,2025-02-21,3.0860172034406883,2.9139827965593117
i-Mask Advance Squash Club 2,Striving Squash,Cornwall Street Squash Centre,16,2025-02-28,2.891378275655131,3.108621724344869
Squashathon Zero,TOMCAT,Cornwall Street Squash Centre,16,2025-02-28,3.329265853170634,2.670734146829366
Ladies Recreation Club Div 8,Kinetic 2,Ladies Recreation Club,16,2025-02-28,4.161832366473295,1.8381676335267054
Physical Chess 3,Sha Tin 3,Cornwall Street Squash Centre,16,2025-02-28,2.4220844168833766,3.5779155831166234
Sha Tin 3,Hong Kong Football Club 8,Cornwall Street Squash Centre,17,2025-03-07,3.4070814162832566,2.5929185837167434
Kinetic 2,Physical Chess 3,Yuen Long Jockey Club Squash Courts,17,2025-03-07,2.169033806761352,3.830966193238648
TOMCAT,Ladies Recreation Club Div 8,Cornwall Street Squash Centre,17,2025-03-07,2.2068413682736545,3.7931586317263455
i-Mask Advance Squash Club 2,Squashathon Zero,HK Squash Centre,17,2025-03-07,2.6015203040608124,3.3984796959391876
Hong Kong Football Club 8,Sha Tin 3,Hong Kong Football Club,18,2025-03-14,2.9009801960392076,3.0990198039607924
Physical Chess 3,Kinetic 2,HK Squash Centre,18,2025-03-14,3.9521904380876176,2.0478095619123824
Ladies Recreation Club Div 8,TOMCAT,Ladies Recreation Club,18,2025-03-14,3.9255851170234046,2.0744148829765954
Squashathon Zero,i-Mask Advance Squash Club 2,Java Road Sports Centre,18,2025-03-14,3.50870174034807,2.49129825965193
