Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Target,Hong Kong Cricket Club 4,Harbour Road (HRSC),4,30/10/2017,1-4,"['1-3', '2-3', '3-2', '0-3', '0-3']",1,4,6,14
Hong Kong Football Club 8A,Police 1,Hong Kong Football Club (HKFC),4,30/10/2017,3-2,"['0-3', '3-0', '3-0', '3-0', '0-3']",3,2,9,6
Perrier Sergio Tacchini KCC 5,Honey Badgers 1,Kowloon Cricket Club (KCC),4,30/10/2017,5-0,"['3-2', '3-0', '3-1', '3-1', '3-0']",5,0,15,4
Honey Badgers 1,Target,HK Squash Centre (HKSC),5,06/11/2017,3-2,"['3-0', '1-3', '2-3', '3-0', '3-0']",3,2,12,6
Hong Kong Cricket Club 4,Hong Kong Football Club 8A,Hong Kong Cricket Club (HKCC),5,06/11/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '1-3']",0,5,1,15
Perrier Sergio Tacchini KCC 5,Hong Kong Cricket Club 5,Kowloon Cricket Club (KCC),5,06/11/2017,4-1,"['3-0', '3-1', '3-0', '0-3', '3-0']",4,1,12,4
Police 1,Hong Kong Football Club 8B,Police Sports & Recreation Club (PSRC),5,06/11/2017,1-4,"['0-3', '1-3', '3-0', '1-3', '1-3']",1,4,6,12
Target,Hong Kong Cricket Club 5,Harbour Road (HRSC),6,20/11/2017,1-4,"['1-3', '2-3', '3-2', '1-3', '1-3']",1,4,8,14
Hang Seng Management College,Police 1,Cornwall Street (CSPSC),6,20/11/2017,3-2,"['3-2', '1-3', '3-0', '3-0', '0-3']",3,2,10,8
Hong Kong Cricket Club 4,Hong Kong Football Club 8B,Hong Kong Cricket Club (HKCC),6,20/11/2017,2-3,"['1-3', '0-3', '3-0', '3-2', '1-3']",2,3,8,11
Hong Kong Football Club 8A,Honey Badgers 1,Hong Kong Football Club (HKFC),6,20/11/2017,4-1,"['3-1', '3-0', '3-0', '3-0', '1-3']",4,1,13,4
Perrier Sergio Tacchini KCC 5,Target,Kowloon Cricket Club (KCC),7,27/11/2017,4-1,"['0-3', '3-0', '3-1', '3-0', '3-0']",4,1,12,4
Honey Badgers 1,Hong Kong Football Club 8B,HK Squash Centre (HKSC),7,27/11/2017,0-5,"['1-3', '0-3', '1-3', '0-3', '0-3']",0,5,2,15
Hong Kong Cricket Club 4,Hang Seng Management College,Hong Kong Cricket Club (HKCC),7,27/11/2017,3-2,"['1-3', '3-1', '1-3', '3-0', '3-0']",3,2,11,7
Hong Kong Football Club 8A,Hong Kong Cricket Club 5,Hong Kong Football Club (HKFC),7,27/11/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hang Seng Management College,Honey Badgers 1,Cornwall Street (CSPSC),8,04/12/2017,2-3,"['3-1', '2-3', '3-0', '0-3', 'WO']",2,3,8,10
Hong Kong Football Club 8B,Hong Kong Cricket Club 5,Hong Kong Football Club (HKFC),8,04/12/2017,4-1,"['3-0', '3-0', '3-0', '3-2', '2-3']",4,1,14,5
Perrier Sergio Tacchini KCC 5,Hong Kong Football Club 8A,Kowloon Cricket Club (KCC),8,04/12/2017,2-3,"['3-0', '3-1', '0-3', '1-3', '0-3']",2,3,7,10
Police 1,Hong Kong Cricket Club 4,Police Sports & Recreation Club (PSRC),8,04/12/2017,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Perrier Sergio Tacchini KCC 5,Hong Kong Football Club 8B,Kowloon Cricket Club (KCC),9,11/12/2017,0-5,"['2-3', '0-3', '1-3', '0-3', '0-3']",0,5,3,15
Honey Badgers 1,Police 1,HK Squash Centre (HKSC),9,11/12/2017,3-2,"['0-3', '3-2', '3-0', '3-0', '1-3']",3,2,10,8
Target,Hong Kong Football Club 8A,Harbour Road (HRSC),9,11/12/2017,1-4,"['0-3', '0-3', '3-2', '0-3', '0-3']",1,4,3,14
Hong Kong Cricket Club 5,Hang Seng Management College,Hong Kong Cricket Club (HKCC),9,11/12/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Honey Badgers 1,Hong Kong Cricket Club 4,HK Squash Centre (HKSC),10,08/01/2018,4-1,"['2-3', '3-2', '3-0', '3-0', '3-2']",4,1,14,7
Hong Kong Football Club 8B,Target,Hong Kong Football Club (HKFC),10,08/01/2018,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Hong Kong Cricket Club 5,Police 1,Hong Kong Cricket Club (HKCC),10,08/01/2018,2-3,"['0-3', '1-3', '1-3', '3-0', '3-0']",2,3,8,9
Perrier Sergio Tacchini KCC 5,Hang Seng Management College,Kowloon Cricket Club (KCC),10,08/01/2018,3-2,"['0-3', '2-3', '3-0', '3-0', '3-0']",3,2,11,6
Hang Seng Management College,Target,Cornwall Street (CSPSC),11,15/01/2018,3-2,"['3-0', '3-2', '3-0', '1-3', '2-3']",3,2,12,8
Hong Kong Cricket Club 4,Hong Kong Cricket Club 5,Hong Kong Cricket Club (HKCC),11,15/01/2018,3-2,"['3-0', '3-0', '0-3', '0-3', '3-2']",3,2,9,8
Hong Kong Football Club 8B,Hong Kong Football Club 8A,Hong Kong Football Club (HKFC),11,15/01/2018,4-1,"['3-2', '3-2', '3-0', '3-0', '2-3']",4,1,14,7
Police 1,Perrier Sergio Tacchini KCC 5,Police Sports & Recreation Club (PSRC),11,15/01/2018,2-3,"['3-0', '3-0', '1-3', '1-3', '2-3']",2,3,10,9
Target,Police 1,Harbour Road (HRSC),12,22/01/2018,0-5,"['0-3', '2-3', '0-3', '0-3', '0-3']",0,5,2,15
Hong Kong Cricket Club 5,Honey Badgers 1,Hong Kong Cricket Club (HKCC),12,22/01/2018,3-2,"['1-3', '3-0', '0-3', '3-1', '3-2']",3,2,10,9
Hong Kong Football Club 8A,Hang Seng Management College,Hong Kong Football Club (HKFC),12,22/01/2018,4-1,"['3-1', '2-3', '3-0', '3-0', 'CR']",4,1,14,4
Perrier Sergio Tacchini KCC 5,Hong Kong Cricket Club 4,Kowloon Cricket Club (KCC),12,22/01/2018,5-0,"['3-1', '3-0', '3-1', '3-0', '3-0']",5,0,15,2
Honey Badgers 1,Perrier Sergio Tacchini KCC 5,HK Squash Centre (HKSC),13,29/01/2018,3-2,"['3-0', '3-1', '0-3', '3-2', 'WO']",3,2,12,6
Hong Kong Football Club 8B,Hang Seng Management College,Hong Kong Football Club (HKFC),13,29/01/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Hong Kong Cricket Club 4,Target,Hong Kong Cricket Club (HKCC),13,29/01/2018,5-0,"['3-0', '3-1', '3-2', '3-0', '3-0']",5,0,15,3
Police 1,Hong Kong Football Club 8A,Police Sports & Recreation Club (PSRC),13,29/01/2018,2-3,"['3-1', '0-3', '0-3', '0-3', '3-1']",2,3,6,11
Hong Kong Football Club 8A,Hong Kong Cricket Club 4,Hong Kong Football Club (HKFC),14,05/02/2018,4-1,"['0-3', '3-0', '3-0', '3-2', '3-1']",4,1,12,6
Target,Honey Badgers 1,Harbour Road (HRSC),14,05/02/2018,3-2,"['0-3', '3-0', '3-1', '0-3', '3-2']",3,2,9,9
Hong Kong Football Club 8B,Police 1,Hong Kong Football Club (HKFC),14,05/02/2018,3-2,"['1-3', '3-2', '3-0', '3-0', '2-3']",3,2,12,8
Hong Kong Cricket Club 5,Perrier Sergio Tacchini KCC 5,Hong Kong Cricket Club (HKCC),14,05/02/2018,1-4,"['0-3', '3-0', '0-3', '1-3', '1-3']",1,4,5,12
Honey Badgers 1,Hong Kong Football Club 8A,HK Squash Centre (HKSC),15,05/03/2018,1-4,"['0-3', '1-3', '0-3', '3-1', '2-3']",1,4,6,13
Hong Kong Football Club 8B,Hong Kong Cricket Club 4,Hong Kong Football Club (HKFC),15,05/03/2018,5-0,"['3-0', '3-0', '3-0', '3-2', '3-2']",5,0,15,4
Hong Kong Cricket Club 5,Target,Hong Kong Cricket Club (HKCC),15,05/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Police 1,Hang Seng Management College,Police Sports & Recreation Club (PSRC),15,05/03/2018,2-3,"['0-3', '0-3', '3-0', '2-3', 'WO']",2,3,5,12
Target,Perrier Sergio Tacchini KCC 5,Harbour Road (HRSC),16,12/03/2018,0-5,"['2-3', '0-3', '1-3', '0-3', 'WO']",0,5,3,15
Hong Kong Football Club 8B,Honey Badgers 1,Hong Kong Football Club (HKFC),16,12/03/2018,5-0,"['3-0', '3-2', '3-1', '3-0', '3-0']",5,0,15,3
Hong Kong Cricket Club 5,Hong Kong Football Club 8A,Hong Kong Cricket Club (HKCC),16,12/03/2018,1-4,"['1-3', '0-3', '0-3', '3-1', '0-3']",1,4,4,13
Hong Kong Cricket Club 5,Hong Kong Football Club 8B,Hong Kong Cricket Club (HKCC),17,19/03/2018,3-2,"['0-3', '3-0', '3-2', '0-3', '3-2']",3,2,9,10
Hong Kong Football Club 8A,Perrier Sergio Tacchini KCC 5,Hong Kong Football Club (HKFC),17,19/03/2018,4-1,"['3-1', '3-0', '3-2', '2-3', '3-0']",4,1,14,6
Honey Badgers 1,Hang Seng Management College,HK Squash Centre (HKSC),17,19/03/2018,4-1,"['3-1', '3-0', '1-3', '3-0', 'WO']",4,1,13,4
Hong Kong Cricket Club 4,Police 1,Hong Kong Cricket Club (HKCC),17,19/03/2018,3-2,"['3-0', '3-2', '2-3', '0-3', '3-1']",3,2,11,9
Hang Seng Management College,Hong Kong Cricket Club 5,Cornwall Street (CSPSC),18,09/04/2018,0-5,"['CR', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
Hong Kong Football Club 8A,Target,Hong Kong Football Club (HKFC),18,09/04/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Football Club 8B,Perrier Sergio Tacchini KCC 5,Hong Kong Football Club (HKFC),18,09/04/2018,3-2,"['3-0', '3-0', '0-3', '0-3', '3-1']",3,2,9,7
Police 1,Honey Badgers 1,Police Sports & Recreation Club (PSRC),18,09/04/2018,3-2,"['3-2', '3-0', '1-3', '0-3', '3-1']",3,2,10,9
