Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
That's 3,Perrier Sergio Tacchini KCC 4,Cornwall Street (CSPSC),15,07/02/2018,2-3,"['1-3', '3-0', '2-3', '3-1', '1-3']",2,3,10,10
Hong Kong Football Club 6,Runners,Hong Kong Football Club (HKFC),15,07/02/2018,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Discovery Bay,Global 1,Discovery Bay (DB),15,07/02/2018,2-3,"['3-0', '2-3', '3-0', '1-3', '0-3']",2,3,9,9
Runners,Global 1,Kwun Chung (KCSC),16,28/02/2018,1-4,"['2-3', '0-3', '0-3', '3-1', '0-3']",1,4,5,13
Hong Kong Cricket Club 3,That's 3,Hong Kong Cricket Club (HKCC),16,28/02/2018,4-1,"['3-0', '1-3', 'CR', 'CR', 'CR']",4,1,13,3
Island Squash Racquet Club,Hong Kong Football Club 6,HK Squash Centre (HKSC),16,28/02/2018,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
Perrier Sergio Tacchini KCC 4,Discovery Bay,Kowloon Cricket Club (KCC),16,28/02/2018,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Global 1,Perrier Sergio Tacchini KCC 4,HK Squash Centre (HKSC),17,07/03/2018,2-3,"['3-0', '1-3', '0-3', '0-3', '3-2']",2,3,7,11
Hong Kong Football Club 6,That's 3,Hong Kong Football Club (HKFC),17,07/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Discovery Bay,Hong Kong Cricket Club 3,Discovery Bay (DB),17,07/03/2018,3-2,"['3-0', '2-3', '3-1', '0-3', '3-0']",3,2,11,7
Island Squash Racquet Club,That's 3,HK Squash Centre (HKSC),18,14/03/2018,0-5,"['CR', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
Runners,Perrier Sergio Tacchini KCC 4,Kwun Chung (KCSC),18,14/03/2018,0-5,"['0-3', '1-3', '1-3', '0-3', '1-3']",0,5,3,15
Hong Kong Cricket Club 3,Global 1,Hong Kong Cricket Club (HKCC),18,14/03/2018,4-1,"['3-0', '1-3', '3-0', '3-1', '3-0']",4,1,13,4
Hong Kong Football Club 6,Discovery Bay,Hong Kong Football Club (HKFC),18,14/03/2018,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Hong Kong Football Club 6,Global 1,Hong Kong Football Club (HKFC),19,21/03/2018,4-1,"['3-0', '3-0', '3-0', '3-1', '0-3']",4,1,12,4
Runners,That's 3,Kwun Chung (KCSC),19,21/03/2018,3-2,"['3-0', '3-2', '1-3', '3-2', 'CR']",3,2,13,7
Perrier Sergio Tacchini KCC 4,Hong Kong Cricket Club 3,Kowloon Cricket Club (KCC),19,21/03/2018,4-1,"['3-0', '0-3', '3-0', '3-0', '3-1']",4,1,12,4
Island Squash Racquet Club,Discovery Bay,HK Squash Centre (HKSC),19,21/03/2018,1-4,"['2-3', '2-3', '0-3', '1-3', '3-0']",1,4,8,12
Global 1,Island Squash Racquet Club,HK Squash Centre (HKSC),20,11/04/2018,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
That's 3,Discovery Bay,Cornwall Street (CSPSC),20,11/04/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Runners,Hong Kong Cricket Club 3,Kwun Chung (KCSC),20,11/04/2018,2-3,"['3-0', '0-3', '3-2', '1-3', '0-3']",2,3,7,11
Perrier Sergio Tacchini KCC 4,Hong Kong Football Club 6,Kowloon Cricket Club (KCC),20,11/04/2018,1-4,"['2-3', '0-3', '0-3', '2-3', '3-1']",1,4,7,13
Global 1,That's 3,HK Squash Centre (HKSC),21,18/04/2018,4-1,"['3-0', '3-0', '3-0', '0-3', '3-0']",4,1,12,3
Hong Kong Football Club 6,Hong Kong Cricket Club 3,Hong Kong Football Club (HKFC),21,18/04/2018,5-0,"['3-2', '3-0', '3-1', '3-0', '3-0']",5,0,15,3
Perrier Sergio Tacchini KCC 4,Island Squash Racquet Club,Kowloon Cricket Club (KCC),21,18/04/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Discovery Bay,Runners,Discovery Bay (DB),21,18/04/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
