Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Cricket Club 1,Hong Kong Football Club 3B,Hong Kong Cricket Club (HKCC),5,07/11/2017,2-3,"['3-1', '0-3', '0-3', '1-3', '3-0']",2,3,7,10
Spirit 1,Hong Kong Football Club 3A,HK Squash Centre (HKSC),6,21/11/2017,2-3,"['3-0', '3-2', '1-3', '2-3', '0-3']",2,3,9,11
Friend Club 1,Hong Kong Football Club 3B,Cornwall Street (CSPSC),6,21/11/2017,1-4,"['2-3', '1-3', '3-1', '0-3', '0-3']",1,4,6,13
USRC-FWD 1,Hong Kong Cricket Club 1,United Services Recreation Club (USRC),6,21/11/2017,1-4,"['3-1', '0-3', '0-3', '0-3', '0-3']",1,4,3,13
Hong Kong Football Club 3B,Spirit 1,Hong Kong Football Club (HKFC),7,28/11/2017,3-2,"['0-3', '0-3', '3-1', '3-1', '3-0']",3,2,9,8
Friend Club 1,USRC-FWD 1,Cornwall Street (CSPSC),7,28/11/2017,1-4,"['1-3', '2-3', '1-3', '3-2', '1-3']",1,4,8,14
Young Player 5,Hong Kong Football Club 3A,Hong Kong Sports Institute (HKSI),7,28/11/2017,1-4,"['3-0', '1-3', '0-3', '2-3', '0-3']",1,4,6,12
Spirit 1,Hong Kong Cricket Club 1,HK Squash Centre (HKSC),8,05/12/2017,4-1,"['0-3', '3-0', '3-1', '3-1', '3-0']",4,1,12,5
Hong Kong Football Club 3A,Hong Kong Football Club 3B,Hong Kong Football Club (HKFC),8,05/12/2017,2-3,"['3-1', '0-3', '3-2', '2-3', '0-3']",2,3,8,12
Young Player 5,USRC-FWD 1,Hong Kong Sports Institute (HKSI),8,05/12/2017,4-1,"['2-3', '3-2', '3-1', '3-1', '3-0']",4,1,14,7
USRC-FWD 1,Spirit 1,United Services Recreation Club (USRC),9,12/12/2017,2-3,"['1-3', '3-1', '2-3', '3-1', '0-3']",2,3,9,11
Friend Club 1,Hong Kong Cricket Club 1,Cornwall Street (CSPSC),9,12/12/2017,0-5,"['0-3', '2-3', '0-3', '0-3', '0-3']",0,5,2,15
Young Player 5,Hong Kong Football Club 3B,Hong Kong Sports Institute (HKSI),9,12/12/2017,3-2,"['3-1', '3-0', '3-1', '1-3', '2-3']",3,2,12,8
Spirit 1,Friend Club 1,HK Squash Centre (HKSC),10,02/01/2018,2-3,"['3-0', '2-3', '3-2', 'WO', 'WO']",2,3,8,11
Hong Kong Football Club 3A,USRC-FWD 1,Hong Kong Football Club (HKFC),10,02/01/2018,4-1,"['3-1', '2-3', '3-1', '3-2', '3-1']",4,1,14,8
Young Player 5,Hong Kong Cricket Club 1,Hong Kong Sports Institute (HKSI),10,02/01/2018,2-3,"['0-3', '3-0', '0-3', '1-3', '3-1']",2,3,7,10
Friend Club 1,Young Player 5,Cornwall Street (CSPSC),11,09/01/2018,1-4,"['0-3', '0-3', '1-3', '3-1', '0-3']",1,4,4,13
Hong Kong Cricket Club 1,Hong Kong Football Club 3A,Hong Kong Cricket Club (HKCC),11,09/01/2018,4-1,"['3-0', '3-2', '3-1', '3-2', '2-3']",4,1,14,8
Hong Kong Football Club 3B,USRC-FWD 1,Hong Kong Football Club (HKFC),11,09/01/2018,2-3,"['2-3', '0-3', '3-1', '3-0', '2-3']",2,3,10,10
Friend Club 1,Hong Kong Football Club 3A,Cornwall Street (CSPSC),12,16/01/2018,1-4,"['3-0', '1-3', '2-3', '1-3', '0-3']",1,4,7,12
Hong Kong Football Club 3B,Hong Kong Cricket Club 1,Hong Kong Football Club (HKFC),12,16/01/2018,2-3,"['1-3', '3-0', '2-3', '3-0', '1-3']",2,3,10,9
Young Player 5,Spirit 1,Hong Kong Sports Institute (HKSI),12,16/01/2018,2-3,"['0-3', '1-3', '3-0', '3-0', '1-3']",2,3,8,9
Hong Kong Football Club 3A,Spirit 1,Hong Kong Football Club (HKFC),13,23/01/2018,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
Hong Kong Football Club 3B,Friend Club 1,Hong Kong Football Club (HKFC),13,23/01/2018,4-1,"['3-2', '3-0', '3-0', '0-3', '3-1']",4,1,12,6
Hong Kong Cricket Club 1,USRC-FWD 1,Hong Kong Cricket Club (HKCC),13,23/01/2018,4-1,"['3-0', '2-3', '3-0', '3-1', '3-2']",4,1,14,6
Hong Kong Football Club 3A,Young Player 5,Hong Kong Football Club (HKFC),14,30/01/2018,2-3,"['3-2', '1-3', '0-3', '1-3', '3-2']",2,3,8,13
Hong Kong Football Club 3B,Spirit 1,Hong Kong Football Club (HKFC),14,30/01/2018,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
USRC-FWD 1,Friend Club 1,United Services Recreation Club (USRC),14,30/01/2018,2-3,"['3-1', '3-1', '1-3', '2-3', '0-3']",2,3,9,11
Spirit 1,Hong Kong Cricket Club 1,HK Squash Centre (HKSC),15,06/02/2018,1-4,"['1-3', '3-2', '0-3', '1-3', '0-3']",1,4,5,14
Hong Kong Football Club 3B,Hong Kong Football Club 3A,Hong Kong Football Club (HKFC),15,06/02/2018,2-3,"['2-3', '0-3', '3-2', '3-1', '0-3']",2,3,8,12
USRC-FWD 1,Young Player 5,United Services Recreation Club (USRC),15,06/02/2018,1-4,"['3-1', '0-3', '0-3', 'WO', 'WO']",1,4,3,13
Hong Kong Cricket Club 1,Friend Club 1,Hong Kong Cricket Club (HKCC),16,27/02/2018,3-2,"['1-3', '3-0', '1-3', '3-1', '3-1']",3,2,11,8
Young Player 5,Hong Kong Football Club 3B,Hong Kong Sports Institute (HKSI),16,27/02/2018,3-2,"['3-0', '2-3', '3-1', '3-2', '1-3']",3,2,12,9
Spirit 1,USRC-FWD 1,HK Squash Centre (HKSC),16,27/02/2018,3-2,"['2-3', '0-3', '3-2', '3-1', '3-2']",3,2,11,11
Friend Club 1,Spirit 1,Cornwall Street (CSPSC),17,06/03/2018,2-3,"['1-3', '2-3', '2-3', '3-0', '3-1']",2,3,11,10
Hong Kong Cricket Club 1,Young Player 5,Hong Kong Cricket Club (HKCC),17,06/03/2018,2-3,"['3-0', '0-3', '0-3', '0-3', '3-2']",2,3,6,11
USRC-FWD 1,Hong Kong Football Club 3A,United Services Recreation Club (USRC),17,06/03/2018,1-4,"['3-2', '2-3', '1-3', '0-3', '2-3']",1,4,8,14
USRC-FWD 1,Hong Kong Football Club 3B,United Services Recreation Club (USRC),18,13/03/2018,2-3,"['3-0', '3-1', '0-3', '1-3', '0-3']",2,3,7,10
Hong Kong Football Club 3A,Hong Kong Cricket Club 1,Hong Kong Football Club (HKFC),18,13/03/2018,2-3,"['0-3', '1-3', '3-0', '3-0', '2-3']",2,3,9,9
Young Player 5,Friend Club 1,Hong Kong Sports Institute (HKSI),18,13/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Spirit 1,Young Player 5,HK Squash Centre (HKSC),19,20/03/2018,1-4,"['3-0', '1-3', '0-3', '2-3', '1-3']",1,4,7,12
Hong Kong Football Club 3A,Friend Club 1,Hong Kong Football Club (HKFC),19,20/03/2018,4-1,"['0-3', '3-0', '3-0', '3-2', '3-2']",4,1,12,7
Hong Kong Cricket Club 1,Hong Kong Football Club 3B,Hong Kong Cricket Club (HKCC),19,20/03/2018,3-2,"['3-0', '3-0', '3-2', '0-3', '0-3']",3,2,9,8
Spirit 1,Hong Kong Football Club 3A,HK Squash Centre (HKSC),20,10/04/2018,1-4,"['3-0', '1-3', '1-3', '0-3', '1-3']",1,4,6,12
Friend Club 1,Hong Kong Football Club 3B,Cornwall Street (CSPSC),20,10/04/2018,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
USRC-FWD 1,Hong Kong Cricket Club 1,United Services Recreation Club (USRC),20,10/04/2018,2-3,"['3-2', '3-1', '0-3', '0-3', '0-3']",2,3,6,12
Spirit 1,Hong Kong Football Club 3B,HK Squash Centre (HKSC),21,17/04/2018,2-3,"['3-0', '2-3', '0-3', '3-2', '1-3']",2,3,9,11
Friend Club 1,USRC-FWD 1,Cornwall Street (CSPSC),21,17/04/2018,0-5,"['2-3', '1-3', '2-3', '0-3', '0-3']",0,5,5,15
Young Player 5,Hong Kong Football Club 3A,Hong Kong Sports Institute (HKSI),21,17/04/2018,3-2,"['3-0', '1-3', '0-3', '3-1', '3-1']",3,2,10,8
