Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Fung King 1,Friend Club 2,Cornwall Street (CSPSC),12,16/01/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Head Shatin 2,Hong Kong Football Club 5,Cornwall Street (CSPSC),12,16/01/2018,2-3,"['3-1', '0-3', '1-3', '3-2', '1-3']",2,3,8,12
Sovereign Group LRC Div 5,Kinetic 1,Ladies Recreation Club (LRC),12,16/01/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Kinetic 1,Hong Kong Football Club 5,HK Squash Centre (HKSC),13,23/01/2018,0-5,"['0-3', '2-3', '0-3', '0-3', '0-3']",0,5,2,15
Head Shatin 2,i-MASK Advance Squash Club 3,Cornwall Street (CSPSC),13,23/01/2018,0-5,"['1-3', '1-3', '0-3', '0-3', '0-3']",0,5,2,15
That's 2,Fung King 1,Cornwall Street (CSPSC),13,23/01/2018,1-4,"['0-3', '0-3', '1-3', '3-1', '1-3']",1,4,5,13
Friend Club 2,Sovereign Group LRC Div 5,Kwun Chung (KCSC),13,23/01/2018,1-4,"['0-3', '3-1', '1-3', '0-3', 'CR']",1,4,4,13
i-MASK Advance Squash Club 3,Kinetic 1,Cornwall Street (CSPSC),14,30/01/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Fung King 1,HKU 1,Cornwall Street (CSPSC),14,30/01/2018,5-0,"['3-0', '3-1', '3-1', '3-0', '3-0']",5,0,15,2
Friend Club 2,Hong Kong Football Club 5,Kwun Chung (KCSC),14,30/01/2018,1-4,"['1-3', '0-3', '0-3', '0-3', '3-1']",1,4,4,13
Sovereign Group LRC Div 5,That's 2,Ladies Recreation Club (LRC),14,30/01/2018,4-1,"['3-0', '0-3', '3-0', '3-0', '3-0']",4,1,12,3
HKU 1,Sovereign Group LRC Div 5,HK Squash Centre (HKSC),15,06/02/2018,1-4,"['1-3', '0-3', '3-2', '1-3', '2-3']",1,4,7,14
Kinetic 1,Head Shatin 2,HK Squash Centre (HKSC),15,06/02/2018,1-4,"['1-3', '1-3', '3-2', '0-3', '2-3']",1,4,7,14
That's 2,Hong Kong Football Club 5,Cornwall Street (CSPSC),15,06/02/2018,2-3,"['1-3', '1-3', '2-3', '3-1', '3-1']",2,3,10,11
Friend Club 2,i-MASK Advance Squash Club 3,Kwun Chung (KCSC),15,06/02/2018,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
i-MASK Advance Squash Club 3,That's 2,Cornwall Street (CSPSC),16,27/02/2018,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
Head Shatin 2,Friend Club 2,Cornwall Street (CSPSC),16,27/02/2018,4-1,"['3-0', '0-3', '3-1', '3-2', '3-0']",4,1,12,6
Hong Kong Football Club 5,HKU 1,Hong Kong Football Club (HKFC),16,27/02/2018,5-0,"['3-0', '3-0', '3-1', '3-0', '3-2']",5,0,15,3
Sovereign Group LRC Div 5,Fung King 1,Ladies Recreation Club (LRC),16,27/02/2018,2-3,"['1-3', '3-2', '1-3', '0-3', '3-0']",2,3,8,11
HKU 1,i-MASK Advance Squash Club 3,HK Squash Centre (HKSC),17,06/03/2018,0-5,"['0-3', '0-3', '2-3', '2-3', '0-3']",0,5,4,15
That's 2,Head Shatin 2,Cornwall Street (CSPSC),17,06/03/2018,3-2,"['1-3', '3-1', '3-0', '3-0', '2-3']",3,2,12,7
Fung King 1,Hong Kong Football Club 5,Cornwall Street (CSPSC),17,06/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Friend Club 2,Kinetic 1,Kwun Chung (KCSC),17,06/03/2018,4-1,"['1-3', '3-0', '3-0', '3-0', '3-0']",4,1,13,3
Kinetic 1,That's 2,HK Squash Centre (HKSC),18,13/03/2018,1-4,"['2-3', '1-3', '0-3', '3-1', '0-3']",1,4,6,13
Head Shatin 2,HKU 1,Cornwall Street (CSPSC),18,13/03/2018,0-5,"['1-3', '1-3', '1-3', '0-3', '0-3']",0,5,3,15
i-MASK Advance Squash Club 3,Fung King 1,Cornwall Street (CSPSC),18,13/03/2018,2-3,"['1-3', '3-2', '3-2', '1-3', 'WO']",2,3,8,13
Hong Kong Football Club 5,Sovereign Group LRC Div 5,Hong Kong Football Club (HKFC),18,13/03/2018,2-3,"['2-3', '3-0', '3-1', '1-3', '2-3']",2,3,11,10
