Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Royal Hong Kong Yacht Club 15,The Squash Club 4,Royal Hong Kong Yacht Club (RHKYC),5,07/11/2017,3-2,"['2-3', '2-3', '3-0', '3-1', '3-0']",3,2,13,7
Invader Squash,The Squash Club 4,Harbour Road (HRSC),6,21/11/2017,5-0,"['3-2', '3-1', '3-0', '3-0', '3-0']",5,0,15,3
i-Mask Advance Squash Club 12,United Services Recreation Club 4,Cornwall Street (CSPSC),6,21/11/2017,2-3,"['2-3', '1-3', '0-3', '3-0', '3-2']",2,3,9,11
HKCC Tuesday Night Rockers,Striking Killers,Hong Kong Cricket Club (HKCC),6,21/11/2017,2-3,"['3-0', '1-3', '1-3', '1-3', '3-0']",2,3,9,9
Royal Hong Kong Yacht Club 15,ZOMA,Royal Hong Kong Yacht Club (RHKYC),6,21/11/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
i-Mask Advance Squash Club 12,Invader Squash,Cornwall Street (CSPSC),7,28/11/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-1']",5,0,15,1
ZOMA,The Squash Club 4,Cornwall Street (CSPSC),7,28/11/2017,3-2,"['3-0', '2-3', '3-1', '1-3', '3-1']",3,2,12,8
Striking Killers,Royal Hong Kong Yacht Club 15,Yuen Long Jockey Club (YLJCSC),7,28/11/2017,5-0,"['3-0', '3-1', '3-1', '3-0', '3-0']",5,0,15,2
United Services Recreation Club 4,HKCC Tuesday Night Rockers,United Services Recreation Club (USRC),7,28/11/2017,3-2,"['3-0', '1-3', '3-0', '0-3', '3-0']",3,2,10,6
HKCC Tuesday Night Rockers,Invader Squash,Hong Kong Cricket Club (HKCC),8,05/12/2017,1-4,"['3-0', '1-3', '1-3', '0-3', '1-3']",1,4,6,12
The Squash Club 4,i-Mask Advance Squash Club 12,Cornwall Street (CSPSC),8,05/12/2017,1-4,"['2-3', '0-3', '1-3', '2-3', '3-2']",1,4,8,14
ZOMA,Striking Killers,Cornwall Street (CSPSC),8,05/12/2017,4-1,"['3-1', '3-1', '2-3', '3-0', '3-0']",4,1,14,5
United Services Recreation Club 4,Royal Hong Kong Yacht Club 15,United Services Recreation Club (USRC),8,05/12/2017,4-1,"['3-0', '2-3', '3-1', '3-0', '3-0']",4,1,14,4
ZOMA,United Services Recreation Club 4,Cornwall Street (CSPSC),9,12/12/2017,1-4,"['0-3', '1-3', '0-3', '2-3', '3-1']",1,4,6,13
Striking Killers,The Squash Club 4,Yuen Long Jockey Club (YLJCSC),9,12/12/2017,3-2,"['3-0', '3-0', '0-3', '1-3', '3-0']",3,2,10,6
HKCC Tuesday Night Rockers,i-Mask Advance Squash Club 12,Hong Kong Cricket Club (HKCC),9,12/12/2017,0-5,"['0-3', '1-3', '0-3', '1-3', '1-3']",0,5,3,15
Invader Squash,Royal Hong Kong Yacht Club 15,Harbour Road (HRSC),9,12/12/2017,4-1,"['3-2', '3-1', '3-0', '2-3', '3-0']",4,1,14,6
ZOMA,Invader Squash,Cornwall Street (CSPSC),10,02/01/2018,0-5,"['0-3', '1-3', '1-3', '0-3', '1-3']",0,5,3,15
i-Mask Advance Squash Club 12,Royal Hong Kong Yacht Club 15,Cornwall Street (CSPSC),10,02/01/2018,4-1,"['1-3', '3-0', '3-0', '3-0', '3-0']",4,1,13,3
The Squash Club 4,HKCC Tuesday Night Rockers,Cornwall Street (CSPSC),10,02/01/2018,3-2,"['2-3', '3-2', '3-1', '3-1', 'WO']",3,2,14,7
United Services Recreation Club 4,Striking Killers,United Services Recreation Club (USRC),10,02/01/2018,5-0,"['3-1', '3-0', '3-1', '3-0', '3-0']",5,0,15,2
United Services Recreation Club 4,The Squash Club 4,United Services Recreation Club (USRC),11,09/01/2018,3-2,"['3-0', '3-0', '0-3', '0-3', '3-0']",3,2,9,6
ZOMA,i-Mask Advance Squash Club 12,Cornwall Street (CSPSC),11,09/01/2018,2-3,"['3-2', '1-3', '1-3', '0-3', '3-1']",2,3,8,12
Invader Squash,Striking Killers,Harbour Road (HRSC),11,09/01/2018,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Royal Hong Kong Yacht Club 15,HKCC Tuesday Night Rockers,Royal Hong Kong Yacht Club (RHKYC),11,09/01/2018,4-1,"['1-3', '3-2', '3-0', '3-0', '3-1']",4,1,13,6
United Services Recreation Club 4,Invader Squash,United Services Recreation Club (USRC),12,16/01/2018,3-2,"['3-0', '3-0', '3-0', '1-3', '1-3']",3,2,11,6
Striking Killers,i-Mask Advance Squash Club 12,Yuen Long Jockey Club (YLJCSC),12,16/01/2018,3-2,"['3-2', '1-3', '0-3', '3-1', '3-0']",3,2,10,9
HKCC Tuesday Night Rockers,ZOMA,Hong Kong Cricket Club (HKCC),12,16/01/2018,3-2,"['1-3', '3-0', '1-3', '3-0', 'WO']",3,2,11,6
The Squash Club 4,Invader Squash,Cornwall Street (CSPSC),13,23/01/2018,0-5,"['1-3', '1-3', '1-3', '0-3', 'CR']",0,5,3,15
ZOMA,Royal Hong Kong Yacht Club 15,Cornwall Street (CSPSC),13,23/01/2018,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
Striking Killers,HKCC Tuesday Night Rockers,Yuen Long Jockey Club (YLJCSC),13,23/01/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
United Services Recreation Club 4,i-Mask Advance Squash Club 12,United Services Recreation Club (USRC),13,23/01/2018,1-4,"['3-0', '0-3', '0-3', '0-3', '2-3']",1,4,5,12
The Squash Club 4,ZOMA,Cornwall Street (CSPSC),14,30/01/2018,0-5,"['2-3', '1-3', '0-3', '0-3', '0-3']",0,5,3,15
Invader Squash,i-Mask Advance Squash Club 12,Harbour Road (HRSC),14,30/01/2018,1-4,"['0-3', '2-3', '0-3', '1-3', '3-2']",1,4,6,14
HKCC Tuesday Night Rockers,United Services Recreation Club 4,Hong Kong Cricket Club (HKCC),14,30/01/2018,1-4,"['0-3', '1-3', '1-3', '0-3', '3-2']",1,4,5,14
Royal Hong Kong Yacht Club 15,Striking Killers,Royal Hong Kong Yacht Club (RHKYC),14,30/01/2018,3-2,"['3-0', '2-3', '0-3', '3-1', '3-0']",3,2,11,7
ZOMA,Striking Killers,Cornwall Street (CSPSC),15,06/02/2018,2-3,"['0-3', '3-1', '3-2', '2-3', '2-3']",2,3,10,12
The Squash Club 4,i-Mask Advance Squash Club 12,Cornwall Street (CSPSC),15,06/02/2018,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Invader Squash,HKCC Tuesday Night Rockers,Harbour Road (HRSC),15,06/02/2018,4-1,"['3-2', '0-3', '3-2', '3-0', '3-0']",4,1,12,7
Royal Hong Kong Yacht Club 15,United Services Recreation Club 4,Royal Hong Kong Yacht Club (RHKYC),15,06/02/2018,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
Royal Hong Kong Yacht Club 15,Invader Squash,Royal Hong Kong Yacht Club (RHKYC),16,27/02/2018,1-4,"['0-3', '3-2', '0-3', '1-3', '0-3']",1,4,4,14
i-Mask Advance Squash Club 12,HKCC Tuesday Night Rockers,Cornwall Street (CSPSC),16,27/02/2018,5-0,"['3-1', '3-0', '3-1', '3-0', '3-2']",5,0,15,4
The Squash Club 4,Striking Killers,Cornwall Street (CSPSC),16,27/02/2018,0-5,"['1-3', '0-3', '1-3', '0-3', '0-3']",0,5,2,15
United Services Recreation Club 4,ZOMA,United Services Recreation Club (USRC),16,27/02/2018,4-1,"['3-0', '3-0', '3-1', '2-3', '3-0']",4,1,14,4
Invader Squash,ZOMA,Harbour Road (HRSC),17,06/03/2018,3-2,"['1-3', '3-0', '3-2', '3-0', '2-3']",3,2,12,8
Striking Killers,United Services Recreation Club 4,Yuen Long Jockey Club (YLJCSC),17,06/03/2018,2-3,"['0-3', '0-3', '2-3', '3-0', '3-1']",2,3,8,10
HKCC Tuesday Night Rockers,The Squash Club 4,Hong Kong Cricket Club (HKCC),17,06/03/2018,5-0,"['3-0', '3-0', '3-2', '3-0', '3-0']",5,0,15,2
Royal Hong Kong Yacht Club 15,i-Mask Advance Squash Club 12,Royal Hong Kong Yacht Club (RHKYC),17,06/03/2018,1-4,"['0-3', '0-3', '1-3', '0-3', '3-0']",1,4,4,12
Striking Killers,Invader Squash,Yuen Long Jockey Club (YLJCSC),18,13/03/2018,4-1,"['3-2', '3-1', '2-3', '3-1', '3-0']",4,1,14,7
The Squash Club 4,United Services Recreation Club 4,Cornwall Street (CSPSC),18,13/03/2018,2-3,"['0-3', '1-3', '3-1', '3-1', '0-3']",2,3,7,11
i-Mask Advance Squash Club 12,ZOMA,Cornwall Street (CSPSC),18,13/03/2018,5-0,"['3-1', '3-0', '3-1', '3-1', '3-2']",5,0,15,5
HKCC Tuesday Night Rockers,Royal Hong Kong Yacht Club 15,Hong Kong Cricket Club (HKCC),18,13/03/2018,4-1,"['3-0', '2-3', '3-1', '3-0', '3-0']",4,1,14,4
ZOMA,HKCC Tuesday Night Rockers,Cornwall Street (CSPSC),19,20/03/2018,2-3,"['3-2', '1-3', '2-3', '1-3', '3-0']",2,3,10,11
i-Mask Advance Squash Club 12,Striking Killers,Cornwall Street (CSPSC),19,20/03/2018,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
United Services Recreation Club 4,Invader Squash,United Services Recreation Club (USRC),19,20/03/2018,4-1,"['3-0', '3-0', '3-0', '3-0', '1-3']",4,1,13,3
Royal Hong Kong Yacht Club 15,The Squash Club 4,Royal Hong Kong Yacht Club (RHKYC),19,20/03/2018,3-2,"['3-2', '0-3', '0-3', '3-1', 'CR']",3,2,9,9
i-Mask Advance Squash Club 12,United Services Recreation Club 4,Cornwall Street (CSPSC),20,10/04/2018,3-2,"['0-3', '3-0', '3-1', '3-1', '0-3']",3,2,9,8
Invader Squash,The Squash Club 4,Harbour Road (HRSC),20,10/04/2018,4-1,"['3-2', '3-0', '2-3', '3-0', '3-0']",4,1,14,5
HKCC Tuesday Night Rockers,Striking Killers,Hong Kong Cricket Club (HKCC),20,10/04/2018,4-1,"['3-1', '3-0', '3-2', '2-3', '3-0']",4,1,14,6
Royal Hong Kong Yacht Club 15,ZOMA,Royal Hong Kong Yacht Club (RHKYC),20,10/04/2018,1-4,"['1-3', '3-1', '0-3', 'WO', 'WO']",1,4,4,13
i-Mask Advance Squash Club 12,Invader Squash,Cornwall Street (CSPSC),21,17/04/2018,4-1,"['3-0', '3-0', '3-1', '3-1', '1-3']",4,1,13,5
ZOMA,The Squash Club 4,Cornwall Street (CSPSC),21,17/04/2018,1-4,"['0-3', '0-3', '0-3', '0-3', 'CR']",1,4,0,15
Striking Killers,Royal Hong Kong Yacht Club 15,Yuen Long Jockey Club (YLJCSC),21,17/04/2018,2-3,"['3-2', '0-3', '3-1', '1-3', '1-3']",2,3,8,12
United Services Recreation Club 4,HKCC Tuesday Night Rockers,United Services Recreation Club (USRC),21,17/04/2018,4-1,"['3-1', '3-0', '1-3', '3-0', '3-0']",4,1,13,4
