Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Vitality Squash 1,Star River 4,HK Squash Centre (HKSC),16,28/02/2018,2-3,"['0-3', '3-0', '1-3', '3-0', '0-3']",2,3,7,9
Honey Badgers 2,Pheonix,HK Squash Centre (HKSC),16,28/02/2018,3-2,"['3-1', '3-2', '2-3', '3-2', '1-3']",3,2,12,11
The Squash Club 2,KTSC,Cornwall Street (CSPSC),16,28/02/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-2']",5,0,15,2
VISIONS,Honey Badgers 2,Java Road (JRSC),17,07/03/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '2-3']",0,5,2,15
Pheonix,The Squash Club 2,HK Squash Centre (HKSC),17,07/03/2018,0-5,"['0-3', '2-3', '1-3', '1-3', '2-3']",0,5,6,15
Star River 4,Hong Kong Football Club 13,Cornwall Street (CSPSC),17,07/03/2018,2-3,"['3-0', '1-3', '3-0', '1-3', '0-3']",2,3,8,9
KTSC,The Squash Club 3,Cornwall Street (CSPSC),17,07/03/2018,1-4,"['3-2', '1-3', '1-3', '0-3', '2-3']",1,4,7,14
Pheonix,The Squash Club 3,HK Squash Centre (HKSC),18,14/03/2018,2-3,"['3-1', '3-2', '0-3', '1-3', '0-3']",2,3,7,12
Star River 4,VISIONS,Cornwall Street (CSPSC),18,14/03/2018,4-1,"['3-0', '3-0', '3-0', '0-3', '3-0']",4,1,12,3
Vitality Squash 1,KTSC,HK Squash Centre (HKSC),18,14/03/2018,3-2,"['1-3', '1-3', '3-1', '3-0', '3-1']",3,2,11,8
The Squash Club 2,Honey Badgers 2,Cornwall Street (CSPSC),18,14/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', 'WO']",5,0,15,0
Hong Kong Football Club 13,i-MASK Advance Squash Club 10,Hong Kong Football Club (HKFC),18,14/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
