Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Star River 5,Latecomers,Cornwall Street (CSPSC),4,01/11/2017,4-1,"['0-3', '3-0', '3-0', '3-1', '3-0']",4,1,12,4
MASS,Global 2,Cornwall Street (CSPSC),4,01/11/2017,3-2,"['3-0', '3-0', '3-0', '0-3', '0-3']",3,2,9,6
ALPHA CUHK 2,NOVICE,Chinese University of HK (CUHK),4,01/11/2017,1-4,"['1-3', '3-0', '1-3', '2-3', '1-3']",1,4,8,12
Hong Kong Football Club 16,Perrier Mix,Hong Kong Football Club (HKFC),4,01/11/2017,2-3,"['2-3', '2-3', '0-3', '3-0', '3-0']",2,3,10,9
Airporterz,South China Athletic Association,Cornwall Street (CSPSC),4,01/11/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Airporterz,Hong Kong Football Club 16,Cornwall Street (CSPSC),5,08/11/2017,2-3,"['3-1', '1-3', '3-2', '0-3', '2-3']",2,3,9,12
Perrier Mix,MASS,HK Squash Centre (HKSC),5,08/11/2017,2-3,"['0-3', '3-0', '0-3', '0-3', '3-0']",2,3,6,9
Global 2,Star River 5,HK Squash Centre (HKSC),5,08/11/2017,3-2,"['0-3', '3-2', '1-3', '3-0', '3-0']",3,2,10,8
South China Athletic Association,NOVICE,South China Athletic Assocation (SCAA),5,08/11/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Latecomers,ALPHA CUHK 2,HK Squash Centre (HKSC),5,08/11/2017,2-3,"['3-1', '3-2', '0-3', '1-3', '0-3']",2,3,7,12
MASS,Airporterz,Cornwall Street (CSPSC),6,22/11/2017,3-2,"['3-0', '3-1', '3-0', '0-3', '1-3']",3,2,10,7
NOVICE,Latecomers,Cornwall Street (CSPSC),6,22/11/2017,3-2,"['2-3', '0-3', '3-0', '3-0', '3-0']",3,2,11,6
Star River 5,Perrier Mix,Cornwall Street (CSPSC),6,22/11/2017,4-1,"['3-0', '1-3', '3-0', '3-0', '3-1']",4,1,13,4
ALPHA CUHK 2,Global 2,Chinese University of HK (CUHK),6,22/11/2017,1-4,"['3-2', '1-3', '1-3', '0-3', '0-3']",1,4,5,14
South China Athletic Association,Hong Kong Football Club 16,South China Athletic Assocation (SCAA),6,22/11/2017,3-2,"['3-1', '3-0', '3-0', '0-3', '0-3']",3,2,9,7
Global 2,NOVICE,HK Squash Centre (HKSC),7,29/11/2017,4-1,"['3-1', '3-2', '2-3', '3-0', '3-1']",4,1,14,7
Perrier Mix,ALPHA CUHK 2,HK Squash Centre (HKSC),7,29/11/2017,5-0,"['3-0', '3-2', '3-1', '3-0', '3-0']",5,0,15,3
Airporterz,Star River 5,Cornwall Street (CSPSC),7,29/11/2017,0-5,"['1-3', '1-3', '0-3', '0-3', '0-3']",0,5,2,15
Hong Kong Football Club 16,MASS,Hong Kong Football Club (HKFC),7,29/11/2017,1-4,"['0-3', '2-3', '0-3', '2-3', '3-0']",1,4,7,12
Latecomers,South China Athletic Association,HK Squash Centre (HKSC),7,29/11/2017,1-4,"['3-1', '0-3', '0-3', '0-3', '0-3']",1,4,3,13
Star River 5,Hong Kong Football Club 16,Cornwall Street (CSPSC),8,06/12/2017,2-3,"['3-1', '0-3', '1-3', '3-0', '0-3']",2,3,7,10
NOVICE,Perrier Mix,Cornwall Street (CSPSC),8,06/12/2017,4-1,"['3-0', '3-0', '3-0', '0-3', '3-0']",4,1,12,3
ALPHA CUHK 2,Airporterz,Chinese University of HK (CUHK),8,06/12/2017,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
South China Athletic Association,MASS,South China Athletic Assocation (SCAA),8,06/12/2017,4-1,"['1-3', '3-0', '3-1', '3-2', '3-0']",4,1,13,6
Latecomers,Global 2,HK Squash Centre (HKSC),8,06/12/2017,1-4,"['3-2', '0-3', '0-3', '0-3', '0-3']",1,4,3,14
Global 2,South China Athletic Association,HK Squash Centre (HKSC),9,13/12/2017,2-3,"['0-3', '0-3', '2-3', '3-1', '3-0']",2,3,8,10
Perrier Mix,Latecomers,HK Squash Centre (HKSC),9,13/12/2017,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
MASS,Star River 5,Cornwall Street (CSPSC),9,13/12/2017,2-3,"['2-3', '1-3', '3-0', '3-2', '0-3']",2,3,9,11
Airporterz,NOVICE,Cornwall Street (CSPSC),9,13/12/2017,0-5,"['WO', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
Hong Kong Football Club 16,ALPHA CUHK 2,Hong Kong Football Club (HKFC),9,13/12/2017,3-2,"['0-3', '3-2', '1-3', '3-0', '3-1']",3,2,10,9
Perrier Mix,Global 2,HK Squash Centre (HKSC),10,03/01/2018,1-4,"['3-0', '0-3', '0-3', '0-3', '1-3']",1,4,4,12
MASS,ALPHA CUHK 2,Cornwall Street (CSPSC),10,03/01/2018,4-1,"['3-0', '3-1', '3-1', '3-0', '0-3']",4,1,12,5
Airporterz,Latecomers,Cornwall Street (CSPSC),10,03/01/2018,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Hong Kong Football Club 16,NOVICE,Hong Kong Football Club (HKFC),10,03/01/2018,2-3,"['0-3', '1-3', '3-2', '0-3', '3-0']",2,3,7,11
South China Athletic Association,Star River 5,South China Athletic Assocation (SCAA),10,03/01/2018,2-3,"['0-3', '3-1', '3-0', '1-3', '2-3']",2,3,9,10
Perrier Mix,South China Athletic Association,HK Squash Centre (HKSC),11,10/01/2018,0-5,"['1-3', '0-3', '0-3', '0-3', '1-3']",0,5,2,15
Global 2,Airporterz,HK Squash Centre (HKSC),11,10/01/2018,5-0,"['3-2', '3-1', '3-0', '3-0', '3-0']",5,0,15,3
NOVICE,MASS,Cornwall Street (CSPSC),11,10/01/2018,1-4,"['1-3', '1-3', '1-3', '1-3', '3-0']",1,4,7,12
ALPHA CUHK 2,Star River 5,Chinese University of HK (CUHK),11,10/01/2018,2-3,"['2-3', '3-1', '3-0', '0-3', '0-3']",2,3,8,10
Hong Kong Football Club 16,Latecomers,Hong Kong Football Club (HKFC),11,10/01/2018,5-0,"['3-2', '3-0', '3-0', '3-1', '3-0']",5,0,15,3
MASS,Latecomers,Cornwall Street (CSPSC),12,17/01/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Star River 5,NOVICE,Cornwall Street (CSPSC),12,17/01/2018,3-2,"['3-0', '1-3', '3-1', '3-1', '1-3']",3,2,11,8
Hong Kong Football Club 16,Global 2,Hong Kong Football Club (HKFC),12,17/01/2018,2-3,"['2-3', '1-3', '3-0', '3-2', '2-3']",2,3,11,11
South China Athletic Association,ALPHA CUHK 2,South China Athletic Assocation (SCAA),12,17/01/2018,3-2,"['1-3', '0-3', '3-0', '3-1', '3-0']",3,2,10,7
NOVICE,ALPHA CUHK 2,Cornwall Street (CSPSC),13,24/01/2018,2-3,"['0-3', '3-1', '0-3', '1-3', '3-0']",2,3,7,10
Global 2,MASS,HK Squash Centre (HKSC),13,24/01/2018,1-4,"['0-3', '0-3', '0-3', '0-3', '3-1']",1,4,3,13
Perrier Mix,Hong Kong Football Club 16,HK Squash Centre (HKSC),13,24/01/2018,2-3,"['3-0', '3-2', '1-3', '0-3', '0-3']",2,3,7,11
South China Athletic Association,Airporterz,South China Athletic Assocation (SCAA),13,24/01/2018,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Latecomers,Star River 5,HK Squash Centre (HKSC),13,24/01/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Star River 5,Global 2,Cornwall Street (CSPSC),14,31/01/2018,5-0,"['3-0', '3-2', '3-0', '3-1', '3-0']",5,0,15,3
MASS,Perrier Mix,Cornwall Street (CSPSC),14,31/01/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
ALPHA CUHK 2,Latecomers,Chinese University of HK (CUHK),14,31/01/2018,4-1,"['3-1', '0-3', '3-0', '3-1', '3-0']",4,1,12,5
Hong Kong Football Club 16,Airporterz,Hong Kong Football Club (HKFC),14,31/01/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
NOVICE,South China Athletic Association,Cornwall Street (CSPSC),14,31/01/2018,1-4,"['2-3', '0-3', '1-3', '3-0', '0-3']",1,4,6,12
Perrier Mix,Star River 5,HK Squash Centre (HKSC),15,07/02/2018,0-5,"['WO', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
Global 2,ALPHA CUHK 2,HK Squash Centre (HKSC),15,07/02/2018,2-3,"['2-3', '1-3', '1-3', '3-0', '3-0']",2,3,10,9
Airporterz,MASS,Cornwall Street (CSPSC),15,07/02/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Hong Kong Football Club 16,South China Athletic Association,Hong Kong Football Club (HKFC),15,07/02/2018,0-5,"['2-3', '0-3', '0-3', '0-3', '0-3']",0,5,2,15
Latecomers,NOVICE,HK Squash Centre (HKSC),15,07/02/2018,2-3,"['2-3', '3-1', '0-3', '0-3', '3-0']",2,3,8,10
NOVICE,Global 2,Cornwall Street (CSPSC),16,28/02/2018,0-5,"['1-3', '2-3', '0-3', '0-3', '0-3']",0,5,3,15
MASS,Hong Kong Football Club 16,Cornwall Street (CSPSC),16,28/02/2018,4-1,"['3-0', '3-0', '3-1', '3-0', '0-3']",4,1,12,4
Star River 5,Airporterz,Cornwall Street (CSPSC),16,28/02/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
ALPHA CUHK 2,Perrier Mix,Chinese University of HK (CUHK),16,28/02/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
South China Athletic Association,Latecomers,South China Athletic Assocation (SCAA),16,28/02/2018,4-1,"['0-3', '3-0', '3-0', '3-1', '3-0']",4,1,12,4
Global 2,Latecomers,HK Squash Centre (HKSC),17,07/03/2018,4-1,"['1-3', '3-0', '3-0', '3-0', '3-0']",4,1,13,3
Perrier Mix,NOVICE,HK Squash Centre (HKSC),17,07/03/2018,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Airporterz,ALPHA CUHK 2,Cornwall Street (CSPSC),17,07/03/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
MASS,South China Athletic Association,Cornwall Street (CSPSC),17,07/03/2018,2-3,"['3-1', '2-3', '3-1', '0-3', '0-3']",2,3,8,11
Hong Kong Football Club 16,Star River 5,Hong Kong Football Club (HKFC),17,07/03/2018,4-1,"['3-1', '3-0', '3-1', '3-1', '0-3']",4,1,12,6
Star River 5,MASS,Cornwall Street (CSPSC),18,14/03/2018,5-0,"['3-2', '3-2', '3-2', '3-0', '3-0']",5,0,15,6
NOVICE,Airporterz,Cornwall Street (CSPSC),18,14/03/2018,2-3,"['2-3', '1-3', '0-3', '3-0', '3-0']",2,3,9,9
ALPHA CUHK 2,Hong Kong Football Club 16,Chinese University of HK (CUHK),18,14/03/2018,3-2,"['3-0', '3-0', '3-0', '2-3', '0-3']",3,2,11,6
South China Athletic Association,Global 2,South China Athletic Assocation (SCAA),18,14/03/2018,3-2,"['1-3', '3-0', '3-0', '3-2', '1-3']",3,2,11,8
Latecomers,Perrier Mix,HK Squash Centre (HKSC),18,14/03/2018,2-3,"['3-2', '0-3', '0-3', '0-3', 'WO']",2,3,3,14
