Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Kinetic 5,Friend Club 8,HK Squash Centre (HKSC),5,09/11/2017,3-2,"['2-3', '3-1', '2-3', '3-0', '3-2']",3,2,13,9
ROVERS,Kwai Tsing District Squash Club 1,Cornwall Street (CSPSC),5,09/11/2017,0-5,"['0-3', '0-3', '0-3', '1-3', '1-3']",0,5,2,15
DS,i-MASK Advance Squash Club 11,Kwun Chung (KCSC),5,09/11/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '1-3']",0,5,2,15
Police 2,Mark Six,Police Sports & Recreation Club (PSRC),5,09/11/2017,0-5,"['WO', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
Kwai Tsing District Squash Club 1,Tuen Mun Squash Club 2,Cornwall Street (CSPSC),6,23/11/2017,3-2,"['1-3', '0-3', '3-1', '3-1', '3-0']",3,2,10,8
i-MASK Advance Squash Club 11,Kinetic 5,Cornwall Street (CSPSC),6,23/11/2017,1-4,"['1-3', '0-3', '1-3', '0-3', '3-0']",1,4,5,12
Friend Club 8,ROVERS,Cornwall Street (CSPSC),6,23/11/2017,3-2,"['2-3', '3-0', '3-2', '3-1', '1-3']",3,2,12,9
Mark Six,DS,Kwun Chung (KCSC),6,23/11/2017,2-3,"['0-3', '3-1', '2-3', '3-1', '2-3']",2,3,10,11
Craigengower Cricket Club,Police 2,Craigergower Cricket Club (CCC),6,23/11/2017,1-4,"['1-3', '0-3', '0-3', '2-3', '3-2']",1,4,6,14
DS,Craigengower Cricket Club,Kwun Chung (KCSC),7,30/11/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Kinetic 5,Mark Six,HK Squash Centre (HKSC),7,30/11/2017,4-1,"['3-0', '3-0', '3-0', '3-0', '0-3']",4,1,12,3
ROVERS,i-MASK Advance Squash Club 11,Cornwall Street (CSPSC),7,30/11/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
BRAVO,Kwai Tsing District Squash Club 1,Cornwall Street (CSPSC),7,30/11/2017,3-2,"['3-0', '3-0', '0-3', '0-3', '3-0']",3,2,9,6
Tuen Mun Squash Club 2,Friend Club 8,Cornwall Street (CSPSC),7,30/11/2017,5-0,"['3-0', '3-0', '3-2', '3-0', '3-0']",5,0,15,2
Friend Club 8,BRAVO,Cornwall Street (CSPSC),8,07/12/2017,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
i-MASK Advance Squash Club 11,Tuen Mun Squash Club 2,Cornwall Street (CSPSC),8,07/12/2017,2-3,"['0-3', '0-3', '3-2', '3-1', '2-3']",2,3,8,12
Mark Six,ROVERS,Kwun Chung (KCSC),8,07/12/2017,3-2,"['2-3', '3-1', '0-3', '3-1', '3-1']",3,2,11,9
Craigengower Cricket Club,Kinetic 5,Craigergower Cricket Club (CCC),8,07/12/2017,0-5,"['2-3', '1-3', '0-3', '0-3', '1-3']",0,5,4,15
Police 2,DS,Police Sports & Recreation Club (PSRC),8,07/12/2017,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Kinetic 5,Police 2,HK Squash Centre (HKSC),9,14/12/2017,4-1,"['3-0', '3-2', '2-3', '3-1', '3-0']",4,1,14,6
Kwai Tsing District Squash Club 1,Friend Club 8,Cornwall Street (CSPSC),9,14/12/2017,4-1,"['0-3', '3-1', '3-0', '3-0', '3-0']",4,1,12,4
ROVERS,Craigengower Cricket Club,Cornwall Street (CSPSC),9,14/12/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
BRAVO,i-MASK Advance Squash Club 11,Cornwall Street (CSPSC),9,14/12/2017,3-2,"['3-0', '3-0', '0-3', '2-3', '3-0']",3,2,11,6
Mark Six,Tuen Mun Squash Club 2,Kwun Chung (KCSC),9,14/12/2017,0-5,"['0-3', '0-3', '0-3', '2-3', '0-3']",0,5,2,15
DS,Kinetic 5,Kwun Chung (KCSC),10,04/01/2018,0-5,"['1-3', '1-3', '0-3', '0-3', '0-3']",0,5,2,15
i-MASK Advance Squash Club 11,Kwai Tsing District Squash Club 1,Cornwall Street (CSPSC),10,04/01/2018,1-4,"['1-3', '3-0', '0-3', '0-3', '0-3']",1,4,4,12
BRAVO,Mark Six,Cornwall Street (CSPSC),10,04/01/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Craigengower Cricket Club,Tuen Mun Squash Club 2,Craigergower Cricket Club (CCC),10,04/01/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Police 2,ROVERS,Police Sports & Recreation Club (PSRC),10,04/01/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Mark Six,Kwai Tsing District Squash Club 1,Kwun Chung (KCSC),11,11/01/2018,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Friend Club 8,i-MASK Advance Squash Club 11,Cornwall Street (CSPSC),11,11/01/2018,0-5,"['1-3', '1-3', '0-3', '0-3', '0-3']",0,5,2,15
BRAVO,Craigengower Cricket Club,Cornwall Street (CSPSC),11,11/01/2018,5-0,"['3-0', '3-0', '3-2', '3-0', '3-0']",5,0,15,2
ROVERS,DS,Cornwall Street (CSPSC),11,11/01/2018,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Tuen Mun Squash Club 2,Police 2,Cornwall Street (CSPSC),11,11/01/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
BRAVO,Police 2,Cornwall Street (CSPSC),12,18/01/2018,3-2,"['2-3', '3-0', '3-0', '0-3', '3-1']",3,2,11,7
Mark Six,Friend Club 8,Kwun Chung (KCSC),12,18/01/2018,0-5,"['2-3', '0-3', '0-3', 'CR', 'CR']",0,5,2,15
Kwai Tsing District Squash Club 1,Craigengower Cricket Club,Cornwall Street (CSPSC),12,18/01/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
ROVERS,Kinetic 5,Cornwall Street (CSPSC),12,18/01/2018,1-4,"['2-3', '0-3', '0-3', '3-1', '0-3']",1,4,5,13
Tuen Mun Squash Club 2,DS,Cornwall Street (CSPSC),12,18/01/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
DS,BRAVO,Kwun Chung (KCSC),13,25/01/2018,0-5,"['0-3', '2-3', '0-3', '0-3', '0-3']",0,5,2,15
Kinetic 5,Tuen Mun Squash Club 2,HK Squash Centre (HKSC),13,25/01/2018,3-2,"['1-3', '3-2', '0-3', '3-1', '3-1']",3,2,10,10
i-MASK Advance Squash Club 11,Mark Six,Cornwall Street (CSPSC),13,25/01/2018,4-1,"['3-0', '3-2', '3-0', '0-3', '3-1']",4,1,12,6
Police 2,Kwai Tsing District Squash Club 1,Police Sports & Recreation Club (PSRC),13,25/01/2018,2-3,"['0-3', '3-1', '3-1', '1-3', 'CR']",2,3,7,11
Friend Club 8,Police 2,Cornwall Street (CSPSC),14,01/02/2018,1-4,"['3-1', '0-3', '0-3', '0-3', 'CR']",1,4,3,13
Kwai Tsing District Squash Club 1,DS,Cornwall Street (CSPSC),14,01/02/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
BRAVO,Kinetic 5,Cornwall Street (CSPSC),14,01/02/2018,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
i-MASK Advance Squash Club 11,Craigengower Cricket Club,Cornwall Street (CSPSC),14,01/02/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Tuen Mun Squash Club 2,ROVERS,Cornwall Street (CSPSC),14,01/02/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Kinetic 5,Kwai Tsing District Squash Club 1,HK Squash Centre (HKSC),15,08/02/2018,2-3,"['1-3', '3-1', '3-2', '0-3', '2-3']",2,3,9,12
ROVERS,BRAVO,Cornwall Street (CSPSC),15,08/02/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
DS,Friend Club 8,Kwun Chung (KCSC),15,08/02/2018,1-4,"['1-3', '0-3', '3-1', '0-3', '0-3']",1,4,4,13
Craigengower Cricket Club,Mark Six,Craigergower Cricket Club (CCC),15,08/02/2018,2-3,"['3-1', '0-3', '1-3', '3-2', 'WO']",2,3,7,12
Police 2,i-MASK Advance Squash Club 11,Police Sports & Recreation Club (PSRC),15,08/02/2018,4-1,"['3-1', '3-2', '3-0', '3-1', '0-3']",4,1,12,7
Friend Club 8,Kinetic 5,Cornwall Street (CSPSC),16,01/03/2018,4-1,"['3-0', '3-2', '0-3', '3-0', '3-1']",4,1,12,6
i-MASK Advance Squash Club 11,DS,Cornwall Street (CSPSC),16,01/03/2018,4-1,"['0-3', '3-0', '3-2', '3-0', '3-0']",4,1,12,5
BRAVO,Tuen Mun Squash Club 2,Cornwall Street (CSPSC),16,01/03/2018,2-3,"['3-2', '1-3', '1-3', '3-2', '2-3']",2,3,10,13
Kwai Tsing District Squash Club 1,ROVERS,Cornwall Street (CSPSC),16,01/03/2018,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Mark Six,Police 2,Kwun Chung (KCSC),16,01/03/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
DS,Mark Six,Kwun Chung (KCSC),17,08/03/2018,4-1,"['3-0', '0-3', 'CR', 'CR', 'CR']",4,1,12,3
Kinetic 5,i-MASK Advance Squash Club 11,HK Squash Centre (HKSC),17,08/03/2018,5-0,"['3-2', '3-2', '3-0', '3-0', '3-0']",5,0,15,4
ROVERS,Friend Club 8,Cornwall Street (CSPSC),17,08/03/2018,2-3,"['0-3', '0-3', '0-3', '3-0', '3-0']",2,3,6,9
Tuen Mun Squash Club 2,Kwai Tsing District Squash Club 1,Cornwall Street (CSPSC),17,08/03/2018,4-1,"['3-1', '3-2', '3-0', '3-0', '0-3']",4,1,12,6
Police 2,Craigengower Cricket Club,Police Sports & Recreation Club (PSRC),17,08/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Friend Club 8,Tuen Mun Squash Club 2,Cornwall Street (CSPSC),18,15/03/2018,0-5,"['CR', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
i-MASK Advance Squash Club 11,ROVERS,Cornwall Street (CSPSC),18,15/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-1']",5,0,15,1
Kwai Tsing District Squash Club 1,BRAVO,Cornwall Street (CSPSC),18,15/03/2018,5-0,"['3-1', '3-1', '3-0', '3-0', '3-2']",5,0,15,4
Mark Six,Kinetic 5,Kwun Chung (KCSC),18,15/03/2018,0-5,"['1-3', '2-3', '0-3', '0-3', '0-3']",0,5,3,15
Tuen Mun Squash Club 2,i-MASK Advance Squash Club 11,Cornwall Street (CSPSC),19,22/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Kinetic 5,Craigengower Cricket Club,HK Squash Centre (HKSC),19,22/03/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
BRAVO,Friend Club 8,Cornwall Street (CSPSC),19,22/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
ROVERS,Mark Six,Cornwall Street (CSPSC),19,22/03/2018,3-2,"['3-0', '0-3', '3-2', '3-1', '0-3']",3,2,9,9
DS,Police 2,Kwun Chung (KCSC),19,22/03/2018,1-4,"['3-0', '0-3', '0-3', '1-3', '0-3']",1,4,4,12
i-MASK Advance Squash Club 11,BRAVO,Cornwall Street (CSPSC),20,12/04/2018,2-3,"['1-3', '0-3', '3-2', '3-1', '0-3']",2,3,7,12
Friend Club 8,Kwai Tsing District Squash Club 1,Cornwall Street (CSPSC),20,12/04/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Tuen Mun Squash Club 2,Mark Six,Cornwall Street (CSPSC),20,12/04/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Craigengower Cricket Club,ROVERS,Craigergower Cricket Club (CCC),20,12/04/2018,1-4,"['3-0', '2-3', '0-3', '1-3', '0-3']",1,4,6,12
Police 2,Kinetic 5,Police Sports & Recreation Club (PSRC),20,12/04/2018,0-5,"['2-3', '0-3', '0-3', '0-3', '1-3']",0,5,3,15
Kinetic 5,DS,HK Squash Centre (HKSC),21,19/04/2018,5-0,"['3-0', '3-2', '3-0', '3-0', '3-0']",5,0,15,2
Mark Six,BRAVO,Kwun Chung (KCSC),21,19/04/2018,0-5,"['0-3', '0-3', '1-3', '1-3', 'CR']",0,5,2,15
Kwai Tsing District Squash Club 1,i-MASK Advance Squash Club 11,Cornwall Street (CSPSC),21,19/04/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
ROVERS,Police 2,Cornwall Street (CSPSC),21,19/04/2018,5-0,"['3-2', '3-1', '3-1', '3-0', '3-0']",5,0,15,4
Tuen Mun Squash Club 2,Craigengower Cricket Club,Cornwall Street (CSPSC),21,19/04/2018,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Kwai Tsing District Squash Club 1,Mark Six,Cornwall Street (CSPSC),22,26/04/2018,5-0,"['3-1', '3-0', '3-0', 'CR', 'CR']",5,0,15,1
i-MASK Advance Squash Club 11,Friend Club 8,Cornwall Street (CSPSC),22,26/04/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Craigengower Cricket Club,BRAVO,Craigergower Cricket Club (CCC),22,26/04/2018,0-5,"['1-3', '0-3', '2-3', '1-3', '0-3']",0,5,4,15
Police 2,Tuen Mun Squash Club 2,Police Sports & Recreation Club (PSRC),22,26/04/2018,0-5,"['0-3', '0-3', '0-3', '1-3', '0-3']",0,5,1,15
