Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Star River 2,Sha Tin Squash Rackets Club Team 5,Cornwall Street Squash Centre,6,15/11/2022,4-1,"['3-1', '3-0', '3-0', '3-0', '1-3']",4,1,13,4
Invader Squash,7NT,HK Squash Centre,6,15/11/2022,3-2,"['3-1', '1-3', '3-1', '0-3', '3-1']",3,2,10,9
Sha Tin Squash Rackets Club Team 5,Invader Squash,Cornwall Street Squash Centre,7,22/11/2022,1-4,"['0-3', '1-3', '0-3', '3-1', '0-3']",1,4,4,13
Winter Warriors,Star River 2,HK Squash Centre,7,22/11/2022,5-0,"['3-0', '3-1', '3-1', '3-0', '3-1']",5,0,15,3
Hong Kong Cricket Club 6,i-Mask Advance Squash Club 6,Hong Kong Cricket Club,7,22/11/2022,3-2,"['3-1', '0-3', '0-3', '3-0', '3-0']",3,2,9,7
Hong Kong Cricket Club 6,Star River 2,Hong Kong Cricket Club,8,06/12/2022,1-4,"['3-0', '2-3', '2-3', '2-3', '0-3']",1,4,9,12
Winter Warriors,Invader Squash,Cornwall Street Squash Centre,8,06/12/2022,4-1,"['3-1', '3-0', '3-0', '3-2', '0-3']",4,1,12,6
Sha Tin Squash Rackets Club Team 5,7NT,Cornwall Street Squash Centre,8,06/12/2022,0-5,"['0-3', '0-3', '0-3', '2-3', '0-3']",0,5,2,15
7NT,Winter Warriors,Cornwall Street Squash Centre,9,13/12/2022,3-2,"['3-0', '1-3', '3-1', '3-1', 'CR']",3,2,13,5
Invader Squash,Hong Kong Cricket Club 6,HK Squash Centre,9,13/12/2022,2-3,"['3-1', '1-3', '1-3', '1-3', '3-0']",2,3,9,10
Star River 2,i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,9,13/12/2022,3-2,"['0-3', '0-3', '3-2', '3-1', '3-0']",3,2,9,9
i-Mask Advance Squash Club 6,Invader Squash,Cornwall Street Squash Centre,10,03/01/2023,1-4,"['0-3', '3-2', '1-3', '0-3', '0-3']",1,4,4,14
7NT,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,10,03/01/2023,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Winter Warriors,Sha Tin Squash Rackets Club Team 5,HK Squash Centre,10,03/01/2023,3-2,"['3-0', '3-1', '3-2', '0-3', 'CR']",3,2,12,6
Sha Tin Squash Rackets Club Team 5,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,11,10/01/2023,0-5,"['0-3', '1-3', '0-3', '0-3', '1-3']",0,5,2,15
7NT,i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,11,10/01/2023,3-2,"['3-1', '0-3', '1-3', '3-2', '3-0']",3,2,10,9
Invader Squash,Star River 2,HK Squash Centre,11,10/01/2023,4-1,"['3-0', '3-1', '3-0', '3-0', '2-3']",4,1,14,4
Star River 2,7NT,Cornwall Street Squash Centre,12,17/01/2023,2-3,"['1-3', '0-3', '3-1', '3-0', '0-3']",2,3,7,10
i-Mask Advance Squash Club 6,Sha Tin Squash Rackets Club Team 5,Cornwall Street Squash Centre,12,17/01/2023,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Hong Kong Cricket Club 6,Winter Warriors,Hong Kong Cricket Club,12,17/01/2023,2-3,"['3-0', '0-3', '1-3', '3-0', '1-3']",2,3,8,9
Winter Warriors,i-Mask Advance Squash Club 6,HK Squash Centre,13,07/02/2023,1-4,"['3-1', '0-3', '0-3', '0-3', '0-3']",1,4,3,13
Sha Tin Squash Rackets Club Team 5,Star River 2,Cornwall Street Squash Centre,13,07/02/2023,3-2,"['3-2', '0-3', '2-3', '3-2', '3-2']",3,2,11,12
7NT,Invader Squash,Cornwall Street Squash Centre,13,07/02/2023,2-3,"['3-1', '0-3', '3-0', '1-3', '0-3']",2,3,7,10
Invader Squash,Sha Tin Squash Rackets Club Team 5,HK Squash Centre,14,14/02/2023,3-2,"['2-3', '3-1', '2-3', '3-0', '3-0']",3,2,13,7
Star River 2,Winter Warriors,Cornwall Street Squash Centre,14,14/02/2023,3-2,"['0-3', '0-3', '3-1', 'CR', 'CR']",3,2,9,7
i-Mask Advance Squash Club 6,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,14,14/02/2023,3-2,"['3-0', '3-1', '3-1', 'CR', 'CR']",3,2,15,2
Star River 2,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,15,21/02/2023,2-3,"['0-3', '2-3', '3-2', '3-1', '1-3']",2,3,9,12
Invader Squash,Winter Warriors,HK Squash Centre,15,21/02/2023,5-0,"['3-0', '3-2', '3-2', '3-0', 'CR']",5,0,15,4
7NT,Sha Tin Squash Rackets Club Team 5,Cornwall Street Squash Centre,15,21/02/2023,4-1,"['3-0', '3-0', '1-3', '3-0', '3-2']",4,1,13,5
Winter Warriors,7NT,HK Squash Centre,16,28/02/2023,4-1,"['3-2', '0-3', '3-0', '3-2', '3-1']",4,1,12,8
Hong Kong Cricket Club 6,Invader Squash,Hong Kong Cricket Club,16,28/02/2023,3-2,"['1-3', '3-0', '3-1', '3-0', '1-3']",3,2,11,7
i-Mask Advance Squash Club 6,Star River 2,Cornwall Street Squash Centre,16,28/02/2023,3-2,"['3-1', '3-0', '3-0', '0-3', '0-3']",3,2,9,7
Invader Squash,i-Mask Advance Squash Club 6,HK Squash Centre,17,07/03/2023,1-4,"['3-0', '1-3', '0-3', '1-3', '0-3']",1,4,5,12
7NT,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,17,07/03/2023,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Sha Tin Squash Rackets Club Team 5,Winter Warriors,Cornwall Street Squash Centre,17,07/03/2023,2-3,"['0-3', '2-3', '3-0', '0-3', '3-2']",2,3,8,11
Hong Kong Cricket Club 6,Sha Tin Squash Rackets Club Team 5,Hong Kong Cricket Club,18,14/03/2023,5-0,"['3-0', '3-1', '3-0', 'CR', 'CR']",5,0,15,1
i-Mask Advance Squash Club 6,7NT,Cornwall Street Squash Centre,18,14/03/2023,4-1,"['3-2', '3-0', '3-0', '0-3', '3-2']",4,1,12,7
Star River 2,Invader Squash,Cornwall Street Squash Centre,18,14/03/2023,1-4,"['1-3', '1-3', '1-3', '3-0', '0-3']",1,4,6,12
7NT,Star River 2,Cornwall Street Squash Centre,19,21/03/2023,4-1,"['3-0', '3-0', '3-2', '1-3', '3-1']",4,1,13,6
Sha Tin Squash Rackets Club Team 5,i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,19,21/03/2023,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Winter Warriors,Hong Kong Cricket Club 6,HK Squash Centre,19,21/03/2023,2-3,"['3-2', '0-3', '0-3', '3-2', '0-3']",2,3,6,13
i-Mask Advance Squash Club 6,Winter Warriors,Cornwall Street Squash Centre,20,28/03/2023,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
Star River 2,Sha Tin Squash Rackets Club Team 5,Cornwall Street Squash Centre,20,28/03/2023,3-2,"['3-1', '1-3', '0-3', '3-0', 'CR']",3,2,10,7
Invader Squash,7NT,HK Squash Centre,20,28/03/2023,2-3,"['3-0', '0-3', '3-1', '0-3', '2-3']",2,3,8,10
Sha Tin Squash Rackets Club Team 5,Invader Squash,Cornwall Street Squash Centre,21,18/04/2023,1-4,"['0-3', '0-3', '3-1', '0-3', 'CR']",1,4,3,13
Winter Warriors,Star River 2,HK Squash Centre,21,18/04/2023,2-3,"['0-3', '3-0', '0-3', '3-2', '0-3']",2,3,6,11
Hong Kong Cricket Club 6,i-Mask Advance Squash Club 6,Hong Kong Cricket Club,21,18/04/2023,2-3,"['2-3', '1-3', '0-3', '3-1', '3-1']",2,3,9,11
