Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Star River 1,Craigengower Cricket Club,Cornwall Street Squash Centre,10,15/12/2022,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
i-Mask Advance Squash Club 5,Sha Tin Squash Rackets Club Team 4,HK Squash Centre,10,15/12/2022,3-2,"['1-3', '3-0', '3-1', '3-2', '1-3']",3,2,11,9
Hong Kong Racketlon Association 2,Alpha CUHK,HK Squash Centre,10,15/12/2022,1-4,"['0-3', '3-0', '2-3', '0-3', '1-3']",1,4,6,12
Star River 1,Hong Kong Racketlon Association 2,Cornwall Street Squash Centre,11,05/01/2023,5-0,"['3-0', '3-0', '3-0', '3-0', '3-1']",5,0,15,1
i-Mask Advance Squash Club 5,Alpha CUHK,HK Squash Centre,11,05/01/2023,1-4,"['0-3', '3-0', '0-3', '1-3', '0-3']",1,4,4,12
Sha Tin Squash Rackets Club Team 4,Craigengower Cricket Club,Cornwall Street Squash Centre,11,05/01/2023,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Star River 1,Sha Tin Squash Rackets Club Team 4,Cornwall Street Squash Centre,12,12/01/2023,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Alpha CUHK,Craigengower Cricket Club,Cornwall Street Squash Centre,12,12/01/2023,4-1,"['3-0', '3-0', '0-3', '3-0', '3-0']",4,1,12,3
Hong Kong Racketlon Association 2,i-Mask Advance Squash Club 5,HK Squash Centre,12,12/01/2023,2-3,"['3-1', '1-3', '3-0', '0-3', '0-3']",2,3,7,10
i-Mask Advance Squash Club 5,Star River 1,HK Squash Centre,13,02/02/2023,2-3,"['0-3', '2-3', '3-0', '3-1', '0-3']",2,3,8,10
Hong Kong Racketlon Association 2,Craigengower Cricket Club,HK Squash Centre,13,02/02/2023,4-1,"['3-1', '3-0', '0-3', '3-0', '3-0']",4,1,12,4
Sha Tin Squash Rackets Club Team 4,Alpha CUHK,Cornwall Street Squash Centre,13,02/02/2023,1-4,"['0-3', '0-3', '1-3', '0-3', '3-2']",1,4,4,14
Star River 1,Alpha CUHK,Cornwall Street Squash Centre,14,09/02/2023,2-3,"['0-3', '3-0', '2-3', '0-3', '3-0']",2,3,8,9
Sha Tin Squash Rackets Club Team 4,Hong Kong Racketlon Association 2,Cornwall Street Squash Centre,14,09/02/2023,2-3,"['1-3', '3-0', '0-3', '3-2', '1-3']",2,3,8,11
Craigengower Cricket Club,i-Mask Advance Squash Club 5,Craigengower Cricket Club,14,09/02/2023,2-3,"['0-3', '0-3', '3-0', '3-0', 'CR']",2,3,6,9
Craigengower Cricket Club,Star River 1,Craigengower Cricket Club,15,16/02/2023,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Sha Tin Squash Rackets Club Team 4,i-Mask Advance Squash Club 5,Cornwall Street Squash Centre,15,16/02/2023,2-3,"['3-0', '0-3', '0-3', '0-3', '3-0']",2,3,6,9
Alpha CUHK,Hong Kong Racketlon Association 2,Cornwall Street Squash Centre,15,16/02/2023,4-1,"['3-2', '3-0', '3-0', '3-0', '1-3']",4,1,13,5
Hong Kong Racketlon Association 2,Star River 1,HK Squash Centre,16,23/02/2023,0-5,"['0-3', '0-3', '1-3', '1-3', '0-3']",0,5,2,15
Alpha CUHK,i-Mask Advance Squash Club 5,Cornwall Street Squash Centre,16,23/02/2023,1-4,"['3-1', '0-3', '2-3', '2-3', '0-3']",1,4,7,13
Craigengower Cricket Club,Sha Tin Squash Rackets Club Team 4,Craigengower Cricket Club,16,23/02/2023,1-4,"['0-3', '3-1', '0-3', '0-3', 'WO']",1,4,3,13
Sha Tin Squash Rackets Club Team 4,Star River 1,Cornwall Street Squash Centre,17,02/03/2023,2-3,"['3-2', '0-3', '0-3', '3-2', '0-3']",2,3,6,13
Craigengower Cricket Club,Alpha CUHK,Craigengower Cricket Club,17,02/03/2023,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
i-Mask Advance Squash Club 5,Hong Kong Racketlon Association 2,HK Squash Centre,17,02/03/2023,3-2,"['1-3', '3-0', '3-0', '3-0', 'CR']",3,2,13,3
Star River 1,i-Mask Advance Squash Club 5,Cornwall Street Squash Centre,18,09/03/2023,4-1,"['2-3', '3-0', '3-1', '3-0', 'CR']",4,1,14,4
Craigengower Cricket Club,Hong Kong Racketlon Association 2,Craigengower Cricket Club,18,09/03/2023,2-3,"['3-2', '1-3', '3-0', '0-3', '0-3']",2,3,7,11
Alpha CUHK,Sha Tin Squash Rackets Club Team 4,Cornwall Street Squash Centre,18,09/03/2023,5-0,"['3-0', '3-1', '3-0', '3-1', 'CR']",5,0,15,2
Alpha CUHK,Star River 1,Cornwall Street Squash Centre,19,16/03/2023,1-4,"['3-0', '0-3', '1-3', '2-3', '0-3']",1,4,6,12
Hong Kong Racketlon Association 2,Sha Tin Squash Rackets Club Team 4,HK Squash Centre,19,16/03/2023,3-2,"['3-0', '3-1', '0-3', '0-3', '3-2']",3,2,9,9
i-Mask Advance Squash Club 5,Craigengower Cricket Club,HK Squash Centre,19,16/03/2023,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Star River 1,Craigengower Cricket Club,Cornwall Street Squash Centre,20,23/03/2023,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
i-Mask Advance Squash Club 5,Sha Tin Squash Rackets Club Team 4,HK Squash Centre,20,23/03/2023,2-3,"['3-0', '0-3', '3-0', 'CR', 'CR']",2,3,6,9
Hong Kong Racketlon Association 2,Alpha CUHK,HK Squash Centre,20,23/03/2023,3-2,"['1-3', '3-1', '0-3', '3-1', '3-0']",3,2,10,8
