Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Smart Squash 2,The New Generation X,Cornwall Street (CSPSC),8,04/12/2018,3-2,"['0-3', '3-2', '3-0', '1-3', '3-2']",3,2,10,10
Hong Kong Football Club 5,Hong Kong Cricket Club 3,Hong Kong Football Club (HKFC),8,04/12/2018,3-2,"['0-3', '2-3', '3-0', '3-2', '3-1']",3,2,11,9
i-Mask Advance Squash Club 2,Hong Kong Football Club 5,Cornwall Street (CSPSC),9,11/12/2018,5-0,"['3-0', '3-2', '3-2', '3-1', '3-1']",5,0,15,6
The Squash Club 1,Spark 1,Cornwall Street (CSPSC),9,11/12/2018,1-4,"['3-1', '0-3', '0-3', '1-3', 'CR']",1,4,4,13
Kinetic 1,Hong Kong Cricket Club 3,HK Squash Centre (HKSC),9,11/12/2018,1-4,"['1-3', '0-3', '3-2', '0-3', '0-3']",1,4,4,14
Perrier Sergio Tacchini KCC 5,Smart Squash 2,Kowloon Cricket Club (KCC),9,11/12/2018,2-3,"['3-0', '2-3', '1-3', '3-0', '0-3']",2,3,9,9
i-Mask Advance Squash Club 2,Kinetic 1,Cornwall Street (CSPSC),10,08/01/2019,3-2,"['2-3', '3-1', '2-3', '3-0', '3-0']",3,2,13,7
The Squash Club 1,Smart Squash 2,Cornwall Street (CSPSC),10,08/01/2019,0-5,"['1-3', '1-3', '2-3', '0-3', 'CR']",0,5,4,15
Hong Kong Cricket Club 3,Spark 1,Hong Kong Cricket Club (HKCC),10,08/01/2019,4-1,"['3-0', '0-3', '3-0', 'CR', 'CR']",4,1,12,3
Perrier Sergio Tacchini KCC 5,The New Generation X,Kowloon Cricket Club (KCC),10,08/01/2019,3-2,"['1-3', '3-1', '3-1', '0-3', '3-1']",3,2,10,9
Spark 1,i-Mask Advance Squash Club 2,HK Squash Centre (HKSC),11,15/01/2019,4-1,"['3-1', '3-0', '3-0', '3-1', 'CR']",4,1,15,2
Kinetic 1,Hong Kong Football Club 5,HK Squash Centre (HKSC),11,15/01/2019,0-5,"['0-3', '2-3', '0-3', '0-3', '1-3']",0,5,3,15
Smart Squash 2,Hong Kong Cricket Club 3,Cornwall Street (CSPSC),11,15/01/2019,4-1,"['3-1', '3-1', '2-3', '3-2', '3-2']",4,1,14,9
The New Generation X,The Squash Club 1,Cornwall Street (CSPSC),11,15/01/2019,5-0,"['3-0', '3-0', '3-0', '3-1', 'CR']",5,0,15,1
i-Mask Advance Squash Club 2,Smart Squash 2,Cornwall Street (CSPSC),12,22/01/2019,2-3,"['3-2', '3-0', '0-3', '1-3', 'CR']",2,3,7,11
Perrier Sergio Tacchini KCC 5,The Squash Club 1,Kowloon Cricket Club (KCC),12,22/01/2019,4-1,"['0-3', '3-0', '3-0', 'CR', 'CR']",4,1,12,3
The New Generation X,Hong Kong Cricket Club 3,Cornwall Street (CSPSC),12,22/01/2019,4-1,"['3-0', '3-2', '1-3', '3-1', '3-0']",4,1,13,6
Hong Kong Football Club 5,Spark 1,Hong Kong Football Club (HKFC),12,22/01/2019,0-5,"['0-3', '0-3', '2-3', '0-3', '0-3']",0,5,2,15
Spark 1,Kinetic 1,HK Squash Centre (HKSC),13,29/01/2019,3-2,"['0-3', '2-3', '3-0', '3-0', '3-0']",3,2,11,6
The New Generation X,i-Mask Advance Squash Club 2,Cornwall Street (CSPSC),13,29/01/2019,3-2,"['3-1', '3-1', '3-1', '2-3', '2-3']",3,2,13,9
Smart Squash 2,Hong Kong Football Club 5,Cornwall Street (CSPSC),13,29/01/2019,2-3,"['0-3', '3-0', '1-3', '0-3', '3-0']",2,3,7,9
Hong Kong Cricket Club 3,Perrier Sergio Tacchini KCC 5,Hong Kong Cricket Club (HKCC),13,29/01/2019,1-4,"['3-2', '1-3', '0-3', '0-3', '2-3']",1,4,6,14
Kinetic 1,Smart Squash 2,HK Squash Centre (HKSC),14,19/02/2019,0-5,"['1-3', '1-3', '0-3', '0-3', '0-3']",0,5,2,15
i-Mask Advance Squash Club 2,Perrier Sergio Tacchini KCC 5,Cornwall Street (CSPSC),14,19/02/2019,3-2,"['2-3', '3-1', '0-3', '3-0', '3-2']",3,2,11,9
Hong Kong Cricket Club 3,The Squash Club 1,Hong Kong Cricket Club (HKCC),14,19/02/2019,4-1,"['0-3', '3-0', '3-1', 'CR', 'CR']",4,1,12,4
Hong Kong Football Club 5,The New Generation X,Hong Kong Football Club (HKFC),14,19/02/2019,1-4,"['1-3', '0-3', '3-1', '0-3', '0-3']",1,4,4,13
The New Generation X,Kinetic 1,Cornwall Street (CSPSC),15,26/02/2019,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Smart Squash 2,Spark 1,Cornwall Street (CSPSC),15,26/02/2019,3-2,"['3-1', '3-0', '1-3', '2-3', '3-1']",3,2,12,8
The Squash Club 1,i-Mask Advance Squash Club 2,Cornwall Street (CSPSC),15,26/02/2019,2-3,"['3-0', '3-1', '0-3', '1-3', 'CR']",2,3,7,10
Perrier Sergio Tacchini KCC 5,Hong Kong Football Club 5,Kowloon Cricket Club (KCC),15,26/02/2019,2-3,"['3-1', '0-3', '3-0', '0-3', '0-3']",2,3,6,10
Spark 1,The New Generation X,HK Squash Centre (HKSC),16,05/03/2019,3-2,"['3-1', '0-3', '3-0', '3-0', '0-3']",3,2,9,7
Kinetic 1,Perrier Sergio Tacchini KCC 5,HK Squash Centre (HKSC),16,05/03/2019,1-4,"['1-3', '3-0', '0-3', '0-3', '0-3']",1,4,4,12
i-Mask Advance Squash Club 2,Hong Kong Cricket Club 3,Cornwall Street (CSPSC),16,05/03/2019,0-5,"['1-3', '0-3', '0-3', '0-3', '1-3']",0,5,2,15
Hong Kong Football Club 5,The Squash Club 1,Hong Kong Football Club (HKFC),16,05/03/2019,4-1,"['1-3', '3-1', '3-0', 'CR', 'CR']",4,1,13,4
The Squash Club 1,Kinetic 1,Cornwall Street (CSPSC),17,12/03/2019,1-4,"['3-1', '0-3', '0-3', '0-3', 'CR']",1,4,3,13
The New Generation X,Smart Squash 2,Cornwall Street (CSPSC),17,12/03/2019,4-1,"['3-0', '3-1', '2-3', '3-0', '3-0']",4,1,14,4
Hong Kong Cricket Club 3,Hong Kong Football Club 5,Hong Kong Cricket Club (HKCC),17,12/03/2019,3-2,"['3-0', '3-1', '3-0', '1-3', '1-3']",3,2,11,7
Perrier Sergio Tacchini KCC 5,Spark 1,Kowloon Cricket Club (KCC),17,12/03/2019,4-1,"['3-2', '2-3', '3-0', '3-1', 'WO']",4,1,14,6
Hong Kong Cricket Club 3,Kinetic 1,Hong Kong Cricket Club (HKCC),18,19/03/2019,4-1,"['3-1', '0-3', '3-0', '3-0', 'CR']",4,1,12,4
Spark 1,The Squash Club 1,HK Squash Centre (HKSC),18,19/03/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Smart Squash 2,Perrier Sergio Tacchini KCC 5,Cornwall Street (CSPSC),18,19/03/2019,4-1,"['3-2', '3-0', '3-1', '3-0', '2-3']",4,1,14,6
Hong Kong Football Club 5,i-Mask Advance Squash Club 2,Hong Kong Football Club (HKFC),18,19/03/2019,3-2,"['2-3', '1-3', '3-2', '3-0', '3-2']",3,2,12,10
