Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Exclamation,Mass,Cornwall Street (CSPSC),3,31/10/2018,4-1,"['3-0', '3-0', '3-0', '3-1', '2-3']",4,1,14,4
Global 2,CSD,HK Squash Centre (HKSC),3,31/10/2018,4-1,"['0-3', '3-0', '3-1', '3-0', '3-0']",4,1,12,4
Winter Warriors,Craigengower Cricket Club,HK Squash Centre (HKSC),3,31/10/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Airporterz,i-Mask Advance Squash Club 11,Kwun Chung (KCSC),3,31/10/2018,2-3,"['3-0', '0-3', '0-3', '3-2', '1-3']",2,3,7,11
Hong Kong Football Club 16,Head Sha Tin 5,Hong Kong Football Club (HKFC),3,31/10/2018,3-2,"['3-1', '3-0', '0-3', '1-3', '3-0']",3,2,10,7
Exclamation,Airporterz,Cornwall Street (CSPSC),4,07/11/2018,5-0,"['3-0', '3-1', '3-0', '3-0', '3-1']",5,0,15,2
Mass,Head Sha Tin 5,Cornwall Street (CSPSC),4,07/11/2018,0-5,"['0-3', '0-3', '0-3', '0-3', 'CR']",0,5,0,15
i-Mask Advance Squash Club 11,Global 2,Cornwall Street (CSPSC),4,07/11/2018,3-2,"['3-2', '3-1', '0-3', '3-0', '2-3']",3,2,11,9
CSD,Winter Warriors,Pei Ho Street (PHSSC),4,07/11/2018,3-2,"['0-3', '2-3', '3-0', '3-0', 'CR']",3,2,11,6
Alpha CUHK 2,Hong Kong Football Club 16,Chinese University of HK (CUHK),4,07/11/2018,4-1,"['3-2', '3-2', '2-3', '3-2', '3-0']",4,1,14,9
Craigengower Cricket Club,Star River 4,Craigengower Cricket Club (CCC),4,07/11/2018,3-2,"['3-0', '0-3', '1-3', '3-2', '3-2']",3,2,10,10
Global 2,Exclamation,HK Squash Centre (HKSC),5,14/11/2018,0-5,"['0-3', '0-3', '0-3', '2-3', '0-3']",0,5,2,15
Winter Warriors,i-Mask Advance Squash Club 11,HK Squash Centre (HKSC),5,14/11/2018,1-4,"['0-3', '0-3', '3-1', '0-3', '0-3']",1,4,3,13
Star River 4,CSD,Cornwall Street (CSPSC),5,14/11/2018,4-1,"['2-3', '3-0', '3-0', '3-0', '3-0']",4,1,14,3
Airporterz,Mass,Kwun Chung (KCSC),5,14/11/2018,5-0,"['3-0', '3-0', '3-1', '3-0', '3-1']",5,0,15,2
Head Sha Tin 5,Alpha CUHK 2,Pei Ho Street (PHSSC),5,14/11/2018,0-5,"['2-3', '1-3', '2-3', '0-3', '0-3']",0,5,5,15
Hong Kong Football Club 16,Craigengower Cricket Club,Hong Kong Football Club (HKFC),5,14/11/2018,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Mass,Alpha CUHK 2,Cornwall Street (CSPSC),6,28/11/2018,0-5,"['2-3', '0-3', '0-3', '0-3', '1-3']",0,5,3,15
Exclamation,Winter Warriors,Cornwall Street (CSPSC),6,28/11/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
i-Mask Advance Squash Club 11,Star River 4,Cornwall Street (CSPSC),6,28/11/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-1']",5,0,15,1
Airporterz,Global 2,Kwun Chung (KCSC),6,28/11/2018,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1,4,3,12
CSD,Hong Kong Football Club 16,Pei Ho Street (PHSSC),6,28/11/2018,0-5,"['2-3', '0-3', '0-3', '0-3', '0-3']",0,5,2,15
Craigengower Cricket Club,Head Sha Tin 5,Craigengower Cricket Club (CCC),6,28/11/2018,2-3,"['3-0', '1-3', '0-3', '0-3', '3-0']",2,3,7,9
Winter Warriors,Airporterz,HK Squash Centre (HKSC),7,05/12/2018,0-5,"['0-3', '0-3', '1-3', '1-3', '0-3']",0,5,2,15
Star River 4,Exclamation,Cornwall Street (CSPSC),7,05/12/2018,0-5,"['0-3', '0-3', '2-3', '0-3', '0-3']",0,5,2,15
Global 2,Mass,HK Squash Centre (HKSC),7,05/12/2018,4-1,"['2-3', '3-0', '3-0', '3-0', '3-0']",4,1,14,3
Head Sha Tin 5,CSD,Pei Ho Street (PHSSC),7,05/12/2018,4-1,"['1-3', '3-0', '3-0', '3-0', '3-0']",4,1,13,3
Alpha CUHK 2,Craigengower Cricket Club,Chinese University of HK (CUHK),7,05/12/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Hong Kong Football Club 16,i-Mask Advance Squash Club 11,Hong Kong Football Club (HKFC),7,05/12/2018,2-3,"['1-3', '1-3', '3-1', '0-3', '3-1']",2,3,8,11
Craigengower Cricket Club,Mass,Craigengower Cricket Club (CCC),8,12/12/2018,4-1,"['3-2', '3-0', '3-0', '0-3', '3-1']",4,1,12,6
i-Mask Advance Squash Club 11,Head Sha Tin 5,Cornwall Street (CSPSC),8,12/12/2018,4-1,"['3-0', '3-2', '3-0', '0-3', '3-0']",4,1,12,5
Exclamation,Hong Kong Football Club 16,Cornwall Street (CSPSC),8,12/12/2018,3-2,"['3-0', '0-3', '3-1', '2-3', '3-1']",3,2,11,8
Global 2,Winter Warriors,HK Squash Centre (HKSC),8,12/12/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Airporterz,Star River 4,Kwun Chung (KCSC),8,12/12/2018,1-4,"['3-0', '0-3', '0-3', '2-3', '0-3']",1,4,5,12
CSD,Alpha CUHK 2,Pei Ho Street (PHSSC),8,12/12/2018,1-4,"['3-0', '0-3', '0-3', '0-3', 'WO']",1,4,3,12
Winter Warriors,Mass,HK Squash Centre (HKSC),9,02/01/2019,3-2,"['3-0', '3-0', '3-0', '2-3', '1-3']",3,2,12,6
Star River 4,Global 2,Cornwall Street (CSPSC),9,02/01/2019,0-5,"['0-3', '1-3', '1-3', '1-3', '0-3']",0,5,3,15
Head Sha Tin 5,Exclamation,Pei Ho Street (PHSSC),9,02/01/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '1-3']",0,5,1,15
Alpha CUHK 2,i-Mask Advance Squash Club 11,Chinese University of HK (CUHK),9,02/01/2019,2-3,"['3-1', '0-3', '3-0', '0-3', '0-3']",2,3,6,10
Craigengower Cricket Club,CSD,Craigengower Cricket Club (CCC),9,02/01/2019,5-0,"['3-0', '3-1', '3-0', '3-0', '3-2']",5,0,15,3
Hong Kong Football Club 16,Airporterz,Hong Kong Football Club (HKFC),9,02/01/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Mass,CSD,Cornwall Street (CSPSC),10,09/01/2019,5-0,"['3-1', '3-1', '3-2', '3-0', '3-0']",5,0,15,4
Craigengower Cricket Club,i-Mask Advance Squash Club 11,Craigengower Cricket Club (CCC),10,09/01/2019,2-3,"['0-3', '0-3', '0-3', '3-1', '3-0']",2,3,6,10
Hong Kong Football Club 16,Global 2,Hong Kong Football Club (HKFC),10,09/01/2019,3-2,"['0-3', '3-0', '3-1', '3-0', '2-3']",3,2,11,7
Winter Warriors,Star River 4,HK Squash Centre (HKSC),10,09/01/2019,3-2,"['3-0', '3-0', '1-3', '3-1', '0-3']",3,2,10,7
Exclamation,Alpha CUHK 2,Cornwall Street (CSPSC),10,09/01/2019,3-2,"['2-3', '3-0', '0-3', '3-0', '3-0']",3,2,11,6
Airporterz,Head Sha Tin 5,Kwun Chung (KCSC),10,09/01/2019,1-4,"['3-0', '0-3', '0-3', '0-3', '2-3']",1,4,5,12
Star River 4,Mass,Cornwall Street (CSPSC),11,16/01/2019,4-1,"['0-3', '3-2', '3-0', '3-0', '3-0']",4,1,12,5
CSD,i-Mask Advance Squash Club 11,Pei Ho Street (PHSSC),11,16/01/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '2-3']",0,5,2,15
Head Sha Tin 5,Global 2,Pei Ho Street (PHSSC),11,16/01/2019,2-3,"['3-0', '0-3', '1-3', '3-2', '0-3']",2,3,7,11
Alpha CUHK 2,Airporterz,Chinese University of HK (CUHK),11,16/01/2019,4-1,"['0-3', '3-1', '3-0', '3-0', 'CR']",4,1,12,4
Craigengower Cricket Club,Exclamation,Craigengower Cricket Club (CCC),11,16/01/2019,1-4,"['0-3', '3-1', '0-3', '0-3', '0-3']",1,4,3,13
Hong Kong Football Club 16,Winter Warriors,Hong Kong Football Club (HKFC),11,16/01/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Football Club 16,Star River 4,Hong Kong Football Club (HKFC),12,23/01/2019,5-0,"['3-0', '3-1', '3-0', '3-0', '3-2']",5,0,15,3
Mass,i-Mask Advance Squash Club 11,Cornwall Street (CSPSC),12,23/01/2019,0-5,"['1-3', '0-3', '0-3', '0-3', '1-3']",0,5,2,15
Exclamation,CSD,Cornwall Street (CSPSC),12,23/01/2019,4-1,"['3-0', '3-0', '3-0', '3-0', '2-3']",4,1,14,3
Winter Warriors,Head Sha Tin 5,HK Squash Centre (HKSC),12,23/01/2019,1-4,"['2-3', '3-0', '0-3', '0-3', '0-3']",1,4,5,12
Alpha CUHK 2,Global 2,Chinese University of HK (CUHK),12,23/01/2019,4-1,"['1-3', '3-2', '3-0', '3-0', '3-0']",4,1,13,5
Craigengower Cricket Club,Airporterz,Craigengower Cricket Club (CCC),12,23/01/2019,1-4,"['0-3', '3-1', '0-3', '0-3', '0-3']",1,4,3,13
Exclamation,i-Mask Advance Squash Club 11,Cornwall Street (CSPSC),13,30/01/2019,3-2,"['3-2', '1-3', '1-3', '3-1', '3-0']",3,2,11,9
Winter Warriors,Alpha CUHK 2,HK Squash Centre (HKSC),13,30/01/2019,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1,4,3,12
Star River 4,Head Sha Tin 5,Cornwall Street (CSPSC),13,30/01/2019,1-4,"['2-3', '3-0', '1-3', '0-3', '0-3']",1,4,6,12
Global 2,Craigengower Cricket Club,HK Squash Centre (HKSC),13,30/01/2019,4-1,"['3-2', '2-3', '3-0', '3-0', '3-0']",4,1,14,5
Airporterz,CSD,Kwun Chung (KCSC),13,30/01/2019,2-3,"['3-0', '3-1', '1-3', '1-3', '0-3']",2,3,8,10
Hong Kong Football Club 16,Mass,Hong Kong Football Club (HKFC),13,30/01/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-2']",5,0,15,2
Mass,Exclamation,Cornwall Street (CSPSC),14,20/02/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
i-Mask Advance Squash Club 11,Airporterz,Cornwall Street (CSPSC),14,20/02/2019,4-1,"['0-3', '3-0', '3-1', '3-1', '3-2']",4,1,12,7
CSD,Global 2,Pei Ho Street (PHSSC),14,20/02/2019,1-4,"['3-1', '0-3', '0-3', '0-3', '0-3']",1,4,3,13
Head Sha Tin 5,Hong Kong Football Club 16,Pei Ho Street (PHSSC),14,20/02/2019,4-1,"['3-2', '3-0', '3-0', '3-1', '1-3']",4,1,13,6
Alpha CUHK 2,Star River 4,Chinese University of HK (CUHK),14,20/02/2019,5-0,"['3-1', '3-1', '3-0', '3-2', '3-0']",5,0,15,4
Craigengower Cricket Club,Winter Warriors,Craigengower Cricket Club (CCC),14,20/02/2019,3-2,"['0-3', '3-0', '0-3', '3-1', '3-0']",3,2,9,7
Global 2,i-Mask Advance Squash Club 11,HK Squash Centre (HKSC),15,27/02/2019,1-4,"['2-3', '2-3', '3-0', '2-3', '1-3']",1,4,10,12
Winter Warriors,CSD,HK Squash Centre (HKSC),15,27/02/2019,4-1,"['3-1', '3-1', '3-0', '0-3', '3-0']",4,1,12,5
Star River 4,Craigengower Cricket Club,Cornwall Street (CSPSC),15,27/02/2019,2-3,"['0-3', '3-0', '3-0', '0-3', '0-3']",2,3,6,9
Airporterz,Exclamation,Kwun Chung (KCSC),15,27/02/2019,1-4,"['3-2', '2-3', '0-3', '0-3', '0-3']",1,4,5,14
Head Sha Tin 5,Mass,Pei Ho Street (PHSSC),15,27/02/2019,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Hong Kong Football Club 16,Alpha CUHK 2,Hong Kong Football Club (HKFC),15,27/02/2019,3-2,"['0-3', '0-3', '3-0', '3-1', '3-1']",3,2,9,8
Mass,Airporterz,Cornwall Street (CSPSC),16,06/03/2019,0-5,"['2-3', '1-3', '0-3', '0-3', '0-3']",0,5,3,15
Exclamation,Global 2,Cornwall Street (CSPSC),16,06/03/2019,3-2,"['3-0', '0-3', '2-3', '3-1', '3-0']",3,2,11,7
i-Mask Advance Squash Club 11,Winter Warriors,Kwun Chung (KCSC),16,06/03/2019,3-2,"['2-3', '1-3', '3-0', '3-2', '3-0']",3,2,12,8
CSD,Star River 4,Pei Ho Street (PHSSC),16,06/03/2019,2-3,"['3-0', '1-3', '0-3', '3-0', '0-3']",2,3,7,9
Alpha CUHK 2,Head Sha Tin 5,Chinese University of HK (CUHK),16,06/03/2019,4-1,"['3-0', '3-0', '1-3', '3-0', '3-1']",4,1,13,4
Craigengower Cricket Club,Hong Kong Football Club 16,Craigengower Cricket Club (CCC),16,06/03/2019,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1,4,3,12
Global 2,Airporterz,HK Squash Centre (HKSC),17,13/03/2019,4-1,"['2-3', '3-0', '3-2', '3-2', '3-0']",4,1,14,7
Winter Warriors,Exclamation,HK Squash Centre (HKSC),17,13/03/2019,0-5,"['2-3', '0-3', '0-3', '1-3', '0-3']",0,5,3,15
Star River 4,i-Mask Advance Squash Club 11,Cornwall Street (CSPSC),17,13/03/2019,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Head Sha Tin 5,Craigengower Cricket Club,Pei Ho Street (PHSSC),17,13/03/2019,3-2,"['2-3', '1-3', '3-1', '3-0', '3-0']",3,2,12,7
Alpha CUHK 2,Mass,Chinese University of HK (CUHK),17,13/03/2019,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
Hong Kong Football Club 16,CSD,Hong Kong Football Club (HKFC),17,13/03/2019,5-0,"['3-1', '3-0', '3-0', '3-1', '3-1']",5,0,15,3
Mass,Global 2,Cornwall Street (CSPSC),18,20/03/2019,2-3,"['3-0', '0-3', '3-0', '0-3', '0-3']",2,3,6,9
Exclamation,Star River 4,Cornwall Street (CSPSC),18,20/03/2019,5-0,"['3-0', '3-1', '3-1', '3-1', '3-0']",5,0,15,3
i-Mask Advance Squash Club 11,Hong Kong Football Club 16,Cornwall Street (CSPSC),18,20/03/2019,5-0,"['3-0', '3-2', '3-0', '3-2', '3-0']",5,0,15,4
Airporterz,Winter Warriors,Kwun Chung (KCSC),18,20/03/2019,4-1,"['3-0', '3-0', '3-0', '3-0', '1-3']",4,1,13,3
CSD,Head Sha Tin 5,Pei Ho Street (PHSSC),18,20/03/2019,1-4,"['3-0', '0-3', '1-3', '0-3', '1-3']",1,4,5,12
Craigengower Cricket Club,Alpha CUHK 2,Craigengower Cricket Club (CCC),18,20/03/2019,1-4,"['3-1', '0-3', '0-3', '1-3', '2-3']",1,4,6,13
Winter Warriors,Global 2,HK Squash Centre (HKSC),19,27/03/2019,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Star River 4,Airporterz,Cornwall Street (CSPSC),19,27/03/2019,3-2,"['0-3', '3-2', '3-0', '3-2', '0-3']",3,2,9,10
Head Sha Tin 5,i-Mask Advance Squash Club 11,Pei Ho Street (PHSSC),19,27/03/2019,1-4,"['0-3', '0-3', '3-0', '1-3', '1-3']",1,4,5,12
Alpha CUHK 2,CSD,Chinese University of HK (CUHK),19,27/03/2019,5-0,"['3-0', '3-0', 'CR', 'CR', 'CR']",5,0,15,0
Mass,Craigengower Cricket Club,Cornwall Street (CSPSC),19,27/03/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Hong Kong Football Club 16,Exclamation,Hong Kong Football Club (HKFC),19,27/03/2019,3-2,"['1-3', '1-3', '3-1', '3-1', '3-0']",3,2,11,8
Global 2,Star River 4,HK Squash Centre (HKSC),20,03/04/2019,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
Exclamation,Head Sha Tin 5,Cornwall Street (CSPSC),20,03/04/2019,4-1,"['3-0', '1-3', '3-0', '3-0', '3-0']",4,1,13,3
i-Mask Advance Squash Club 11,Alpha CUHK 2,Cornwall Street (CSPSC),20,03/04/2019,3-2,"['3-0', '3-1', '3-1', '2-3', '1-3']",3,2,12,8
Mass,Winter Warriors,Cornwall Street (CSPSC),20,03/04/2019,1-4,"['0-3', '0-3', '1-3', '0-3', '3-0']",1,4,4,12
Airporterz,Hong Kong Football Club 16,Kwun Chung (KCSC),20,03/04/2019,1-4,"['3-1', '0-3', '0-3', '1-3', '1-3']",1,4,5,13
CSD,Craigengower Cricket Club,Pei Ho Street (PHSSC),20,03/04/2019,1-4,"['0-3', '0-3', '3-2', '0-3', 'CR']",1,4,3,14
Star River 4,Winter Warriors,Cornwall Street (CSPSC),21,10/04/2019,1-4,"['0-3', '0-3', '1-3', '3-0', 'CR']",1,4,4,12
CSD,Mass,Pei Ho Street (PHSSC),21,10/04/2019,3-2,"['3-1', '0-3', '3-0', '3-1', 'CR']",3,2,12,5
Head Sha Tin 5,Airporterz,Pei Ho Street (PHSSC),21,10/04/2019,4-1,"['0-3', '3-2', '3-1', '3-2', '3-0']",4,1,12,8
Alpha CUHK 2,Exclamation,Chinese University of HK (CUHK),21,10/04/2019,2-3,"['2-3', '3-1', '0-3', '0-3', '3-0']",2,3,8,10
i-Mask Advance Squash Club 11,Craigengower Cricket Club,Cornwall Street (CSPSC),21,10/04/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Global 2,Hong Kong Football Club 16,HK Squash Centre (HKSC),21,10/04/2019,4-1,"['3-1', '2-3', '3-2', '3-0', '3-0']",4,1,14,6
Global 2,Head Sha Tin 5,HK Squash Centre (HKSC),22,08/05/2019,3-2,"['3-1', '3-0', '1-3', '1-3', '3-1']",3,2,11,8
Winter Warriors,Hong Kong Football Club 16,HK Squash Centre (HKSC),22,08/05/2019,0-5,"['1-3', '0-3', '1-3', '0-3', '1-3']",0,5,3,15
i-Mask Advance Squash Club 11,CSD,Cornwall Street (CSPSC),22,08/05/2019,4-1,"['2-3', '3-0', '3-0', '3-0', '3-0']",4,1,14,3
Exclamation,Craigengower Cricket Club,Cornwall Street (CSPSC),22,08/05/2019,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Mass,Star River 4,Cornwall Street (CSPSC),22,08/05/2019,1-4,"['1-3', '0-3', '0-3', '3-0', '0-3']",1,4,4,12
Airporterz,Alpha CUHK 2,Kwun Chung (KCSC),22,08/05/2019,1-4,"['2-3', '3-2', '1-3', '0-3', '0-3']",1,4,6,14
