Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Discovery Bay,Perrier Sergio Tacchini KCC 6,Discovery Bay (DB),4,29/10/2018,1-4,"['3-2', '2-3', '0-3', '0-3', '1-3']",1,4,6,14
Target,Star River 1,Cornwall Street (CSPSC),4,29/10/2018,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Hong Kong Cricket Club 4,The Hong Kong Jockey Club D8,Hong Kong Cricket Club (HKCC),4,29/10/2018,4-1,"['2-3', '3-1', '3-0', '3-0', '3-0']",4,1,14,4
Friend Club 4,Hong Kong Football Club 8C,Cornwall Street (CSPSC),4,29/10/2018,3-2,"['0-3', '3-0', '3-2', '3-1', '1-3']",3,2,10,9
Hong Kong Football Club 8A,Head Sha Tin 3,Hong Kong Football Club (HKFC),4,29/10/2018,1-4,"['1-3', '2-3', '3-2', '1-3', '1-3']",1,4,8,14
Hong Kong Football Club 8B,Target,Hong Kong Football Club (HKFC),5,05/11/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Star River 1,The Hong Kong Jockey Club D8,Cornwall Street (CSPSC),5,05/11/2018,2-3,"['2-3', '0-3', '3-1', '0-3', '3-0']",2,3,8,10
Hong Kong Cricket Club 4,Hong Kong Football Club 8A,Hong Kong Cricket Club (HKCC),5,05/11/2018,1-4,"['3-1', '0-3', '0-3', '1-3', '2-3']",1,4,6,13
Perrier Sergio Tacchini KCC 6,Head Sha Tin 3,Kowloon Cricket Club (KCC),5,05/11/2018,3-2,"['0-3', '3-1', '2-3', '3-0', '3-0']",3,2,11,7
Discovery Bay,Friend Club 4,Discovery Bay (DB),5,05/11/2018,2-3,"['1-3', '0-3', '0-3', '3-0', 'CR']",2,3,4,12
Perrier Sergio Tacchini KCC 6,Hong Kong Football Club 8B,Kowloon Cricket Club (KCC),6,12/11/2018,4-1,"['3-2', '3-2', '3-0', '3-0', '0-3']",4,1,12,7
Head Sha Tin 3,Discovery Bay,Cornwall Street (CSPSC),6,12/11/2018,4-1,"['3-2', '1-3', '3-0', '3-0', '3-1']",4,1,13,6
Friend Club 4,Star River 1,Cornwall Street (CSPSC),6,12/11/2018,3-2,"['3-0', '3-0', '0-3', '3-1', '0-3']",3,2,9,7
Hong Kong Football Club 8A,Target,Hong Kong Football Club (HKFC),6,12/11/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Cricket Club 4,Hong Kong Football Club 8C,Hong Kong Cricket Club (HKCC),6,12/11/2018,2-3,"['3-1', '1-3', '2-3', '3-2', '1-3']",2,3,10,12
Hong Kong Football Club 8A,Perrier Sergio Tacchini KCC 6,Hong Kong Football Club (HKFC),7,26/11/2018,1-4,"['2-3', '1-3', '3-0', '0-3', '0-3']",1,4,6,12
Target,Hong Kong Football Club 8C,Cornwall Street (CSPSC),7,26/11/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Star River 1,Head Sha Tin 3,Cornwall Street (CSPSC),7,26/11/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '1-3']",0,5,1,15
The Hong Kong Jockey Club D8,Friend Club 4,HKJC Sha Tin Club House (HKJC),7,26/11/2018,3-2,"['3-0', '2-3', '0-3', '3-0', 'CR']",3,2,11,6
Discovery Bay,Hong Kong Football Club 8B,Discovery Bay (DB),7,26/11/2018,3-2,"['2-3', '3-1', '3-0', '3-1', '0-3']",3,2,11,8
Discovery Bay,Hong Kong Football Club 8A,Discovery Bay (DB),8,03/12/2018,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Head Sha Tin 3,The Hong Kong Jockey Club D8,Cornwall Street (CSPSC),8,03/12/2018,4-1,"['3-2', '3-0', '3-1', '3-0', '0-3']",4,1,12,6
Hong Kong Cricket Club 4,Target,Hong Kong Cricket Club (HKCC),8,03/12/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Hong Kong Football Club 8B,Star River 1,Hong Kong Football Club (HKFC),8,03/12/2018,4-1,"['2-3', '3-0', '3-1', '3-1', '3-0']",4,1,14,5
Hong Kong Football Club 8C,Perrier Sergio Tacchini KCC 6,Hong Kong Football Club (HKFC),8,03/12/2018,0-5,"['0-3', '2-3', '1-3', '0-3', '1-3']",0,5,4,15
Hong Kong Football Club 8A,Star River 1,Hong Kong Football Club (HKFC),9,10/12/2018,5-0,"['3-2', '3-0', '3-0', '3-0', '3-0']",5,0,15,2
Friend Club 4,Head Sha Tin 3,Cornwall Street (CSPSC),9,10/12/2018,2-3,"['3-0', '3-1', '1-3', '1-3', '1-3']",2,3,9,10
The Hong Kong Jockey Club D8,Hong Kong Football Club 8B,HKJC Sha Tin Club House (HKJC),9,10/12/2018,3-2,"['3-0', '3-0', '3-1', '0-3', '2-3']",3,2,11,7
Perrier Sergio Tacchini KCC 6,Hong Kong Cricket Club 4,Kowloon Cricket Club (KCC),9,10/12/2018,4-1,"['3-0', '3-2', '3-0', '3-1', '2-3']",4,1,14,6
Hong Kong Football Club 8C,Discovery Bay,Hong Kong Football Club (HKFC),9,10/12/2018,4-1,"['3-1', '3-1', '3-1', '1-3', '3-0']",4,1,13,6
Hong Kong Football Club 8A,The Hong Kong Jockey Club D8,Hong Kong Football Club (HKFC),10,07/01/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Football Club 8B,Friend Club 4,Hong Kong Football Club (HKFC),10,07/01/2019,2-3,"['2-3', '3-1', '0-3', '0-3', '3-0']",2,3,8,10
Target,Perrier Sergio Tacchini KCC 6,Cornwall Street (CSPSC),10,07/01/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Hong Kong Cricket Club 4,Discovery Bay,Hong Kong Cricket Club (HKCC),10,07/01/2019,5-0,"['3-1', '3-0', '3-2', '3-1', '3-1']",5,0,15,5
Star River 1,Hong Kong Football Club 8C,Cornwall Street (CSPSC),10,07/01/2019,1-4,"['3-1', '0-3', '2-3', '0-3', '0-3']",1,4,5,13
Star River 1,Hong Kong Cricket Club 4,Cornwall Street (CSPSC),11,14/01/2019,1-4,"['3-2', '0-3', '0-3', '0-3', '0-3']",1,4,3,14
Friend Club 4,Hong Kong Football Club 8A,Cornwall Street (CSPSC),11,14/01/2019,1-4,"['3-0', '0-3', '1-3', '1-3', '0-3']",1,4,5,12
Hong Kong Football Club 8B,Head Sha Tin 3,Hong Kong Football Club (HKFC),11,14/01/2019,2-3,"['3-0', '1-3', '3-0', '2-3', '2-3']",2,3,11,9
The Hong Kong Jockey Club D8,Hong Kong Football Club 8C,HKJC Sha Tin Club House (HKJC),11,14/01/2019,1-4,"['2-3', '3-1', '1-3', '0-3', '0-3']",1,4,6,13
Discovery Bay,Target,Discovery Bay (DB),11,14/01/2019,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Target,Head Sha Tin 3,Cornwall Street (CSPSC),12,21/01/2019,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Hong Kong Football Club 8B,Hong Kong Cricket Club 4,Hong Kong Football Club (HKFC),12,21/01/2019,2-3,"['3-1', '1-3', '1-3', '1-3', '3-0']",2,3,9,10
Hong Kong Football Club 8C,Hong Kong Football Club 8A,Hong Kong Football Club (HKFC),12,21/01/2019,1-4,"['1-3', '0-3', '3-2', '0-3', '2-3']",1,4,6,14
Perrier Sergio Tacchini KCC 6,Friend Club 4,Kowloon Cricket Club (KCC),12,21/01/2019,4-1,"['3-0', '2-3', '3-0', '3-2', '3-1']",4,1,14,6
Discovery Bay,The Hong Kong Jockey Club D8,Discovery Bay (DB),12,21/01/2019,3-2,"['3-1', '2-3', '3-0', '3-2', '2-3']",3,2,13,9
Perrier Sergio Tacchini KCC 6,Star River 1,Kowloon Cricket Club (KCC),13,28/01/2019,5-0,"['3-1', '3-1', '3-0', '3-0', '3-0']",5,0,15,2
Target,The Hong Kong Jockey Club D8,Cornwall Street (CSPSC),13,28/01/2019,1-4,"['1-3', '0-3', '1-3', '3-2', '0-3']",1,4,5,14
Hong Kong Cricket Club 4,Friend Club 4,Hong Kong Cricket Club (HKCC),13,28/01/2019,3-2,"['3-0', '2-3', '0-3', '3-1', '3-1']",3,2,11,8
Hong Kong Football Club 8A,Hong Kong Football Club 8B,Hong Kong Football Club (HKFC),13,28/01/2019,4-1,"['3-0', '3-0', '3-1', '3-0', '0-3']",4,1,12,4
Hong Kong Football Club 8C,Head Sha Tin 3,Hong Kong Football Club (HKFC),13,28/01/2019,4-1,"['3-1', '3-1', '2-3', '3-0', '3-0']",4,1,14,5
Star River 1,Discovery Bay,Cornwall Street (CSPSC),14,18/02/2019,4-1,"['3-0', '0-3', '3-2', '3-0', '3-1']",4,1,12,6
Friend Club 4,Target,Cornwall Street (CSPSC),14,18/02/2019,4-1,"['3-0', '3-0', '3-0', '1-3', '3-0']",4,1,13,3
Head Sha Tin 3,Hong Kong Cricket Club 4,Cornwall Street (CSPSC),14,18/02/2019,2-3,"['3-2', '2-3', '1-3', '3-1', '0-3']",2,3,9,12
Hong Kong Football Club 8B,Hong Kong Football Club 8C,Hong Kong Football Club (HKFC),14,18/02/2019,2-3,"['3-1', '3-1', '2-3', '1-3', '0-3']",2,3,9,11
The Hong Kong Jockey Club D8,Perrier Sergio Tacchini KCC 6,HKJC Sha Tin Club House (HKJC),14,18/02/2019,1-4,"['1-3', '1-3', '1-3', '0-3', '3-0']",1,4,6,12
Head Sha Tin 3,Hong Kong Football Club 8A,Cornwall Street (CSPSC),15,25/02/2019,0-5,"['0-3', '0-3', '2-3', '0-3', '0-3']",0,5,2,15
Hong Kong Football Club 8C,Friend Club 4,Hong Kong Football Club (HKFC),15,25/02/2019,4-1,"['0-3', '3-1', '3-0', '3-0', '3-0']",4,1,12,4
Star River 1,Target,Cornwall Street (CSPSC),15,25/02/2019,4-1,"['3-0', '3-0', '3-2', '1-3', '3-0']",4,1,13,5
The Hong Kong Jockey Club D8,Hong Kong Cricket Club 4,HKJC Sha Tin Club House (HKJC),15,25/02/2019,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Perrier Sergio Tacchini KCC 6,Discovery Bay,Kowloon Cricket Club (KCC),15,25/02/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Head Sha Tin 3,Perrier Sergio Tacchini KCC 6,Cornwall Street (CSPSC),16,04/03/2019,1-4,"['0-3', '1-3', '1-3', '3-0', '2-3']",1,4,7,12
Friend Club 4,Discovery Bay,Cornwall Street (CSPSC),16,04/03/2019,3-2,"['3-1', '3-0', '3-0', '0-3', 'CR']",3,2,12,4
Hong Kong Football Club 8A,Hong Kong Cricket Club 4,Hong Kong Football Club (HKFC),16,04/03/2019,3-2,"['3-1', '3-1', '3-0', '1-3', '0-3']",3,2,10,8
Target,Hong Kong Football Club 8B,Cornwall Street (CSPSC),16,04/03/2019,0-5,"['1-3', '1-3', '1-3', '0-3', '0-3']",0,5,3,15
The Hong Kong Jockey Club D8,Star River 1,HKJC Sha Tin Club House (HKJC),16,04/03/2019,2-3,"['3-2', '3-0', '2-3', '0-3', '0-3']",2,3,8,11
Target,Hong Kong Football Club 8A,Cornwall Street (CSPSC),17,11/03/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Star River 1,Friend Club 4,Cornwall Street (CSPSC),17,11/03/2019,2-3,"['0-3', '2-3', '2-3', '3-0', 'CR']",2,3,7,12
Hong Kong Football Club 8C,Hong Kong Cricket Club 4,Hong Kong Football Club (HKFC),17,11/03/2019,2-3,"['3-0', '0-3', '1-3', '3-1', '0-3']",2,3,7,10
Hong Kong Football Club 8B,Perrier Sergio Tacchini KCC 6,Hong Kong Football Club (HKFC),17,11/03/2019,1-4,"['0-3', '1-3', '1-3', '1-3', '3-1']",1,4,6,13
Discovery Bay,Head Sha Tin 3,Discovery Bay (DB),17,11/03/2019,0-5,"['1-3', '0-3', '1-3', '0-3', '0-3']",0,5,2,15
Head Sha Tin 3,Star River 1,Cornwall Street (CSPSC),18,18/03/2019,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Friend Club 4,The Hong Kong Jockey Club D8,Cornwall Street (CSPSC),18,18/03/2019,2-3,"['2-3', '3-0', '3-0', '0-3', '0-3']",2,3,8,9
Hong Kong Football Club 8C,Target,Hong Kong Football Club (HKFC),18,18/03/2019,5-0,"['3-1', '3-0', '3-0', '3-1', '3-0']",5,0,15,2
Hong Kong Football Club 8B,Discovery Bay,Hong Kong Football Club (HKFC),18,18/03/2019,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
Perrier Sergio Tacchini KCC 6,Hong Kong Football Club 8A,Kowloon Cricket Club (KCC),18,18/03/2019,1-4,"['1-3', '1-3', '3-2', '2-3', '1-3']",1,4,8,14
Target,Hong Kong Cricket Club 4,Cornwall Street (CSPSC),19,25/03/2019,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Star River 1,Hong Kong Football Club 8B,Cornwall Street (CSPSC),19,25/03/2019,1-4,"['2-3', '3-0', '0-3', '0-3', '1-3']",1,4,6,12
The Hong Kong Jockey Club D8,Head Sha Tin 3,HKJC Sha Tin Club House (HKJC),19,25/03/2019,1-4,"['3-1', '0-3', '1-3', '1-3', '0-3']",1,4,5,13
Perrier Sergio Tacchini KCC 6,Hong Kong Football Club 8C,Kowloon Cricket Club (KCC),19,25/03/2019,4-1,"['3-1', '3-2', '3-0', '3-2', '1-3']",4,1,13,8
Hong Kong Football Club 8A,Discovery Bay,Hong Kong Football Club (HKFC),19,25/03/2019,5-0,"['3-1', '3-0', '3-1', '3-0', '3-0']",5,0,15,2
Star River 1,Hong Kong Football Club 8A,Cornwall Street (CSPSC),20,01/04/2019,1-4,"['0-3', '0-3', '3-2', '0-3', '0-3']",1,4,3,14
Head Sha Tin 3,Friend Club 4,Cornwall Street (CSPSC),20,01/04/2019,3-2,"['1-3', '3-0', '2-3', '3-2', '3-0']",3,2,12,8
Hong Kong Cricket Club 4,Perrier Sergio Tacchini KCC 6,Hong Kong Cricket Club (HKCC),20,01/04/2019,0-5,"['0-3', '2-3', '2-3', '0-3', '0-3']",0,5,4,15
Hong Kong Football Club 8B,The Hong Kong Jockey Club D8,Hong Kong Football Club (HKFC),20,01/04/2019,2-3,"['0-3', '1-3', '3-1', '3-1', '0-3']",2,3,7,11
Discovery Bay,Hong Kong Football Club 8C,Discovery Bay (DB),20,01/04/2019,1-4,"['0-3', '2-3', '3-1', '1-3', '0-3']",1,4,6,13
Friend Club 4,Hong Kong Football Club 8B,Cornwall Street (CSPSC),21,08/04/2019,4-1,"['3-0', '3-1', '3-2', '2-3', '3-2']",4,1,14,8
Hong Kong Football Club 8C,Star River 1,Hong Kong Football Club (HKFC),21,08/04/2019,4-1,"['3-1', '3-0', '3-0', '1-3', '3-1']",4,1,13,5
The Hong Kong Jockey Club D8,Hong Kong Football Club 8A,HKJC Sha Tin Club House (HKJC),21,08/04/2019,0-5,"['0-3', '0-3', '0-3', '0-3', 'CR']",0,5,0,15
Perrier Sergio Tacchini KCC 6,Target,Kowloon Cricket Club (KCC),21,08/04/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Discovery Bay,Hong Kong Cricket Club 4,Discovery Bay (DB),21,08/04/2019,1-4,"['0-3', '3-2', '0-3', '1-3', '0-3']",1,4,4,14
Target,Discovery Bay,Cornwall Street (CSPSC),22,29/04/2019,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Hong Kong Cricket Club 4,Star River 1,Hong Kong Cricket Club (HKCC),22,29/04/2019,5-0,"['3-0', '3-0', '3-1', '3-0', '3-1']",5,0,15,2
Hong Kong Football Club 8C,The Hong Kong Jockey Club D8,Hong Kong Football Club (HKFC),22,29/04/2019,4-1,"['2-3', '3-0', '3-0', '3-1', '3-0']",4,1,14,4
Hong Kong Football Club 8A,Friend Club 4,Hong Kong Football Club (HKFC),22,29/04/2019,4-1,"['2-3', '3-1', '3-0', '3-0', '3-0']",4,1,14,4
Head Sha Tin 3,Hong Kong Football Club 8B,Cornwall Street (CSPSC),22,29/04/2019,4-1,"['3-0', '3-0', '3-1', '3-0', '1-3']",4,1,13,4
