Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
7NT,Kwai Tsing District Squash Club 2,Cornwall Street (CSPSC),8,07/12/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Kinetic 7,Giant 3,Yeung Uk Road (YURSC),8,07/12/2018,3-2,"['1-3', '0-3', '3-2', '3-0', '3-0']",3,2,10,8
Friend Club 6,i-Mask Advance Squash Club 13,Cornwall Street (CSPSC),8,07/12/2018,0-5,"['0-3', '0-3', '0-3', '0-3', 'CR']",0,5,0,15
Latecomers,The Zero Squash Club D17,Kwun Chung (KCSC),8,07/12/2018,1-4,"['3-0', '0-3', '0-3', '0-3', 'CR']",1,4,3,12
The Zero Squash Club D17,Giant 3,Cornwall Street (CSPSC),9,14/12/2018,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
7NT,Friend Club 6,Cornwall Street (CSPSC),9,14/12/2018,5-0,"['3-0', '3-0', '3-2', '3-0', '3-1']",5,0,15,3
Kwai Tsing District Squash Club 2,Latecomers,Cornwall Street (CSPSC),9,14/12/2018,1-4,"['3-1', '2-3', '0-3', '2-3', '0-3']",1,4,7,13
Kinetic 7,i-Mask Advance Squash Club 13,Yeung Uk Road (YURSC),9,14/12/2018,0-5,"['2-3', '2-3', '0-3', '0-3', '0-3']",0,5,4,15
Giant 3,Kwai Tsing District Squash Club 2,Cornwall Street (CSPSC),10,04/01/2019,4-1,"['3-2', '3-1', '1-3', '3-0', '3-1']",4,1,13,7
Kinetic 7,Friend Club 6,Yeung Uk Road (YURSC),10,04/01/2019,5-0,"['3-0', '3-0', '3-0', '3-2', '3-0']",5,0,15,2
i-Mask Advance Squash Club 13,The Zero Squash Club D17,Cornwall Street (CSPSC),10,04/01/2019,4-1,"['3-2', '2-3', '3-0', '3-0', '3-1']",4,1,14,6
Latecomers,7NT,Kwun Chung (KCSC),10,04/01/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
The Zero Squash Club D17,Kinetic 7,Cornwall Street (CSPSC),11,11/01/2019,4-1,"['0-3', '3-1', '3-0', '3-0', '3-1']",4,1,12,5
7NT,Giant 3,Cornwall Street (CSPSC),11,11/01/2019,5-0,"['3-1', '3-1', '3-0', '3-0', '3-0']",5,0,15,2
Kwai Tsing District Squash Club 2,i-Mask Advance Squash Club 13,Cornwall Street (CSPSC),11,11/01/2019,0-5,"['2-3', '0-3', '0-3', '0-3', '0-3']",0,5,2,15
Latecomers,Friend Club 6,Kwun Chung (KCSC),11,11/01/2019,3-1,"['3-0', '3-0', '0-3', '3-0']",3,1,9,3
Friend Club 6,The Zero Squash Club D17,Cornwall Street (CSPSC),12,18/01/2019,1-4,"['3-2', '1-3', '1-3', '0-3', '1-3']",1,4,6,14
Giant 3,Latecomers,Cornwall Street (CSPSC),12,18/01/2019,3-2,"['0-3', '0-3', '3-1', '3-0', '3-2']",3,2,9,9
i-Mask Advance Squash Club 13,7NT,HK Squash Centre (HKSC),12,18/01/2019,3-2,"['0-3', '3-1', '2-3', '3-1', '3-0']",3,2,11,8
Kinetic 7,Kwai Tsing District Squash Club 2,Yeung Uk Road (YURSC),12,18/01/2019,1-4,"['2-3', '0-3', '0-3', '3-0', '0-3']",1,4,5,12
7NT,Kinetic 7,Cornwall Street (CSPSC),13,25/01/2019,4-1,"['3-0', '3-0', '3-0', '0-3', '3-0']",4,1,12,3
Kwai Tsing District Squash Club 2,The Zero Squash Club D17,HK Squash Centre (HKSC),13,25/01/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Giant 3,Friend Club 6,HK Squash Centre (HKSC),13,25/01/2019,3-2,"['3-1', '3-0', '0-3', '1-3', '3-1']",3,2,10,8
Latecomers,i-Mask Advance Squash Club 13,Kwun Chung (KCSC),13,25/01/2019,1-4,"['3-0', '0-3', '0-3', 'CR', 'CR']",1,4,3,12
Friend Club 6,Kwai Tsing District Squash Club 2,Cornwall Street (CSPSC),14,22/02/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
The Zero Squash Club D17,7NT,Cornwall Street (CSPSC),14,22/02/2019,3-2,"['1-3', '0-3', '3-1', '3-0', '3-1']",3,2,10,8
i-Mask Advance Squash Club 13,Giant 3,Cornwall Street (CSPSC),14,22/02/2019,4-1,"['0-3', '3-1', '3-0', '3-0', '3-0']",4,1,12,4
Kinetic 7,Latecomers,Yeung Uk Road (YURSC),14,22/02/2019,4-1,"['1-3', '3-1', '3-0', '3-0', 'WO']",4,1,13,4
The Zero Squash Club D17,Latecomers,Cornwall Street (CSPSC),15,01/03/2019,5-0,"['3-0', '3-0', 'CR', 'CR', 'CR']",5,0,15,0
i-Mask Advance Squash Club 13,Friend Club 6,Cornwall Street (CSPSC),15,01/03/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Kwai Tsing District Squash Club 2,7NT,Cornwall Street (CSPSC),15,01/03/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Giant 3,Kinetic 7,Cornwall Street (CSPSC),15,01/03/2019,4-1,"['3-0', '3-1', '1-3', '3-0', '3-0']",4,1,13,4
Giant 3,The Zero Squash Club D17,Cornwall Street (CSPSC),16,08/03/2019,2-3,"['3-2', '3-1', '0-3', '0-3', '1-3']",2,3,7,12
i-Mask Advance Squash Club 13,Kinetic 7,Cornwall Street (CSPSC),16,08/03/2019,4-1,"['1-3', '3-0', '3-0', '3-0', '3-0']",4,1,13,3
Friend Club 6,7NT,Cornwall Street (CSPSC),16,08/03/2019,0-5,"['0-3', '0-3', '0-3', '1-3', '0-3']",0,5,1,15
Latecomers,Kwai Tsing District Squash Club 2,Kwun Chung (KCSC),16,08/03/2019,4-1,"['3-0', '1-3', '3-1', '3-0', '3-0']",4,1,13,4
7NT,Latecomers,Cornwall Street (CSPSC),17,15/03/2019,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
The Zero Squash Club D17,i-Mask Advance Squash Club 13,Cornwall Street (CSPSC),17,15/03/2019,2-3,"['3-0', '0-3', '3-2', '1-3', '2-3']",2,3,9,11
Kwai Tsing District Squash Club 2,Giant 3,Cornwall Street (CSPSC),17,15/03/2019,1-4,"['1-3', '3-1', '0-3', '0-3', '0-3']",1,4,4,13
Kinetic 7,Friend Club 6,Yeung Uk Road (YURSC),17,15/03/2019,5-0,"['3-1', '3-0', '3-2', '3-0', '3-0']",5,0,15,3
i-Mask Advance Squash Club 13,Kwai Tsing District Squash Club 2,Cornwall Street (CSPSC),18,22/03/2019,5-0,"['3-2', '3-0', '3-0', '3-0', '3-0']",5,0,15,2
Giant 3,7NT,Cornwall Street (CSPSC),18,22/03/2019,1-4,"['3-0', '0-3', '1-3', '0-3', '1-3']",1,4,5,12
Friend Club 6,Latecomers,Cornwall Street (CSPSC),18,22/03/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Kinetic 7,The Zero Squash Club D17,Yeung Uk Road (YURSC),18,22/03/2019,1-4,"['0-3', '3-1', '1-3', '1-3', '1-3']",1,4,6,13
7NT,i-Mask Advance Squash Club 13,Cornwall Street (CSPSC),19,29/03/2019,3-2,"['3-0', '2-3', '0-3', '3-1', '3-0']",3,2,11,7
Kwai Tsing District Squash Club 2,Kinetic 7,Cornwall Street (CSPSC),19,29/03/2019,1-4,"['3-1', '0-3', '0-3', '2-3', '2-3']",1,4,7,13
The Zero Squash Club D17,Friend Club 6,Cornwall Street (CSPSC),19,29/03/2019,4-1,"['3-0', '3-0', '0-3', 'CR', 'CR']",4,1,12,3
Latecomers,Giant 3,Kwun Chung (KCSC),19,29/03/2019,1-4,"['3-0', '0-3', '0-3', '1-3', '0-3']",1,4,4,12
Giant 3,Friend Club 6,Cornwall Street (CSPSC),20,12/04/2019,3-2,"['3-0', '3-0', '0-3', '2-3', '3-0']",3,2,11,6
i-Mask Advance Squash Club 13,Latecomers,Cornwall Street (CSPSC),20,12/04/2019,5-0,"['3-2', '3-0', '3-0', '3-0', 'CR']",5,0,15,2
The Zero Squash Club D17,Kwai Tsing District Squash Club 2,Cornwall Street (CSPSC),20,12/04/2019,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Kinetic 7,7NT,Yeung Uk Road (YURSC),20,12/04/2019,1-4,"['1-3', '3-2', '0-3', '1-3', '0-3']",1,4,5,14
Kwai Tsing District Squash Club 2,Friend Club 6,Cornwall Street (CSPSC),21,03/05/2019,3-2,"['3-0', '0-3', '0-3', 'CR', 'CR']",3,2,9,6
Giant 3,i-Mask Advance Squash Club 13,Kwun Chung (KCSC),21,03/05/2019,1-4,"['3-0', '1-3', '0-3', '0-3', '0-3']",1,4,4,12
7NT,The Zero Squash Club D17,Cornwall Street (CSPSC),21,03/05/2019,5-0,"['3-2', '3-0', '3-0', '3-0', '3-0']",5,0,15,2
Latecomers,Kinetic 7,Kwun Chung (KCSC),21,03/05/2019,2-3,"['2-3', '3-2', '0-3', '3-2', '0-3']",2,3,8,13
