Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
HKCC Tuesday Night Rockers,ZOMA,Hong Kong Cricket Club (HKCC),5,06/11/2018,1-4,"['1-3', '3-0', '0-3', '0-3', '0-3']",1,4,4,12
Invader Squash,ZOMA,Harbour Road (HRSC),6,13/11/2018,4-1,"['3-1', '3-2', '3-2', '2-3', '3-1']",4,1,14,9
Mark Six,HKCC Tuesday Night Rockers,Cornwall Street (CSPSC),6,13/11/2018,0-5,"['1-3', '0-3', '0-3', '1-3', '0-3']",0,5,2,15
Flash,South China Athletic Association,Cornwall Street (CSPSC),6,13/11/2018,4-1,"['1-3', '3-0', '3-0', '3-2', '3-0']",4,1,13,5
HKFS,Kinetic 6,Pei Ho Street (PHSSC),6,13/11/2018,3-2,"['3-0', '3-0', '3-0', '1-3', '1-3']",3,2,11,6
Relay 1,Star River 3,Yuen Long Jockey Club (YLJCSC),6,13/11/2018,3-2,"['3-1', '2-3', '0-3', '3-1', '3-1']",3,2,11,9
Police 2,Phoenix 2,Police Sports & Recreation Club (PSRC),6,13/11/2018,1-4,"['0-3', '1-3', '1-3', '3-0', '0-3']",1,4,5,12
Kinetic 6,Flash,HK Squash Centre (HKSC),7,27/11/2018,2-3,"['3-2', '0-3', '3-1', '0-3', '0-3']",2,3,6,12
South China Athletic Association,Invader Squash,HK Squash Centre (HKSC),7,27/11/2018,2-3,"['0-3', '3-0', '0-3', '3-2', '0-3']",2,3,6,11
Phoenix 2,HKFS,Harbour Road (HRSC),7,27/11/2018,1-4,"['0-3', '3-1', '0-3', '1-3', '0-3']",1,4,4,13
ZOMA,Mark Six,Cornwall Street (CSPSC),7,27/11/2018,5-0,"['3-0', '3-0', '3-1', '3-0', 'CR']",5,0,15,1
Star River 3,Police 2,Cornwall Street (CSPSC),7,27/11/2018,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
HKCC Tuesday Night Rockers,Relay 1,Hong Kong Cricket Club (HKCC),7,27/11/2018,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
South China Athletic Association,Kinetic 6,HK Squash Centre (HKSC),8,04/12/2018,2-3,"['3-1', '0-3', '3-0', '2-3', '0-3']",2,3,8,10
Invader Squash,Mark Six,Harbour Road (HRSC),8,04/12/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Flash,Phoenix 2,Cornwall Street (CSPSC),8,04/12/2018,4-1,"['0-3', '3-1', '3-2', '3-0', 'CR']",4,1,12,6
HKFS,Star River 3,Pei Ho Street (PHSSC),8,04/12/2018,4-1,"['3-0', '0-3', '3-1', '3-0', '3-0']",4,1,12,4
Relay 1,ZOMA,Yuen Long Jockey Club (YLJCSC),8,04/12/2018,4-1,"['3-1', '3-0', '3-2', '3-1', '0-3']",4,1,12,7
Police 2,HKCC Tuesday Night Rockers,Police Sports & Recreation Club (PSRC),8,04/12/2018,4-1,"['3-0', '2-3', '3-0', '3-1', '3-1']",4,1,14,5
Kinetic 6,Invader Squash,HK Squash Centre (HKSC),9,11/12/2018,2-3,"['3-0', '2-3', '0-3', '0-3', '3-0']",2,3,8,9
Phoenix 2,South China Athletic Association,Harbour Road (HRSC),9,11/12/2018,5-0,"['3-0', '3-2', '3-1', '3-0', '3-0']",5,0,15,3
Star River 3,Flash,Cornwall Street (CSPSC),9,11/12/2018,3-2,"['3-1', '3-0', '0-3', '0-3', '3-1']",3,2,9,8
Mark Six,Relay 1,Cornwall Street (CSPSC),9,11/12/2018,0-5,"['0-3', '0-3', '0-3', '1-3', '1-3']",0,5,2,15
ZOMA,Police 2,Cornwall Street (CSPSC),9,11/12/2018,3-2,"['3-1', '3-0', '0-3', '0-3', '3-1']",3,2,9,8
HKCC Tuesday Night Rockers,HKFS,Hong Kong Cricket Club (HKCC),9,11/12/2018,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Invader Squash,Relay 1,Harbour Road (HRSC),10,08/01/2019,3-2,"['0-3', '1-3', '3-0', '3-1', '3-0']",3,2,10,7
South China Athletic Association,Star River 3,HK Squash Centre (HKSC),10,08/01/2019,1-4,"['0-3', '0-3', '2-3', '3-1', '0-3']",1,4,5,13
Kinetic 6,Phoenix 2,HK Squash Centre (HKSC),10,08/01/2019,3-2,"['0-3', '3-1', '3-1', '3-1', '0-3']",3,2,9,9
Flash,HKCC Tuesday Night Rockers,Cornwall Street (CSPSC),10,08/01/2019,3-2,"['3-0', '3-1', '0-3', '3-1', '2-3']",3,2,11,8
HKFS,ZOMA,Pei Ho Street (PHSSC),10,08/01/2019,4-1,"['3-2', '3-0', '1-3', '3-1', '3-1']",4,1,13,7
Police 2,Mark Six,Police Sports & Recreation Club (PSRC),10,08/01/2019,5-0,"['3-0', '3-0', '3-0', 'CR', 'CR']",5,0,15,0
Phoenix 2,Invader Squash,Harbour Road (HRSC),11,15/01/2019,1-4,"['3-0', '2-3', '0-3', '1-3', '0-3']",1,4,6,12
Star River 3,Kinetic 6,Cornwall Street (CSPSC),11,15/01/2019,2-3,"['3-0', '1-3', '3-2', '0-3', '1-3']",2,3,8,11
ZOMA,Flash,Cornwall Street (CSPSC),11,15/01/2019,2-3,"['0-3', '0-3', '0-3', '3-1', '3-1']",2,3,6,11
Mark Six,HKFS,Cornwall Street (CSPSC),11,15/01/2019,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
Relay 1,Police 2,Yuen Long Jockey Club (YLJCSC),11,15/01/2019,4-1,"['3-0', '3-0', '3-0', '0-3', '3-2']",4,1,12,5
HKCC Tuesday Night Rockers,South China Athletic Association,Hong Kong Cricket Club (HKCC),11,15/01/2019,1-4,"['3-0', '0-3', '1-3', '2-3', '2-3']",1,4,8,12
Kinetic 6,ZOMA,HK Squash Centre (HKSC),12,22/01/2019,1-4,"['0-3', '1-3', '1-3', '3-1', '0-3']",1,4,5,13
South China Athletic Association,Mark Six,HK Squash Centre (HKSC),12,22/01/2019,5-0,"['3-2', '3-0', '3-0', '3-0', 'CR']",5,0,15,2
HKCC Tuesday Night Rockers,Phoenix 2,Hong Kong Cricket Club (HKCC),12,22/01/2019,5-0,"['3-0', '3-0', '3-2', '3-0', '3-0']",5,0,15,2
Invader Squash,Star River 3,Harbour Road (HRSC),12,22/01/2019,3-2,"['2-3', '1-3', '3-1', '3-0', '3-0']",3,2,12,7
Flash,Relay 1,Cornwall Street (CSPSC),12,22/01/2019,2-3,"['0-3', '1-3', '3-0', '1-3', '3-0']",2,3,8,9
Police 2,HKFS,Police Sports & Recreation Club (PSRC),12,22/01/2019,4-1,"['1-3', '3-0', '3-0', '3-0', '3-0']",4,1,13,3
Police 2,Invader Squash,Police Sports & Recreation Club (PSRC),13,29/01/2019,2-3,"['1-3', '1-3', '3-0', '3-1', '1-3']",2,3,9,10
Mark Six,Flash,Cornwall Street (CSPSC),13,29/01/2019,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
Phoenix 2,Star River 3,Harbour Road (HRSC),13,29/01/2019,5-0,"['3-0', '3-1', '3-0', '3-1', '3-1']",5,0,15,3
ZOMA,South China Athletic Association,Cornwall Street (CSPSC),13,29/01/2019,5-0,"['3-1', '3-2', '3-1', '3-0', '3-0']",5,0,15,4
HKFS,Relay 1,Pei Ho Street (PHSSC),13,29/01/2019,5-0,"['3-2', '3-1', '3-0', '3-0', '3-1']",5,0,15,4
HKCC Tuesday Night Rockers,Kinetic 6,Hong Kong Cricket Club (HKCC),13,29/01/2019,3-2,"['3-0', '3-0', '3-1', '0-3', '2-3']",3,2,11,7
Invader Squash,HKFS,Harbour Road (HRSC),14,19/02/2019,2-3,"['0-3', '2-3', '3-1', '2-3', '3-0']",2,3,10,10
Mark Six,Kinetic 6,Cornwall Street (CSPSC),14,19/02/2019,3-2,"['3-2', '1-3', '0-3', 'CR', 'CR']",3,2,10,8
ZOMA,Phoenix 2,Cornwall Street (CSPSC),14,19/02/2019,1-4,"['2-3', '0-3', '3-0', '2-3', '1-3']",1,4,8,12
Relay 1,South China Athletic Association,Yuen Long Jockey Club (YLJCSC),14,19/02/2019,2-3,"['3-0', '3-0', '1-3', '0-3', '2-3']",2,3,9,9
Star River 3,HKCC Tuesday Night Rockers,Cornwall Street (CSPSC),14,19/02/2019,4-1,"['3-0', '3-0', '3-2', '3-1', '1-3']",4,1,13,6
Flash,Police 2,Cornwall Street (CSPSC),14,19/02/2019,3-2,"['1-3', '2-3', '3-0', '3-1', '3-2']",3,2,12,9
Kinetic 6,Relay 1,HK Squash Centre (HKSC),15,26/02/2019,3-2,"['1-3', '0-3', '3-0', '3-0', '3-0']",3,2,10,6
South China Athletic Association,Police 2,HK Squash Centre (HKSC),15,26/02/2019,1-4,"['0-3', '0-3', '0-3', '1-3', '3-1']",1,4,4,13
Phoenix 2,Mark Six,Harbour Road (HRSC),15,26/02/2019,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
ZOMA,Star River 3,Cornwall Street (CSPSC),15,26/02/2019,4-1,"['3-0', '0-3', '3-2', '3-1', '3-0']",4,1,12,6
Flash,HKFS,Cornwall Street (CSPSC),15,26/02/2019,2-3,"['0-3', '2-3', '3-1', '3-1', '1-3']",2,3,9,11
HKCC Tuesday Night Rockers,Invader Squash,Hong Kong Cricket Club (HKCC),15,26/02/2019,2-3,"['0-3', '0-3', '1-3', '3-2', '3-1']",2,3,7,12
Invader Squash,Flash,Harbour Road (HRSC),16,05/03/2019,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Mark Six,Star River 3,Cornwall Street (CSPSC),16,05/03/2019,0-5,"['0-3', '1-3', '0-3', '0-3', 'CR']",0,5,1,15
ZOMA,HKCC Tuesday Night Rockers,Cornwall Street (CSPSC),16,05/03/2019,4-1,"['3-0', '2-3', '3-1', '3-0', '3-0']",4,1,14,4
HKFS,South China Athletic Association,Pei Ho Street (PHSSC),16,05/03/2019,3-2,"['3-0', '2-3', '2-3', '3-0', '3-0']",3,2,13,6
Relay 1,Phoenix 2,Yuen Long Jockey Club (YLJCSC),16,05/03/2019,2-3,"['3-0', '3-0', '0-3', '1-3', '0-3']",2,3,7,9
Police 2,Kinetic 6,Police Sports & Recreation Club (PSRC),16,05/03/2019,5-0,"['3-0', '3-0', '3-1', '3-1', '3-0']",5,0,15,2
Kinetic 6,HKFS,HK Squash Centre (HKSC),17,12/03/2019,0-5,"['0-3', '0-3', '0-3', '1-3', '0-3']",0,5,1,15
South China Athletic Association,Flash,HK Squash Centre (HKSC),17,12/03/2019,3-2,"['0-3', '3-2', '3-1', '0-3', '3-2']",3,2,9,11
Phoenix 2,Police 2,Harbour Road (HRSC),17,12/03/2019,1-4,"['1-3', '0-3', '2-3', '3-0', '0-3']",1,4,6,12
ZOMA,Invader Squash,Cornwall Street (CSPSC),17,12/03/2019,3-2,"['3-1', '1-3', '2-3', '3-2', '3-0']",3,2,12,9
Star River 3,Relay 1,Cornwall Street (CSPSC),17,12/03/2019,3-2,"['0-3', '1-3', '3-0', '3-2', '3-0']",3,2,10,8
HKCC Tuesday Night Rockers,Mark Six,Hong Kong Cricket Club (HKCC),17,12/03/2019,5-0,"['3-1', '3-0', '3-1', '3-0', 'CR']",5,0,15,2
Invader Squash,South China Athletic Association,Harbour Road (HRSC),18,19/03/2019,3-2,"['3-0', '2-3', '1-3', '3-1', '3-1']",3,2,12,8
Flash,Kinetic 6,Cornwall Street (CSPSC),18,19/03/2019,3-2,"['3-0', '3-0', '3-2', '1-3', '0-3']",3,2,10,8
Mark Six,ZOMA,Cornwall Street (CSPSC),18,19/03/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
HKFS,Phoenix 2,Pei Ho Street (PHSSC),18,19/03/2019,5-0,"['3-0', '3-1', '3-0', '3-2', '3-0']",5,0,15,3
Relay 1,HKCC Tuesday Night Rockers,Yuen Long Jockey Club (YLJCSC),18,19/03/2019,3-2,"['3-0', '3-1', '0-3', '0-3', '3-0']",3,2,9,7
Police 2,Star River 3,Police Sports & Recreation Club (PSRC),18,19/03/2019,4-1,"['3-2', '0-3', '3-0', '3-0', '3-0']",4,1,12,5
Kinetic 6,South China Athletic Association,HK Squash Centre (HKSC),19,26/03/2019,4-1,"['0-3', '3-1', '3-1', '3-0', '3-0']",4,1,12,5
Phoenix 2,Flash,Harbour Road (HRSC),19,26/03/2019,0-5,"['0-3', '1-3', '0-3', 'CR', 'CR']",0,5,1,15
Mark Six,Invader Squash,Cornwall Street (CSPSC),19,26/03/2019,0-5,"['0-3', '0-3', '0-3', 'CR', 'CR']",0,5,0,15
Star River 3,HKFS,Cornwall Street (CSPSC),19,26/03/2019,4-1,"['3-2', '3-0', '3-2', '2-3', '3-2']",4,1,14,9
ZOMA,Relay 1,Cornwall Street (CSPSC),19,26/03/2019,3-2,"['1-3', '3-0', '3-0', '2-3', '3-0']",3,2,12,6
HKCC Tuesday Night Rockers,Police 2,Hong Kong Cricket Club (HKCC),19,26/03/2019,0-5,"['1-3', '0-3', '0-3', '2-3', '0-3']",0,5,3,15
Invader Squash,Kinetic 6,Harbour Road (HRSC),20,02/04/2019,4-1,"['3-0', '3-1', '3-1', '2-3', '3-0']",4,1,14,5
South China Athletic Association,Phoenix 2,HK Squash Centre (HKSC),20,02/04/2019,1-4,"['0-3', '3-0', '0-3', '1-3', '0-3']",1,4,4,12
Flash,Star River 3,Cornwall Street (CSPSC),20,02/04/2019,4-1,"['3-2', '1-3', '3-0', '3-0', '3-0']",4,1,13,5
HKFS,HKCC Tuesday Night Rockers,Pei Ho Street (PHSSC),20,02/04/2019,5-0,"['3-0', '3-1', '3-0', '3-1', '3-1']",5,0,15,3
Relay 1,Mark Six,Yuen Long Jockey Club (YLJCSC),20,02/04/2019,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Police 2,ZOMA,Police Sports & Recreation Club (PSRC),20,02/04/2019,5-0,"['3-0', '3-1', '3-1', '3-1', '3-1']",5,0,15,4
HKCC Tuesday Night Rockers,Flash,Hong Kong Cricket Club (HKCC),21,09/04/2019,2-3,"['3-0', '1-3', '1-3', '0-3', '3-0']",2,3,8,9
Phoenix 2,Kinetic 6,Harbour Road (HRSC),21,09/04/2019,2-3,"['3-0', '3-0', '0-3', 'CR', 'CR']",2,3,6,9
Mark Six,Police 2,Cornwall Street (CSPSC),21,09/04/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
ZOMA,HKFS,Cornwall Street (CSPSC),21,09/04/2019,3-2,"['3-0', '3-1', '3-2', '0-3', '0-3']",3,2,9,9
Star River 3,South China Athletic Association,Cornwall Street (CSPSC),21,09/04/2019,3-2,"['3-0', '1-3', '3-0', '3-0', '0-3']",3,2,10,6
Relay 1,Invader Squash,Yuen Long Jockey Club (YLJCSC),21,09/04/2019,1-4,"['3-2', '0-3', '0-3', '1-3', 'CR']",1,4,4,14
Invader Squash,Phoenix 2,Harbour Road (HRSC),22,30/04/2019,4-1,"['0-3', '3-1', '3-0', '3-0', '3-1']",4,1,12,5
Kinetic 6,Star River 3,HK Squash Centre (HKSC),22,30/04/2019,2-3,"['0-3', '2-3', '3-0', '1-3', '3-1']",2,3,9,10
South China Athletic Association,HKCC Tuesday Night Rockers,HK Squash Centre (HKSC),22,30/04/2019,1-4,"['0-3', '2-3', '0-3', '2-3', '3-0']",1,4,7,12
Flash,ZOMA,Cornwall Street (CSPSC),22,30/04/2019,5-0,"['3-0', '3-0', '3-0', '3-2', '3-0']",5,0,15,2
HKFS,Mark Six,Pei Ho Street (PHSSC),22,30/04/2019,5-0,"['3-0', '3-0', '3-1', '3-0', 'CR']",5,0,15,1
Police 2,Relay 1,Police Sports & Recreation Club (PSRC),22,30/04/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
