Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Perrier Sergio Tacchini KCC 7,Studio Pro,Kowloon Cricket Club (KCC),9,02/01/2019,5-0,"['3-0', '3-0', '3-1', '3-1', '3-0']",5,0,15,2
Banbil,Perrier Sergio Tacchini KCC 7,HK Squash Centre (HKSC),10,09/01/2019,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Studio Pro,Honey Badger 1,Java Road (JRSC),10,09/01/2019,2-3,"['3-0', '3-0', '0-3', '0-3', '0-3']",2,3,6,9
Head Sha Tin 4,Twister 2,Cornwall Street (CSPSC),10,09/01/2019,4-1,"['0-3', '3-0', '3-2', '3-0', '3-1']",4,1,12,6
The Squash Club 2,HKU 2,Cornwall Street (CSPSC),10,09/01/2019,3-2,"['3-0', '2-3', '3-1', '0-3', '3-0']",3,2,11,7
Banbil,Studio Pro,HK Squash Centre (HKSC),11,16/01/2019,2-3,"['3-0', '3-2', '0-3', '0-3', '0-3']",2,3,6,11
HKU 2,Head Sha Tin 4,HK Squash Centre (HKSC),11,16/01/2019,2-3,"['3-0', '0-3', '0-3', '0-3', '3-0']",2,3,6,9
Twister 2,Honey Badger 1,Cornwall Street (CSPSC),11,16/01/2019,4-1,"['3-1', '2-3', '3-0', '3-2', '3-1']",4,1,14,7
Perrier Sergio Tacchini KCC 7,The Squash Club 2,Kowloon Cricket Club (KCC),11,16/01/2019,2-3,"['0-3', '1-3', '3-2', '3-1', '1-3']",2,3,8,12
Honey Badger 1,HKU 2,HK Squash Centre (HKSC),12,23/01/2019,3-2,"['3-1', '3-0', '3-0', '0-3', '2-3']",3,2,11,7
Studio Pro,Twister 2,Java Road (JRSC),12,23/01/2019,0-5,"['2-3', '1-3', '0-3', '1-3', '0-3']",0,5,4,15
The Squash Club 2,Banbil,Cornwall Street (CSPSC),12,23/01/2019,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
Head Sha Tin 4,Perrier Sergio Tacchini KCC 7,Cornwall Street (CSPSC),12,23/01/2019,2-3,"['0-3', '3-0', '0-3', '1-3', '3-0']",2,3,7,9
Banbil,Head Sha Tin 4,HK Squash Centre (HKSC),13,30/01/2019,0-5,"['0-3', '0-3', '0-3', '1-3', '0-3']",0,5,1,15
HKU 2,Twister 2,HK Squash Centre (HKSC),13,30/01/2019,1-4,"['3-2', '1-3', '0-3', '1-3', 'WO']",1,4,5,14
The Squash Club 2,Studio Pro,Cornwall Street (CSPSC),13,30/01/2019,2-3,"['3-0', '3-0', '0-3', '0-3', '0-3']",2,3,6,9
Perrier Sergio Tacchini KCC 7,Honey Badger 1,Kowloon Cricket Club (KCC),13,30/01/2019,1-4,"['1-3', '3-0', '1-3', '2-3', '0-3']",1,4,7,12
Honey Badger 1,Banbil,HK Squash Centre (HKSC),14,20/02/2019,5-0,"['3-1', '3-1', '3-0', '3-0', '3-0']",5,0,15,2
Studio Pro,HKU 2,Java Road (JRSC),14,20/02/2019,4-1,"['3-1', '0-3', '3-1', '3-0', '3-1']",4,1,12,6
The Squash Club 2,Head Sha Tin 4,Kwun Chung (KCSC),14,20/02/2019,2-3,"['3-0', '3-1', '2-3', '1-3', '2-3']",2,3,11,10
Twister 2,Perrier Sergio Tacchini KCC 7,Cornwall Street (CSPSC),14,20/02/2019,3-2,"['3-2', '2-3', '3-0', '3-0', '2-3']",3,2,13,8
Perrier Sergio Tacchini KCC 7,HKU 2,Kowloon Cricket Club (KCC),15,06/03/2019,4-1,"['1-3', '3-0', '3-0', '3-2', '3-0']",4,1,13,5
The Squash Club 2,Honey Badger 1,Cornwall Street (CSPSC),15,06/03/2019,2-3,"['3-0', '3-1', '0-3', '0-3', '0-3']",2,3,6,10
Studio Pro,Head Sha Tin 4,Java Road (JRSC),15,06/03/2019,1-4,"['3-1', '1-3', '1-3', '1-3', '0-3']",1,4,6,13
Twister 2,Banbil,Cornwall Street (CSPSC),15,06/03/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
HKU 2,Banbil,HK Squash Centre (HKSC),16,13/03/2019,4-1,"['0-3', '3-0', '3-2', '3-2', '3-1']",4,1,12,8
Perrier Sergio Tacchini KCC 7,Studio Pro,Kowloon Cricket Club (KCC),16,13/03/2019,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
Head Sha Tin 4,Honey Badger 1,Cornwall Street (CSPSC),16,13/03/2019,3-2,"['1-3', '3-0', '0-3', '3-1', '3-1']",3,2,10,8
The Squash Club 2,Twister 2,Cornwall Street (CSPSC),16,13/03/2019,3-2,"['3-0', '3-0', '0-3', '3-1', '2-3']",3,2,11,7
HKU 2,The Squash Club 2,HK Squash Centre (HKSC),17,20/03/2019,0-5,"['2-3', '0-3', '0-3', '1-3', '0-3']",0,5,3,15
Studio Pro,Honey Badger 1,Java Road (JRSC),17,20/03/2019,1-4,"['3-2', '1-3', '0-3', '0-3', '1-3']",1,4,5,14
Twister 2,Head Sha Tin 4,Cornwall Street (CSPSC),17,20/03/2019,3-2,"['3-1', '3-0', '2-3', '3-1', '0-3']",3,2,11,8
Perrier Sergio Tacchini KCC 7,Banbil,Kowloon Cricket Club (KCC),17,20/03/2019,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Honey Badger 1,Twister 2,HK Squash Centre (HKSC),18,27/03/2019,4-1,"['1-3', '3-0', '3-1', '3-2', '3-2']",4,1,13,8
Banbil,Studio Pro,HK Squash Centre (HKSC),18,27/03/2019,0-5,"['0-3', '0-3', '1-3', '2-3', '1-3']",0,5,4,15
Head Sha Tin 4,HKU 2,Cornwall Street (CSPSC),18,27/03/2019,4-1,"['2-3', '3-1', '3-2', '3-0', '3-2']",4,1,14,8
The Squash Club 2,Perrier Sergio Tacchini KCC 7,Cornwall Street (CSPSC),18,27/03/2019,4-1,"['3-0', '3-2', '2-3', '3-1', 'CR']",4,1,14,6
Banbil,The Squash Club 2,HK Squash Centre (HKSC),19,03/04/2019,0-5,"['1-3', '1-3', '1-3', '0-3', 'CR']",0,5,3,15
HKU 2,Honey Badger 1,HK Squash Centre (HKSC),19,03/04/2019,0-5,"['2-3', '1-3', '1-3', '1-3', '0-3']",0,5,5,15
Twister 2,Studio Pro,Cornwall Street (CSPSC),19,03/04/2019,3-2,"['1-3', '3-0', '0-3', '3-1', '3-1']",3,2,10,8
Perrier Sergio Tacchini KCC 7,Head Sha Tin 4,Kowloon Cricket Club (KCC),19,03/04/2019,3-2,"['3-1', '3-0', '0-3', '3-2', '0-3']",3,2,9,9
Honey Badger 1,Perrier Sergio Tacchini KCC 7,HK Squash Centre (HKSC),20,10/04/2019,3-2,"['1-3', '3-2', '3-1', '2-3', '3-1']",3,2,12,10
Studio Pro,The Squash Club 2,Java Road (JRSC),20,10/04/2019,1-4,"['0-3', '0-3', '0-3', '1-3', '3-1']",1,4,4,13
Twister 2,HKU 2,Cornwall Street (CSPSC),20,10/04/2019,4-1,"['3-0', '1-3', '3-0', '3-0', '3-0']",4,1,13,3
Head Sha Tin 4,Banbil,Cornwall Street (CSPSC),20,10/04/2019,4-1,"['2-3', '3-0', '3-0', '3-0', '3-0']",4,1,14,3
HKU 2,Studio Pro,HK Squash Centre (HKSC),21,08/05/2019,1-4,"['0-3', '3-0', '0-3', '0-3', '2-3']",1,4,5,12
Banbil,Honey Badger 1,HK Squash Centre (HKSC),21,08/05/2019,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Head Sha Tin 4,The Squash Club 2,Cornwall Street (CSPSC),21,08/05/2019,2-3,"['0-3', '3-0', '2-3', '3-0', '1-3']",2,3,9,9
Perrier Sergio Tacchini KCC 7,Twister 2,Kowloon Cricket Club (KCC),21,08/05/2019,3-2,"['0-3', '3-0', '0-3', '3-1', '3-1']",3,2,9,8
