Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Super 8,Hong Kong Football Club 10B,Cornwall Street (CSPSC),8,03/12/2018,4-1,"['3-1', '3-0', '3-1', '2-3', 'WO']",4,1,14,5
Xavier,Hong Kong Cricket Club 5,Cornwall Street (CSPSC),8,03/12/2018,2-3,"['3-2', '1-3', '0-3', '3-0', '1-3']",2,3,8,11
Andy and Friends,i-Mask Advance Squash Club 5,Cornwall Street (CSPSC),8,03/12/2018,3-2,"['3-2', '3-0', '0-3', '3-0', '1-3']",3,2,10,8
The Zero Squash Club D10,Royal Hong Kong Yacht Club 10,Cornwall Street (CSPSC),8,03/12/2018,5-0,"['3-0', '3-0', '3-0', '3-2', '3-0']",5,0,15,2
Alpha CUHK 1,Tomcat,Chinese University of HK (CUHK),8,03/12/2018,4-1,"['3-0', '3-1', '0-3', '3-1', '3-0']",4,1,12,5
Tomcat,The Zero Squash Club D10,Cornwall Street (CSPSC),9,10/12/2018,1-4,"['0-3', '3-0', '0-3', '0-3', '0-3']",1,4,3,12
i-Mask Advance Squash Club 5,Alpha CUHK 1,Cornwall Street (CSPSC),9,10/12/2018,4-1,"['3-0', '2-3', '3-0', '3-0', '3-0']",4,1,14,3
Super 8,Xavier,Cornwall Street (CSPSC),9,10/12/2018,5-0,"['3-0', '3-0', '3-2', '3-0', '3-0']",5,0,15,2
Hong Kong Cricket Club 5,Andy and Friends,Hong Kong Cricket Club (HKCC),9,10/12/2018,3-2,"['3-1', '0-3', '0-3', '3-0', '3-1']",3,2,9,8
Hong Kong Football Club 10B,Police 1,Hong Kong Football Club (HKFC),9,10/12/2018,4-1,"['3-1', '3-1', '3-1', '3-2', '1-3']",4,1,13,8
Royal Hong Kong Yacht Club 10,Hong Kong Football Club 10A,Royal Hong Kong Yacht Club (RHKYC),9,10/12/2018,0-5,"['0-3', '2-3', '0-3', '0-3', '2-3']",0,5,4,15
Royal Hong Kong Yacht Club 10,Hong Kong Football Club 10B,Royal Hong Kong Yacht Club (RHKYC),10,07/01/2019,0-5,"['2-3', '1-3', '0-3', '0-3', '0-3']",0,5,3,15
Tomcat,Hong Kong Football Club 10A,Cornwall Street (CSPSC),10,07/01/2019,3-2,"['3-2', '3-1', '3-2', '0-3', '0-3']",3,2,9,11
Xavier,Police 1,Cornwall Street (CSPSC),10,07/01/2019,2-3,"['0-3', '3-0', '3-1', '0-3', '0-3']",2,3,6,10
Andy and Friends,Super 8,Cornwall Street (CSPSC),10,07/01/2019,2-3,"['3-0', '0-3', '3-0', '0-3', '0-3']",2,3,6,9
i-Mask Advance Squash Club 5,Hong Kong Cricket Club 5,Cornwall Street (CSPSC),10,07/01/2019,2-3,"['3-2', '1-3', '1-3', '3-0', '0-3']",2,3,8,11
Alpha CUHK 1,The Zero Squash Club D10,Chinese University of HK (CUHK),10,07/01/2019,3-2,"['3-0', '3-1', '3-1', '0-3', '0-3']",3,2,9,8
Super 8,i-Mask Advance Squash Club 5,Cornwall Street (CSPSC),11,14/01/2019,4-1,"['3-0', '3-0', '3-0', '0-3', '3-1']",4,1,12,4
Hong Kong Football Club 10B,Tomcat,Hong Kong Football Club (HKFC),11,14/01/2019,4-1,"['3-1', '0-3', '3-0', '3-2', '3-0']",4,1,12,6
The Zero Squash Club D10,Hong Kong Football Club 10A,Cornwall Street (CSPSC),11,14/01/2019,2-3,"['3-1', '2-3', '1-3', '1-3', '3-0']",2,3,10,10
Hong Kong Cricket Club 5,Alpha CUHK 1,Hong Kong Cricket Club (HKCC),11,14/01/2019,3-2,"['0-3', '3-1', '3-2', '1-3', '3-0']",3,2,10,9
Police 1,Andy and Friends,Police Sports & Recreation Club (PSRC),11,14/01/2019,2-3,"['3-2', '0-3', '0-3', '1-3', '3-0']",2,3,7,11
Xavier,Royal Hong Kong Yacht Club 10,Cornwall Street (CSPSC),11,14/01/2019,5-0,"['3-0', '3-1', '3-2', '3-0', '3-0']",5,0,15,3
Hong Kong Football Club 10B,Hong Kong Football Club 10A,Hong Kong Football Club (HKFC),12,21/01/2019,1-4,"['3-0', '0-3', '0-3', '0-3', '2-3']",1,4,5,12
Hong Kong Cricket Club 5,Police 1,Hong Kong Cricket Club (HKCC),12,21/01/2019,4-1,"['3-0', '3-0', '3-0', '3-1', '1-3']",4,1,13,4
Xavier,The Zero Squash Club D10,Cornwall Street (CSPSC),12,21/01/2019,0-5,"['1-3', '1-3', '1-3', '0-3', '1-3']",0,5,4,15
i-Mask Advance Squash Club 5,Royal Hong Kong Yacht Club 10,Cornwall Street (CSPSC),12,21/01/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Super 8,Alpha CUHK 1,Cornwall Street (CSPSC),12,21/01/2019,4-1,"['3-0', '3-2', '0-3', '3-0', '3-0']",4,1,12,5
Andy and Friends,Tomcat,Cornwall Street (CSPSC),12,21/01/2019,4-1,"['3-2', '3-1', '3-0', '3-2', '1-3']",4,1,13,8
Tomcat,Xavier,Cornwall Street (CSPSC),13,28/01/2019,3-2,"['3-2', '3-0', '0-3', '0-3', '3-0']",3,2,9,8
The Zero Squash Club D10,Hong Kong Football Club 10B,Cornwall Street (CSPSC),13,28/01/2019,4-1,"['3-2', '0-3', '3-0', '3-0', '3-1']",4,1,12,6
Super 8,Hong Kong Cricket Club 5,Cornwall Street (CSPSC),13,28/01/2019,4-1,"['3-0', '3-0', '2-3', '3-0', '3-2']",4,1,14,5
Alpha CUHK 1,Hong Kong Football Club 10A,Chinese University of HK (CUHK),13,28/01/2019,4-1,"['3-1', '3-2', '3-1', '3-1', '1-3']",4,1,13,8
Police 1,i-Mask Advance Squash Club 5,Police Sports & Recreation Club (PSRC),13,28/01/2019,3-2,"['3-1', '0-3', '3-2', '0-3', '3-0']",3,2,9,9
Royal Hong Kong Yacht Club 10,Andy and Friends,Royal Hong Kong Yacht Club (RHKYC),13,28/01/2019,0-5,"['0-3', '0-3', '2-3', '2-3', '2-3']",0,5,6,15
Hong Kong Football Club 10A,Xavier,Hong Kong Football Club (HKFC),14,18/02/2019,4-1,"['3-0', '2-3', '3-1', '3-0', '3-0']",4,1,14,4
The Zero Squash Club D10,Andy and Friends,Cornwall Street (CSPSC),14,18/02/2019,3-2,"['3-0', '2-3', '0-3', '3-1', '3-0']",3,2,11,7
Tomcat,i-Mask Advance Squash Club 5,Cornwall Street (CSPSC),14,18/02/2019,2-3,"['2-3', '3-0', '0-3', '0-3', '3-0']",2,3,8,9
Alpha CUHK 1,Hong Kong Football Club 10B,Chinese University of HK (CUHK),14,18/02/2019,3-2,"['2-3', '3-1', '3-1', '3-1', '2-3']",3,2,13,9
Super 8,Police 1,Cornwall Street (CSPSC),14,18/02/2019,4-1,"['3-0', '3-0', '3-0', '3-0', '0-3']",4,1,12,3
Hong Kong Cricket Club 5,Royal Hong Kong Yacht Club 10,Hong Kong Cricket Club (HKCC),14,18/02/2019,4-1,"['3-2', '3-2', '2-3', '3-0', '3-1']",4,1,14,8
Hong Kong Cricket Club 5,Tomcat,Hong Kong Cricket Club (HKCC),15,25/02/2019,2-3,"['1-3', '2-3', '3-0', '2-3', '3-0']",2,3,11,9
i-Mask Advance Squash Club 5,The Zero Squash Club D10,Cornwall Street (CSPSC),15,25/02/2019,0-5,"['1-3', '1-3', '1-3', '2-3', '0-3']",0,5,5,15
Hong Kong Football Club 10B,Xavier,Hong Kong Football Club (HKFC),15,25/02/2019,2-3,"['1-3', '1-3', '0-3', '3-0', '3-0']",2,3,8,9
Super 8,Royal Hong Kong Yacht Club 10,Cornwall Street (CSPSC),15,25/02/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Andy and Friends,Hong Kong Football Club 10A,Cornwall Street (CSPSC),15,25/02/2019,3-2,"['1-3', '3-1', '3-0', '3-1', '0-3']",3,2,10,8
Police 1,Alpha CUHK 1,Police Sports & Recreation Club (PSRC),15,25/02/2019,3-2,"['3-1', '3-1', '1-3', '1-3', '3-0']",3,2,11,8
Andy and Friends,Hong Kong Football Club 10B,Cornwall Street (CSPSC),16,04/03/2019,3-2,"['2-3', '3-0', '3-0', '3-2', '0-3']",3,2,11,8
Tomcat,Super 8,Cornwall Street (CSPSC),16,04/03/2019,1-4,"['0-3', '3-1', '1-3', '0-3', '0-3']",1,4,4,13
The Zero Squash Club D10,Hong Kong Cricket Club 5,Cornwall Street (CSPSC),16,04/03/2019,5-0,"['3-1', '3-1', '3-1', '3-0', '3-0']",5,0,15,3
Alpha CUHK 1,Xavier,Chinese University of HK (CUHK),16,04/03/2019,4-1,"['3-2', '3-0', '2-3', '3-0', '3-0']",4,1,14,5
Hong Kong Football Club 10A,i-Mask Advance Squash Club 5,Hong Kong Football Club (HKFC),16,04/03/2019,4-1,"['3-1', '3-1', '3-1', '2-3', '3-1']",4,1,14,7
Royal Hong Kong Yacht Club 10,Police 1,Royal Hong Kong Yacht Club (RHKYC),16,04/03/2019,1-4,"['3-1', '0-3', '0-3', '1-3', '1-3']",1,4,5,13
Hong Kong Cricket Club 5,Hong Kong Football Club 10A,Hong Kong Cricket Club (HKCC),17,11/03/2019,0-5,"['0-3', '1-3', '0-3', '2-3', '2-3']",0,5,5,15
Andy and Friends,Xavier,Cornwall Street (CSPSC),17,11/03/2019,3-2,"['3-2', '0-3', '0-3', '3-0', '3-0']",3,2,9,8
Super 8,The Zero Squash Club D10,Cornwall Street (CSPSC),17,11/03/2019,4-1,"['3-0', '2-3', '3-0', '3-0', '3-2']",4,1,14,5
Hong Kong Football Club 10B,i-Mask Advance Squash Club 5,Hong Kong Football Club (HKFC),17,11/03/2019,3-2,"['3-0', '0-3', '3-0', '0-3', '3-0']",3,2,9,6
Police 1,Tomcat,Police Sports & Recreation Club (PSRC),17,11/03/2019,2-3,"['1-3', '1-3', '3-1', '1-3', '3-0']",2,3,9,10
Royal Hong Kong Yacht Club 10,Alpha CUHK 1,Royal Hong Kong Yacht Club (RHKYC),17,11/03/2019,0-5,"['2-3', '0-3', '2-3', '0-3', '0-3']",0,5,4,15
Hong Kong Cricket Club 5,Hong Kong Football Club 10B,Hong Kong Cricket Club (HKCC),18,18/03/2019,1-4,"['0-3', '0-3', '0-3', '0-3', '3-1']",1,4,3,13
Hong Kong Football Club 10A,Super 8,Hong Kong Football Club (HKFC),18,18/03/2019,3-2,"['0-3', '3-0', '3-0', '2-3', '3-2']",3,2,11,8
Tomcat,Royal Hong Kong Yacht Club 10,Cornwall Street (CSPSC),18,18/03/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
The Zero Squash Club D10,Police 1,Cornwall Street (CSPSC),18,18/03/2019,5-0,"['3-1', '3-1', '3-0', '3-0', '3-0']",5,0,15,2
Xavier,i-Mask Advance Squash Club 5,Cornwall Street (CSPSC),18,18/03/2019,1-4,"['2-3', '3-0', '0-3', '0-3', '0-3']",1,4,5,12
Alpha CUHK 1,Andy and Friends,Chinese University of HK (CUHK),18,18/03/2019,2-3,"['0-3', '3-0', '1-3', '3-2', '0-3']",2,3,7,11
Tomcat,Alpha CUHK 1,Cornwall Street (CSPSC),19,25/03/2019,4-1,"['3-0', '3-0', '3-1', '3-2', '0-3']",4,1,12,6
i-Mask Advance Squash Club 5,Andy and Friends,Cornwall Street (CSPSC),19,25/03/2019,3-2,"['2-3', '2-3', '3-0', '3-0', '3-0']",3,2,13,6
Hong Kong Football Club 10B,Super 8,Hong Kong Football Club (HKFC),19,25/03/2019,1-4,"['0-3', '0-3', '0-3', '0-3', '3-1']",1,4,3,13
Hong Kong Cricket Club 5,Xavier,Hong Kong Cricket Club (HKCC),19,25/03/2019,3-2,"['3-2', '0-3', '0-3', '3-0', '3-0']",3,2,9,8
Police 1,Hong Kong Football Club 10A,Police Sports & Recreation Club (PSRC),19,25/03/2019,0-5,"['1-3', '1-3', '1-3', '0-3', '1-3']",0,5,4,15
Royal Hong Kong Yacht Club 10,The Zero Squash Club D10,Royal Hong Kong Yacht Club (RHKYC),19,25/03/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Hong Kong Football Club 10A,Royal Hong Kong Yacht Club 10,Hong Kong Football Club (HKFC),20,01/04/2019,5-0,"['3-0', '3-1', '3-2', '3-0', '3-0']",5,0,15,3
Police 1,Hong Kong Football Club 10B,Police Sports & Recreation Club (PSRC),20,01/04/2019,2-3,"['1-3', '3-1', '1-3', '3-1', '0-3']",2,3,8,11
Andy and Friends,Hong Kong Cricket Club 5,Cornwall Street (CSPSC),20,01/04/2019,4-1,"['3-0', '3-1', '3-1', '0-3', '3-2']",4,1,12,7
The Zero Squash Club D10,Tomcat,Cornwall Street (CSPSC),20,01/04/2019,3-2,"['0-3', '0-3', '3-0', '3-0', '3-0']",3,2,9,6
Xavier,Super 8,Cornwall Street (CSPSC),20,01/04/2019,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Alpha CUHK 1,i-Mask Advance Squash Club 5,Chinese University of HK (CUHK),20,01/04/2019,4-1,"['3-2', '3-2', '3-1', '0-3', '3-0']",4,1,12,8
Hong Kong Football Club 10A,Tomcat,Hong Kong Football Club (HKFC),21,08/04/2019,4-1,"['3-1', '2-3', '3-0', '3-0', '3-0']",4,1,14,4
The Zero Squash Club D10,Alpha CUHK 1,Cornwall Street (CSPSC),21,08/04/2019,3-2,"['1-3', '0-3', '3-0', '3-0', '3-0']",3,2,10,6
Super 8,Andy and Friends,Cornwall Street (CSPSC),21,08/04/2019,4-1,"['3-1', '3-0', '3-2', '1-3', '3-1']",4,1,13,7
Hong Kong Cricket Club 5,i-Mask Advance Squash Club 5,Hong Kong Cricket Club (HKCC),21,08/04/2019,3-2,"['2-3', '2-3', '3-0', '3-0', '3-0']",3,2,13,6
Police 1,Xavier,Police Sports & Recreation Club (PSRC),21,08/04/2019,2-3,"['3-0', '1-3', '3-0', '0-3', '2-3']",2,3,9,9
Hong Kong Football Club 10B,Royal Hong Kong Yacht Club 10,Hong Kong Football Club (HKFC),21,08/04/2019,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Hong Kong Football Club 10A,The Zero Squash Club D10,Hong Kong Football Club (HKFC),22,29/04/2019,2-3,"['1-3', '2-3', '3-2', '3-2', '1-3']",2,3,10,13
Tomcat,Hong Kong Football Club 10B,Cornwall Street (CSPSC),22,29/04/2019,1-4,"['0-3', '3-0', '1-3', '0-3', '0-3']",1,4,4,12
Andy and Friends,Police 1,Cornwall Street (CSPSC),22,29/04/2019,4-1,"['2-3', '3-0', '3-0', '3-0', '3-0']",4,1,14,3
Royal Hong Kong Yacht Club 10,Xavier,Royal Hong Kong Yacht Club (RHKYC),22,29/04/2019,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
i-Mask Advance Squash Club 5,Super 8,Cornwall Street (CSPSC),22,29/04/2019,1-4,"['1-3', '2-3', '2-3', '1-3', '3-0']",1,4,9,12
Alpha CUHK 1,Hong Kong Cricket Club 5,Chinese University of HK (CUHK),22,29/04/2019,3-2,"['3-0', '3-1', '0-3', '2-3', 'CR']",3,2,11,7
