Home Team,Away Team,Venue,Match Week,Date
Tuen Mun Squash Club,The Squash Club 3,Cornwall Street Squash Centre,9,2024-12-10
BOSS,Kinetic 3,Cornwall Street Squash Centre,9,2024-12-10
Hong Kong Cricket Club 7,i-Mask Advance Squash Club 4,Hong Kong Cricket Club,9,2024-12-10
Sha Tin 5,7NT,Cornwall Street Squash Centre,9,2024-12-10
Global Squash 2,Invader Squash,Harbour Road Sports Centre,9,2024-12-10
7NT,Global Squash 2,Cornwall Street Squash Centre,10,2024-12-17
i-Mask Advance Squash Club 4,Sha Tin 5,Cornwall Street Squash Centre,10,2024-12-17
Kinetic 3,Hong Kong Cricket Club 7,HK Squash Centre,10,2024-12-17
The Squash Club 3,BOSS,Cornwall Street Squash Centre,10,2024-12-17
Star River 1,Tuen Mun Squash Club,Cornwall Street Squash Centre,10,2024-12-17
BOSS,Star River 1,Cornwall Street Squash Centre,11,2025-01-07
Hong Kong Cricket Club 7,The Squash Club 3,Hong Kong Cricket Club,11,2025-01-07
Sha Tin 5,Kinetic 3,Cornwall Street Squash Centre,11,2025-01-07
Global Squash 2,i-Mask Advance Squash Club 4,Harbour Road Sports Centre,11,2025-01-07
Invader Squash,7NT,HK Squash Centre,11,2025-01-07
Invader Squash,i-Mask Advance Squash Club 4,Harbour Road Sports Centre,12,2025-01-14
Global Squash 2,Kinetic 3,HK Squash Centre,12,2025-01-14
Sha Tin 5,The Squash Club 3,Cornwall Street Squash Centre,12,2025-01-14
Hong Kong Cricket Club 7,Star River 1,Hong Kong Cricket Club,12,2025-01-14
BOSS,Tuen Mun Squash Club,Cornwall Street Squash Centre,12,2025-01-14
Hong Kong Cricket Club 7,Tuen Mun Squash Club,Hong Kong Cricket Club,13,2025-01-21
Star River 1,Sha Tin 5,Cornwall Street Squash Centre,13,2025-01-21
The Squash Club 3,Global Squash 2,Cornwall Street Squash Centre,13,2025-01-21
Kinetic 3,Invader Squash,HK Squash Centre,13,2025-01-21
i-Mask Advance Squash Club 4,7NT,Cornwall Street Squash Centre,13,2025-01-21
7NT,Kinetic 3,Cornwall Street Squash Centre,14,2025-02-11
Invader Squash,The Squash Club 3,Harbour Road Sports Centre,14,2025-02-11
Global Squash 2,Star River 1,Cornwall Street Squash Centre,14,2025-02-11
Sha Tin 5,Tuen Mun Squash Club,Cornwall Street Squash Centre,14,2025-02-11
Hong Kong Cricket Club 7,BOSS,Hong Kong Cricket Club,14,2025-02-11
BOSS,Sha Tin 5,Cornwall Street Squash Centre,15,2025-02-18
Tuen Mun Squash Club,Global Squash 2,Cornwall Street Squash Centre,15,2025-02-18
Star River 1,Invader Squash,Cornwall Street Squash Centre,15,2025-02-18
The Squash Club 3,7NT,Cornwall Street Squash Centre,15,2025-02-18
Kinetic 3,i-Mask Advance Squash Club 4,HK Squash Centre,15,2025-02-18
i-Mask Advance Squash Club 4,The Squash Club 3,Cornwall Street Squash Centre,16,2025-02-25
7NT,Star River 1,Cornwall Street Squash Centre,16,2025-02-25
Invader Squash,Tuen Mun Squash Club,Harbour Road Sports Centre,16,2025-02-25
Global Squash 2,BOSS,HK Squash Centre,16,2025-02-25
Sha Tin 5,Hong Kong Cricket Club 7,Cornwall Street Squash Centre,16,2025-02-25
Hong Kong Cricket Club 7,Global Squash 2,Hong Kong Cricket Club,17,2025-03-04
BOSS,Invader Squash,Cornwall Street Squash Centre,17,2025-03-04
Tuen Mun Squash Club,7NT,Cornwall Street Squash Centre,17,2025-03-04
Star River 1,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,17,2025-03-04
The Squash Club 3,Kinetic 3,Cornwall Street Squash Centre,17,2025-03-04
Kinetic 3,Star River 1,HK Squash Centre,18,2025-03-11
i-Mask Advance Squash Club 4,Tuen Mun Squash Club,Cornwall Street Squash Centre,18,2025-03-11
7NT,BOSS,Cornwall Street Squash Centre,18,2025-03-11
Invader Squash,Hong Kong Cricket Club 7,Harbour Road Sports Centre,18,2025-03-11
Global Squash 2,Sha Tin 5,HK Squash Centre,18,2025-03-11
Sha Tin 5,Invader Squash,Cornwall Street Squash Centre,19,2025-03-18
7NT,Hong Kong Cricket Club 7,Cornwall Street Squash Centre,19,2025-03-18
BOSS,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,19,2025-03-18
Tuen Mun Squash Club,Kinetic 3,Cornwall Street Squash Centre,19,2025-03-18
Star River 1,The Squash Club 3,Cornwall Street Squash Centre,19,2025-03-18
The Squash Club 3,Tuen Mun Squash Club,Cornwall Street Squash Centre,20,2025-03-25
Kinetic 3,BOSS,HK Squash Centre,20,2025-03-25
i-Mask Advance Squash Club 4,Hong Kong Cricket Club 7,Cornwall Street Squash Centre,20,2025-03-25
7NT,Sha Tin 5,Cornwall Street Squash Centre,20,2025-03-25
Invader Squash,Global Squash 2,Harbour Road Sports Centre,20,2025-03-25
Global Squash 2,7NT,Harbour Road Sports Centre,21,2025-04-01
Sha Tin 5,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,21,2025-04-01
Hong Kong Cricket Club 7,Kinetic 3,Hong Kong Cricket Club,21,2025-04-01
BOSS,The Squash Club 3,Cornwall Street Squash Centre,21,2025-04-01
Tuen Mun Squash Club,Star River 1,Cornwall Street Squash Centre,21,2025-04-01
Star River 1,BOSS,Cornwall Street Squash Centre,22,2025-04-08
The Squash Club 3,Hong Kong Cricket Club 7,Cornwall Street Squash Centre,22,2025-04-08
Kinetic 3,Sha Tin 5,HK Squash Centre,22,2025-04-08
i-Mask Advance Squash Club 4,Global Squash 2,Cornwall Street Squash Centre,22,2025-04-08
7NT,Invader Squash,Cornwall Street Squash Centre,22,2025-04-08
