Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Friend Club 4,v,Graduated,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,0-3,3-0,3-0)",7,01/12/2017
WSC NOSET,v,Giant 3,HK Squash Centre (HKSC),19:00,"2-3(0-3,0-3,3-1,1-3,3-0)",7,01/12/2017
Yuen Long Squash Club,v,Hong Kong Football Club 7,Yau Oi (YOSC),19:00,"1-4(2-3,2-3,3-0,2-3,1-3)",7,01/12/2017
WSC NOSET,v,Graduated,HK Squash Centre (HKSC),19:00,"1-4(0-3,2-3,2-3,0-3,3-0)",8,08/12/2017
The Zero Squash Club 1,v,i-Mask Advance Squash Club 5,Tsing Yi (TYSC),19:00,"2-3(1-3,1-3,3-0,0-3,3-0)",8,08/12/2017
GS 1,v,Yuen Long Squash Club,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",8,08/12/2017
Giant 3,v,Spirit 2,Pei Ho Street (PHSSC),19:00,"1-4(1-3,0-3,0-3,0-3,CR)",8,08/12/2017
Hong Kong Football Club 7,v,Friend Club 4,Hong Kong Football Club (HKFC),19:00,"2-3(0-3,0-3,3-1,1-3,3-0)",8,08/12/2017
Graduated,v,Hong Kong Football Club 7,HK Squash Centre (HKSC),19:00,"1-4(3-0,0-3,2-3,0-3,0-3)",9,15/12/2017
Spirit 2,v,WSC NOSET,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",9,15/12/2017
The Zero Squash Club 1,v,Giant 3,Cornwall Street (CSPSC),19:00,"4-1(3-0,2-3,3-0,3-1,3-0)",9,15/12/2017
Friend Club 4,v,GS 1,Cornwall Street (CSPSC),19:00,"1-4(3-0,0-3,0-3,0-3,0-3)",9,15/12/2017
Yuen Long Squash Club,v,i-Mask Advance Squash Club 5,Yau Oi (YOSC),19:00,"2-3(3-2,0-3,3-0,0-3,1-3)",9,15/12/2017
Graduated,v,GS 1,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,2-3,0-3,0-3)",10,05/01/2018
WSC NOSET,v,Hong Kong Football Club 7,HK Squash Centre (HKSC),19:00,"2-3(3-1,3-0,1-3,0-3,1-3)",10,05/01/2018
Spirit 2,v,The Zero Squash Club 1,HK Squash Centre (HKSC),19:00,"3-2(1-3,3-0,3-0,1-3,3-0)",10,05/01/2018
Friend Club 4,v,i-Mask Advance Squash Club 5,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-0,2-3,0-3,0-3)",10,05/01/2018
Yuen Long Squash Club,v,Giant 3,Yau Oi (YOSC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",10,05/01/2018
Yuen Long Squash Club,v,Spirit 2,Yau Oi (YOSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",11,12/01/2018
i-Mask Advance Squash Club 5,v,Graduated,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,1-3,3-0,3-1)",11,12/01/2018
GS 1,v,Hong Kong Football Club 7,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-2,3-0,3-2)",11,12/01/2018
The Zero Squash Club 1,v,WSC NOSET,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-1,3-1)",11,12/01/2018
Giant 3,v,Friend Club 4,Pei Ho Street (PHSSC),19:00,"3-2(0-3,3-1,0-3,3-0,CR)",11,12/01/2018
Graduated,v,Giant 3,HK Squash Centre (HKSC),19:00,"0-5(1-3,0-3,0-3,0-3,CR)",12,19/01/2018
WSC NOSET,v,GS 1,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",12,19/01/2018
Friend Club 4,v,Spirit 2,Cornwall Street (CSPSC),19:00,"1-4(3-1,2-3,1-3,1-3,0-3)",12,19/01/2018
Yuen Long Squash Club,v,The Zero Squash Club 1,Yau Oi (YOSC),19:00,"3-2(2-3,3-1,0-3,3-0,3-2)",12,19/01/2018
Hong Kong Football Club 7,v,i-Mask Advance Squash Club 5,Hong Kong Football Club (HKFC),19:00,"3-2(3-0,2-3,3-1,3-0,0-3)",12,19/01/2018
Spirit 2,v,Graduated,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-0,CR,CR)",13,26/01/2018
i-Mask Advance Squash Club 5,v,GS 1,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,2-3,1-3,3-1)",13,26/01/2018
The Zero Squash Club 1,v,Friend Club 4,Cornwall Street (CSPSC),19:00,"3-2(0-3,2-3,3-2,3-0,3-0)",13,26/01/2018
Giant 3,v,Hong Kong Football Club 7,Pei Ho Street (PHSSC),19:00,"2-3(0-3,3-0,3-0,1-3,1-3)",13,26/01/2018
Yuen Long Squash Club,v,WSC NOSET,Yau Oi (YOSC),19:00,"5-0(3-2,3-0,3-0,3-2,CR)",13,26/01/2018
WSC NOSET,v,i-Mask Advance Squash Club 5,HK Squash Centre (HKSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",14,02/02/2018
Graduated,v,The Zero Squash Club 1,HK Squash Centre (HKSC),19:00,"1-4(3-0,0-3,0-3,WO,CR)",14,02/02/2018
Friend Club 4,v,Yuen Long Squash Club,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,2-3,3-0,3-2)",14,02/02/2018
GS 1,v,Giant 3,HK Squash Centre (HKSC),19:00,"4-1(3-1,3-1,3-1,3-0,WO)",14,02/02/2018
Hong Kong Football Club 7,v,Spirit 2,Hong Kong Football Club (HKFC),19:00,"2-3(0-3,0-3,3-0,2-3,3-0)",14,02/02/2018
Spirit 2,v,GS 1,HK Squash Centre (HKSC),19:00,"4-1(0-3,3-0,3-1,3-0,3-0)",15,09/02/2018
Friend Club 4,v,WSC NOSET,Pei Ho Street (PHSSC),19:00,"3-2(3-1,3-1,0-3,3-0,0-3)",15,09/02/2018
The Zero Squash Club 1,v,Hong Kong Football Club 7,Cornwall Street (CSPSC),19:00,"4-1(2-3,3-0,3-1,3-2,3-0)",15,09/02/2018
Giant 3,v,i-Mask Advance Squash Club 5,Pei Ho Street (PHSSC),19:00,"1-4(0-3,3-2,1-3,1-3,0-3)",15,09/02/2018
Yuen Long Squash Club,v,Graduated,Yau Oi (YOSC),19:00,"4-1(0-3,3-2,3-0,CR,CR)",15,09/02/2018
Giant 3,v,WSC NOSET,Pei Ho Street (PHSSC),19:00,"3-2(3-1,3-0,0-3,3-0,1-3)",16,02/03/2018
Graduated,v,Friend Club 4,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,1-3,CR)",16,02/03/2018
i-Mask Advance Squash Club 5,v,Spirit 2,Pei Ho Street (PHSSC),19:00,"0-5(0-3,1-3,1-3,0-3,2-3)",16,02/03/2018
GS 1,v,The Zero Squash Club 1,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-0,0-3,0-3,WO)",16,02/03/2018
Hong Kong Football Club 7,v,Yuen Long Squash Club,Hong Kong Football Club (HKFC),19:00,"5-0(3-2,3-0,3-0,3-0,CR)",16,02/03/2018
Graduated,v,WSC NOSET,HK Squash Centre (HKSC),19:00,"2-3(3-1,2-3,0-3,0-3,WO)",17,09/03/2018
Spirit 2,v,Giant 3,HK Squash Centre (HKSC),19:00,"4-1(2-3,3-0,3-0,3-0,3-0)",17,09/03/2018
i-Mask Advance Squash Club 5,v,The Zero Squash Club 1,Pei Ho Street (PHSSC),19:00,"2-3(3-0,1-3,0-3,3-0,2-3)",17,09/03/2018
Friend Club 4,v,Hong Kong Football Club 7,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-1,3-0)",17,09/03/2018
Yuen Long Squash Club,v,GS 1,Yau Oi (YOSC),19:00,"1-4(0-3,0-3,0-3,0-3,WO)",17,09/03/2018
WSC NOSET,v,Spirit 2,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,0-3,WO)",18,23/03/2018
i-Mask Advance Squash Club 5,v,Yuen Long Squash Club,Cornwall Street (CSPSC),19:00,,18,23/03/2018
GS 1,v,Friend Club 4,Cornwall Street (CSPSC),19:00,"4-1(3-1,3-0,3-0,3-0,0-3)",18,23/03/2018
Giant 3,v,The Zero Squash Club 1,Pei Ho Street (PHSSC),19:00,"1-4(3-1,2-3,0-3,0-3,0-3)",18,23/03/2018
Hong Kong Football Club 7,v,Graduated,Hong Kong Football Club (HKFC),19:00,"5-0(3-2,3-0,3-0,3-0,CR)",18,23/03/2018
