Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Cricket Club 19,v,Spark 5,Hong Kong Cricket Club (HKCC),17:00,,15,07/03/2020
PERRIER SERGIO TACCHINI KCC 8,v,Kwai Tsing District Squash Club 3,HK Squash Centre (HKSC),17:00,,15,07/03/2020
Vitality Squash 3,v,[BYE],,,,15,07/03/2020
The Zero Squash Club D19,v,PERRIER SERGIO TACCHINI KCC 8,Cornwall Street (CSPSC),17:00,,16,14/03/2020
Hong Kong Cricket Club 19,v,Vitality Squash 3,Hong Kong Cricket Club (HKCC),17:00,,16,14/03/2020
Spark 5,v,Perrier Mix,HK Squash Centre (HKSC),17:00,,16,14/03/2020
Kwai Tsing District Squash Club 3,v,[BYE],,,,16,14/03/2020
The Zero Squash Club D19,v,Kwai Tsing District Squash Club 3,Cornwall Street (CSPSC),17:00,,17,21/03/2020
Perrier Mix,v,Vitality Squash 3,HK Squash Centre (HKSC),17:00,,17,21/03/2020
Spark 5,v,PERRIER SERGIO TACCHINI KCC 8,HK Squash Centre (HKSC),17:00,,17,21/03/2020
Hong Kong Cricket Club 19,v,[BYE],,,,17,21/03/2020
Vitality Squash 3,v,PERRIER SERGIO TACCHINI KCC 8,HK Squash Centre (HKSC),17:00,,18,28/03/2020
Spark 5,v,Kwai Tsing District Squash Club 3,HK Squash Centre (HKSC),17:00,,18,28/03/2020
Hong Kong Cricket Club 19,v,Perrier Mix,Hong Kong Cricket Club (HKCC),17:00,,18,28/03/2020
The Zero Squash Club D19,v,[BYE],,,,18,28/03/2020
Vitality Squash 3,v,Kwai Tsing District Squash Club 3,HK Squash Centre (HKSC),17:00,,19,25/04/2020
Spark 5,v,The Zero Squash Club D19,HK Squash Centre (HKSC),17:00,,19,25/04/2020
PERRIER SERGIO TACCHINI KCC 8,v,Hong Kong Cricket Club 19,Kowloon Cricket Club (KCC),17:00,,19,25/04/2020
Perrier Mix,v,[BYE],,,,19,25/04/2020
PERRIER SERGIO TACCHINI KCC 8,v,Perrier Mix,Kowloon Cricket Club (KCC),17:00,,20,02/05/2020
Vitality Squash 3,v,The Zero Squash Club D19,HK Squash Centre (HKSC),17:00,,20,02/05/2020
Kwai Tsing District Squash Club 3,v,Hong Kong Cricket Club 19,Cornwall Street (CSPSC),17:00,,20,02/05/2020
Spark 5,v,[BYE],,,,20,02/05/2020
Kwai Tsing District Squash Club 3,v,Perrier Mix,Kwun Chung (KCSC),17:00,,21,09/05/2020
Hong Kong Cricket Club 19,v,The Zero Squash Club D19,Hong Kong Cricket Club (HKCC),17:00,,21,09/05/2020
Vitality Squash 3,v,Spark 5,HK Squash Centre (HKSC),17:00,,21,09/05/2020
PERRIER SERGIO TACCHINI KCC 8,v,[BYE],,,,21,09/05/2020
Vitality Squash 3,v,PERRIER SERGIO TACCHINI KCC 8,HK Squash Centre (HKSC),17:00,,22,16/05/2020
Hong Kong Cricket Club 19,v,Perrier Mix,Hong Kong Cricket Club (HKCC),17:00,,22,16/05/2020
Kwai Tsing District Squash Club 3,v,[BYE],,,,22,16/05/2020
