Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club 16,v,i-Mask Advance Squash Club 11,Hong Kong Football Club (HKFC),19:00,"2-3(1-3,1-3,3-1,0-3,3-1)",7,05/12/2018
Craigengower Cricket Club,v,Mass,Craigengower Cricket Club (CCC),19:00,"4-1(3-2,3-0,3-0,0-3,3-1)",8,12/12/2018
i-Mask Advance Squash Club 11,v,Head Sha Tin 5,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-2,3-0,0-3,3-0)",8,12/12/2018
Exclamation,v,Hong Kong Football Club 16,Cornwall Street (CSPSC),19:00,"3-2(3-0,0-3,3-1,2-3,3-1)",8,12/12/2018
Global 2,v,Winter Warriors,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",8,12/12/2018
Airporterz,v,Star River 4,Kwun Chung (KCSC),19:00,"1-4(3-0,0-3,0-3,2-3,0-3)",8,12/12/2018
CSD,v,Alpha CUHK 2,Pei Ho Street (PHSSC),19:00,"1-4(3-0,0-3,0-3,0-3,WO)",8,12/12/2018
Winter Warriors,v,Mass,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-0,3-0,2-3,1-3)",9,02/01/2019
Star River 4,v,Global 2,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,1-3,1-3,0-3)",9,02/01/2019
Head Sha Tin 5,v,Exclamation,Pei Ho Street (PHSSC),19:00,"0-5(0-3,0-3,0-3,0-3,1-3)",9,02/01/2019
Alpha CUHK 2,v,i-Mask Advance Squash Club 11,Chinese University of HK (CUHK),19:00,"2-3(3-1,0-3,3-0,0-3,0-3)",9,02/01/2019
Craigengower Cricket Club,v,CSD,Craigengower Cricket Club (CCC),19:00,"5-0(3-0,3-1,3-0,3-0,3-2)",9,02/01/2019
Hong Kong Football Club 16,v,Airporterz,Hong Kong Football Club (HKFC),19:00,"5-0(CR,CR,CR,CR,CR)",9,02/01/2019
Mass,v,CSD,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-1,3-2,3-0,3-0)",10,09/01/2019
Craigengower Cricket Club,v,i-Mask Advance Squash Club 11,Craigengower Cricket Club (CCC),19:00,"2-3(0-3,0-3,0-3,3-1,3-0)",10,09/01/2019
Hong Kong Football Club 16,v,Global 2,Hong Kong Football Club (HKFC),19:00,"3-2(0-3,3-0,3-1,3-0,2-3)",10,09/01/2019
Winter Warriors,v,Star River 4,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-0,1-3,3-1,0-3)",10,09/01/2019
Exclamation,v,Alpha CUHK 2,Cornwall Street (CSPSC),19:00,"3-2(2-3,3-0,0-3,3-0,3-0)",10,09/01/2019
Airporterz,v,Head Sha Tin 5,Kwun Chung (KCSC),19:00,"1-4(3-0,0-3,0-3,0-3,2-3)",10,09/01/2019
Star River 4,v,Mass,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-2,3-0,3-0,3-0)",11,16/01/2019
CSD,v,i-Mask Advance Squash Club 11,Pei Ho Street (PHSSC),19:00,"0-5(0-3,0-3,0-3,0-3,2-3)",11,16/01/2019
Head Sha Tin 5,v,Global 2,Pei Ho Street (PHSSC),19:00,"2-3(3-0,0-3,1-3,3-2,0-3)",11,16/01/2019
Alpha CUHK 2,v,Airporterz,Chinese University of HK (CUHK),19:00,"4-1(0-3,3-1,3-0,3-0,CR)",11,16/01/2019
Craigengower Cricket Club,v,Exclamation,Craigengower Cricket Club (CCC),19:00,"1-4(0-3,3-1,0-3,0-3,0-3)",11,16/01/2019
Hong Kong Football Club 16,v,Winter Warriors,Hong Kong Football Club (HKFC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",11,16/01/2019
Hong Kong Football Club 16,v,Star River 4,Hong Kong Football Club (HKFC),19:00,"5-0(3-0,3-1,3-0,3-0,3-2)",12,23/01/2019
Mass,v,i-Mask Advance Squash Club 11,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,0-3,0-3,1-3)",12,23/01/2019
Exclamation,v,CSD,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-0,3-0,2-3)",12,23/01/2019
Winter Warriors,v,Head Sha Tin 5,HK Squash Centre (HKSC),19:00,"1-4(2-3,3-0,0-3,0-3,0-3)",12,23/01/2019
Alpha CUHK 2,v,Global 2,Chinese University of HK (CUHK),19:00,"4-1(1-3,3-2,3-0,3-0,3-0)",12,23/01/2019
Craigengower Cricket Club,v,Airporterz,Craigengower Cricket Club (CCC),19:00,"1-4(0-3,3-1,0-3,0-3,0-3)",12,23/01/2019
Exclamation,v,i-Mask Advance Squash Club 11,Cornwall Street (CSPSC),19:00,"3-2(3-2,1-3,1-3,3-1,3-0)",13,30/01/2019
Winter Warriors,v,Alpha CUHK 2,HK Squash Centre (HKSC),19:00,"1-4(3-0,0-3,0-3,0-3,0-3)",13,30/01/2019
Star River 4,v,Head Sha Tin 5,Cornwall Street (CSPSC),19:00,"1-4(2-3,3-0,1-3,0-3,0-3)",13,30/01/2019
Global 2,v,Craigengower Cricket Club,HK Squash Centre (HKSC),19:00,"4-1(3-2,2-3,3-0,3-0,3-0)",13,30/01/2019
Airporterz,v,CSD,Kwun Chung (KCSC),19:00,"2-3(3-0,3-1,1-3,1-3,0-3)",13,30/01/2019
Hong Kong Football Club 16,v,Mass,Hong Kong Football Club (HKFC),19:00,"5-0(3-0,3-0,3-0,3-0,3-2)",13,30/01/2019
Mass,v,Exclamation,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",14,20/02/2019
i-Mask Advance Squash Club 11,v,Airporterz,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-0,3-1,3-1,3-2)",14,20/02/2019
CSD,v,Global 2,Pei Ho Street (PHSSC),19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",14,20/02/2019
Head Sha Tin 5,v,Hong Kong Football Club 16,Pei Ho Street (PHSSC),19:00,"4-1(3-2,3-0,3-0,3-1,1-3)",14,20/02/2019
Alpha CUHK 2,v,Star River 4,Chinese University of HK (CUHK),19:00,"5-0(3-1,3-1,3-0,3-2,3-0)",14,20/02/2019
Craigengower Cricket Club,v,Winter Warriors,Craigengower Cricket Club (CCC),19:00,"3-2(0-3,3-0,0-3,3-1,3-0)",14,20/02/2019
Global 2,v,i-Mask Advance Squash Club 11,HK Squash Centre (HKSC),19:00,"1-4(2-3,2-3,3-0,2-3,1-3)",15,27/02/2019
Winter Warriors,v,CSD,HK Squash Centre (HKSC),19:00,"4-1(3-1,3-1,3-0,0-3,3-0)",15,27/02/2019
Star River 4,v,Craigengower Cricket Club,Cornwall Street (CSPSC),19:00,"2-3(0-3,3-0,3-0,0-3,0-3)",15,27/02/2019
Airporterz,v,Exclamation,Kwun Chung (KCSC),19:00,"1-4(3-2,2-3,0-3,0-3,0-3)",15,27/02/2019
Head Sha Tin 5,v,Mass,Pei Ho Street (PHSSC),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",15,27/02/2019
Hong Kong Football Club 16,v,Alpha CUHK 2,Hong Kong Football Club (HKFC),19:00,"3-2(0-3,0-3,3-0,3-1,3-1)",15,27/02/2019
Mass,v,Airporterz,Cornwall Street (CSPSC),19:00,"0-5(2-3,1-3,0-3,0-3,0-3)",16,06/03/2019
Exclamation,v,Global 2,Cornwall Street (CSPSC),19:00,"3-2(3-0,0-3,2-3,3-1,3-0)",16,06/03/2019
i-Mask Advance Squash Club 11,v,Winter Warriors,Kwun Chung (KCSC),19:00,"3-2(2-3,1-3,3-0,3-2,3-0)",16,06/03/2019
CSD,v,Star River 4,Pei Ho Street (PHSSC),19:00,"2-3(3-0,1-3,0-3,3-0,0-3)",16,06/03/2019
Alpha CUHK 2,v,Head Sha Tin 5,Chinese University of HK (CUHK),19:00,"4-1(3-0,3-0,1-3,3-0,3-1)",16,06/03/2019
Craigengower Cricket Club,v,Hong Kong Football Club 16,Craigengower Cricket Club (CCC),19:00,"1-4(3-0,0-3,0-3,0-3,0-3)",16,06/03/2019
Global 2,v,Airporterz,HK Squash Centre (HKSC),19:00,"4-1(2-3,3-0,3-2,3-2,3-0)",17,13/03/2019
Winter Warriors,v,Exclamation,HK Squash Centre (HKSC),19:00,"0-5(2-3,0-3,0-3,1-3,0-3)",17,13/03/2019
Star River 4,v,i-Mask Advance Squash Club 11,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",17,13/03/2019
Head Sha Tin 5,v,Craigengower Cricket Club,Pei Ho Street (PHSSC),19:00,"3-2(2-3,1-3,3-1,3-0,3-0)",17,13/03/2019
Alpha CUHK 2,v,Mass,Chinese University of HK (CUHK),19:00,"5-0(3-0,3-0,3-0,3-0,CR)",17,13/03/2019
Hong Kong Football Club 16,v,CSD,Hong Kong Football Club (HKFC),19:00,"5-0(3-1,3-0,3-0,3-1,3-1)",17,13/03/2019
Mass,v,Global 2,Cornwall Street (CSPSC),19:00,"2-3(3-0,0-3,3-0,0-3,0-3)",18,20/03/2019
Exclamation,v,Star River 4,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-1,3-1,3-1,3-0)",18,20/03/2019
i-Mask Advance Squash Club 11,v,Hong Kong Football Club 16,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-2,3-0,3-2,3-0)",18,20/03/2019
Airporterz,v,Winter Warriors,Kwun Chung (KCSC),19:00,"4-1(3-0,3-0,3-0,3-0,1-3)",18,20/03/2019
CSD,v,Head Sha Tin 5,Pei Ho Street (PHSSC),19:00,"1-4(3-0,0-3,1-3,0-3,1-3)",18,20/03/2019
Craigengower Cricket Club,v,Alpha CUHK 2,Craigengower Cricket Club (CCC),19:00,"1-4(3-1,0-3,0-3,1-3,2-3)",18,20/03/2019
Winter Warriors,v,Global 2,HK Squash Centre (HKSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",19,27/03/2019
Star River 4,v,Airporterz,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-2,3-0,3-2,0-3)",19,27/03/2019
Head Sha Tin 5,v,i-Mask Advance Squash Club 11,Pei Ho Street (PHSSC),19:00,"1-4(0-3,0-3,3-0,1-3,1-3)",19,27/03/2019
Alpha CUHK 2,v,CSD,Chinese University of HK (CUHK),19:00,"5-0(3-0,3-0,CR,CR,CR)",19,27/03/2019
Mass,v,Craigengower Cricket Club,Cornwall Street (CSPSC),19:00,"5-0(CR,CR,CR,CR,CR)",19,27/03/2019
Hong Kong Football Club 16,v,Exclamation,Hong Kong Football Club (HKFC),19:00,"3-2(1-3,1-3,3-1,3-1,3-0)",19,27/03/2019
Global 2,v,Star River 4,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-0,3-1,3-0)",20,03/04/2019
Exclamation,v,Head Sha Tin 5,Cornwall Street (CSPSC),19:00,"4-1(3-0,1-3,3-0,3-0,3-0)",20,03/04/2019
i-Mask Advance Squash Club 11,v,Alpha CUHK 2,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-1,3-1,2-3,1-3)",20,03/04/2019
Mass,v,Winter Warriors,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,1-3,0-3,3-0)",20,03/04/2019
Airporterz,v,Hong Kong Football Club 16,Kwun Chung (KCSC),19:00,"1-4(3-1,0-3,0-3,1-3,1-3)",20,03/04/2019
CSD,v,Craigengower Cricket Club,Pei Ho Street (PHSSC),19:00,"1-4(0-3,0-3,3-2,0-3,CR)",20,03/04/2019
Star River 4,v,Winter Warriors,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,1-3,3-0,CR)",21,10/04/2019
CSD,v,Mass,Pei Ho Street (PHSSC),19:00,"3-2(3-1,0-3,3-0,3-1,CR)",21,10/04/2019
Head Sha Tin 5,v,Airporterz,Pei Ho Street (PHSSC),19:00,"4-1(0-3,3-2,3-1,3-2,3-0)",21,10/04/2019
Alpha CUHK 2,v,Exclamation,Chinese University of HK (CUHK),19:00,"2-3(2-3,3-1,0-3,0-3,3-0)",21,10/04/2019
i-Mask Advance Squash Club 11,v,Craigengower Cricket Club,Cornwall Street (CSPSC),19:00,"5-0(CR,CR,CR,CR,CR)",21,10/04/2019
Global 2,v,Hong Kong Football Club 16,HK Squash Centre (HKSC),19:00,"4-1(3-1,2-3,3-2,3-0,3-0)",21,10/04/2019
Global 2,v,Head Sha Tin 5,HK Squash Centre (HKSC),19:00,"3-2(3-1,3-0,1-3,1-3,3-1)",22,08/05/2019
Winter Warriors,v,Hong Kong Football Club 16,HK Squash Centre (HKSC),19:00,"0-5(1-3,0-3,1-3,0-3,1-3)",22,08/05/2019
i-Mask Advance Squash Club 11,v,CSD,Cornwall Street (CSPSC),19:00,"4-1(2-3,3-0,3-0,3-0,3-0)",22,08/05/2019
Exclamation,v,Craigengower Cricket Club,Cornwall Street (CSPSC),19:00,"5-0(WO,WO,WO,WO,WO)",22,08/05/2019
Mass,v,Star River 4,Cornwall Street (CSPSC),19:00,"1-4(1-3,0-3,0-3,3-0,0-3)",22,08/05/2019
Airporterz,v,Alpha CUHK 2,Kwun Chung (KCSC),19:00,"1-4(2-3,3-2,1-3,0-3,0-3)",22,08/05/2019
