Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
HEAD SHATIN 4,Greenfield,Cornwall Street (CSPSC),3,29/10/2019,0-5,"['2-3', '0-3', '0-3', '0-3', '1-3']",0,5,3,15
Invader Squash,HKCC TUESDAY NIGHT ROCKERS,Harbour Road (HRSC),3,29/10/2019,2-3,"['0-3', '3-2', '2-3', '2-3', '3-2']",2,3,10,13
Greenfield,The Zero Squash Club D15,Cornwall Street (CSPSC),4,05/11/2019,1-4,"['0-3', '1-3', '3-0', '1-3', '1-3']",1,4,6,12
Star River 3,7NT,Cornwall Street (CSPSC),4,05/11/2019,3-2,"['1-3', '0-3', '3-2', '3-2', '3-1']",3,2,10,11
Kinetic 5,HEAD SHATIN 4,HK Squash Centre (HKSC),4,05/11/2019,4-1,"['3-0', '0-3', '3-2', '3-2', '3-1']",4,1,12,8
HKFS,Invader Squash,Pei Ho Street (PHSSC),4,05/11/2019,1-4,"['3-1', '2-3', '0-3', '1-3', '0-3']",1,4,6,13
HKCC TUESDAY NIGHT ROCKERS,ZOMA,Hong Kong Cricket Club (HKCC),4,05/11/2019,4-1,"['3-0', '3-1', '0-3', '3-0', '3-0']",4,1,12,4
Greenfield,HKFS,Cornwall Street (CSPSC),5,19/11/2019,4-1,"['1-3', 'WO', 'WO', 'WO', 'WO']",4,1,13,3
Star River 3,Invader Squash,Cornwall Street (CSPSC),5,19/11/2019,3-2,"['3-1', '3-2', '3-2', '1-3', '0-3']",3,2,10,11
ZOMA,HEAD SHATIN 4,Cornwall Street (CSPSC),5,19/11/2019,3-2,"['1-3', '2-3', '3-0', '3-1', '3-2']",3,2,12,9
HKCC TUESDAY NIGHT ROCKERS,The Zero Squash Club D15,Hong Kong Cricket Club (HKCC),5,19/11/2019,3-2,"['0-3', '0-3', '3-2', '3-0', '3-1']",3,2,9,9
Star River 3,Greenfield,Cornwall Street (CSPSC),6,26/11/2019,2-3,"['2-3', '0-3', '0-3', '3-0', '3-0']",2,3,8,9
The Zero Squash Club D15,ZOMA,Cornwall Street (CSPSC),6,26/11/2019,2-3,"['3-0', '3-0', '0-3', '0-3', '2-3']",2,3,8,9
7NT,HKCC TUESDAY NIGHT ROCKERS,Cornwall Street (CSPSC),6,26/11/2019,1-4,"['0-3', '0-3', '3-0', '0-3', '0-3']",1,4,3,12
Invader Squash,HEAD SHATIN 4,Harbour Road (HRSC),6,26/11/2019,3-2,"['3-0', '2-3', '2-3', '3-2', '3-1']",3,2,13,9
HKFS,Kinetic 5,Pei Ho Street (PHSSC),6,26/11/2019,0-5,"['WO', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
Kinetic 5,Greenfield,HK Squash Centre (HKSC),7,03/12/2019,0-5,"['0-3', '1-3', '1-3', '0-3', '0-3']",0,5,2,15
HKCC TUESDAY NIGHT ROCKERS,Star River 3,Hong Kong Cricket Club (HKCC),7,03/12/2019,4-1,"['3-1', '1-3', '3-0', '3-1', '3-0']",4,1,13,5
7NT,HEAD SHATIN 4,Cornwall Street (CSPSC),7,03/12/2019,1-4,"['2-3', '0-3', '3-1', '1-3', '2-3']",1,4,8,13
The Zero Squash Club D15,Invader Squash,Cornwall Street (CSPSC),7,03/12/2019,2-3,"['3-0', '2-3', '0-3', '3-1', '0-3']",2,3,8,10
HKFS,ZOMA,Cornwall Street (CSPSC),7,03/12/2019,0-5,"['0-3', '1-3', '2-3', 'CR', 'CR']",0,5,3,15
HEAD SHATIN 4,The Zero Squash Club D15,Cornwall Street (CSPSC),8,10/12/2019,3-2,"['1-3', '3-0', '3-0', '2-3', '3-0']",3,2,12,6
Greenfield,Invader Squash,Cornwall Street (CSPSC),8,10/12/2019,4-1,"['3-0', '3-0', '3-0', '3-1', '0-3']",4,1,12,4
ZOMA,7NT,Cornwall Street (CSPSC),8,10/12/2019,4-1,"['3-0', '3-0', '2-3', '3-0', '3-0']",4,1,14,3
Kinetic 5,Star River 3,HK Squash Centre (HKSC),8,10/12/2019,3-2,"['3-0', '0-3', '3-0', '3-2', '0-3']",3,2,9,8
HKCC TUESDAY NIGHT ROCKERS,HKFS,Hong Kong Cricket Club (HKCC),8,10/12/2019,5-0,"['3-1', '3-0', '3-1', '3-1', '3-0']",5,0,15,3
HEAD SHATIN 4,HKFS,Cornwall Street (CSPSC),9,17/12/2019,4-1,"['1-3', 'CR', 'CR', 'CR', 'CR']",4,1,13,3
ZOMA,HKFS,Cornwall Street (CSPSC),10,07/01/2020,4-1,"['0-3', '3-1', '3-1', 'WO', 'WO']",4,1,12,5
HEAD SHATIN 4,7NT,Cornwall Street (CSPSC),10,07/01/2020,5-0,"['3-0', '3-0', '3-0', '3-1', 'CR']",5,0,15,1
Invader Squash,The Zero Squash Club D15,Harbour Road (HRSC),10,07/01/2020,1-4,"['0-3', '0-3', '3-1', '2-3', '2-3']",1,4,7,13
Greenfield,Kinetic 5,Cornwall Street (CSPSC),10,07/01/2020,4-1,"['0-3', '3-1', '3-0', '3-0', '3-1']",4,1,12,5
Star River 3,HKCC TUESDAY NIGHT ROCKERS,Cornwall Street (CSPSC),10,07/01/2020,0-5,"['0-3', '0-3', '2-3', '0-3', '0-3']",0,5,2,15
Star River 3,ZOMA,Cornwall Street (CSPSC),11,14/01/2020,0-5,"['1-3', '1-3', '0-3', '1-3', '1-3']",0,5,4,15
Greenfield,HKCC TUESDAY NIGHT ROCKERS,Cornwall Street (CSPSC),11,14/01/2020,4-1,"['3-0', '2-3', '3-0', '3-1', '3-0']",4,1,14,4
7NT,The Zero Squash Club D15,Cornwall Street (CSPSC),11,14/01/2020,0-5,"['0-3', '0-3', '1-3', '0-3', '2-3']",0,5,3,15
Kinetic 5,Invader Squash,HK Squash Centre (HKSC),11,14/01/2020,4-1,"['3-0', '3-1', '0-3', '3-2', '3-2']",4,1,12,8
HKFS,HEAD SHATIN 4,Pei Ho Street (PHSSC),11,14/01/2020,3-2,"['3-1', '3-0', '3-1', '2-3', '0-3']",3,2,11,8
