Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Football Club 16,CSD,Hong Kong Football Club (HKFC),5,20/11/2019,5-0,"['3-2', '3-0', '3-0', '3-0', '3-0']",5,0,15,2
Star River 4,Latecomers,Cornwall Street (CSPSC),6,27/11/2019,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
South China Athletic Association,Airporterz,HK Squash Centre (HKSC),6,27/11/2019,4-1,"['3-0', '3-0', '3-0', '3-2', '0-3']",4,1,12,5
Winter Warriors,Hong Kong Racketlon Association,HK Squash Centre (HKSC),6,27/11/2019,1-4,"['0-3', '2-3', '1-3', '3-0', '0-3']",1,4,6,12
Global 2,Mass,HK Squash Centre (HKSC),6,27/11/2019,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
CSD,Progressive Squash Club,Kwun Chung (KCSC),6,27/11/2019,4-1,"['3-2', '3-0', '3-0', '3-1', '0-3']",4,1,12,6
Alpha CUHK 2,Hong Kong Football Club 16,Chinese University of HK (CUHK),6,27/11/2019,1-4,"['0-3', '3-2', '1-3', '0-3', '1-3']",1,4,5,14
Hong Kong Racketlon Association,Mass,Cornwall Street (CSPSC),7,04/12/2019,4-1,"['0-3', '3-2', '3-1', '3-2', '3-2']",4,1,12,10
Latecomers,Winter Warriors,Pei Ho Street (PHSSC),7,04/12/2019,1-4,"['3-1', '0-3', '0-3', 'CR', 'CR']",1,4,3,13
Global 2,South China Athletic Association,HK Squash Centre (HKSC),7,04/12/2019,4-1,"['3-1', '3-0', '0-3', '3-1', '3-2']",4,1,12,7
CSD,Star River 4,Kwun Chung (KCSC),7,04/12/2019,2-3,"['3-1', '3-0', '1-3', '0-3', '0-3']",2,3,7,10
Airporterz,Alpha CUHK 2,Kwun Chung (KCSC),7,04/12/2019,1-4,"['0-3', '0-3', '3-0', '0-3', '0-3']",1,4,3,12
Hong Kong Football Club 16,Progressive Squash Club,Hong Kong Football Club (HKFC),7,04/12/2019,4-1,"['2-3', '3-0', '3-0', '3-0', 'CR']",4,1,14,3
Mass,CSD,Cornwall Street (CSPSC),8,11/12/2019,2-3,"['2-3', '0-3', '0-3', '3-1', '3-0']",2,3,8,10
Star River 4,Airporterz,Cornwall Street (CSPSC),8,11/12/2019,1-4,"['0-3', '1-3', '0-3', '0-3', '3-0']",1,4,4,12
South China Athletic Association,Hong Kong Racketlon Association,HK Squash Centre (HKSC),8,11/12/2019,1-4,"['2-3', '0-3', '3-1', '0-3', '0-3']",1,4,5,13
Alpha CUHK 2,Progressive Squash Club,Chinese University of HK (CUHK),8,11/12/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Latecomers,Global 2,Kwun Chung (KCSC),8,11/12/2019,1-4,"['0-3', '0-3', '0-3', '1-3', '3-0']",1,4,4,12
Winter Warriors,Hong Kong Football Club 16,HK Squash Centre (HKSC),8,11/12/2019,3-2,"['3-1', '3-1', '1-3', '2-3', '3-1']",3,2,12,9
South China Athletic Association,Star River 4,HK Squash Centre (HKSC),9,08/01/2020,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Winter Warriors,Progressive Squash Club,HK Squash Centre (HKSC),9,08/01/2020,5-0,"['3-1', '3-0', '3-1', '3-0', 'CR']",5,0,15,2
Hong Kong Racketlon Association,Hong Kong Football Club 16,Cornwall Street (CSPSC),9,08/01/2020,4-1,"['3-0', '2-3', '3-1', '3-0', '3-2']",4,1,14,6
Global 2,Airporterz,HK Squash Centre (HKSC),9,08/01/2020,3-2,"['0-3', '3-2', '2-3', '3-0', '3-0']",3,2,11,8
CSD,Latecomers,Kwun Chung (KCSC),9,08/01/2020,4-1,"['3-0', '3-0', '3-2', '3-1', '0-3']",4,1,12,6
Alpha CUHK 2,Mass,Chinese University of HK (CUHK),9,08/01/2020,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Airporterz,CSD,Pei Ho Street (PHSSC),10,15/01/2020,5-0,"['3-0', '3-1', '3-0', '3-1', '3-0']",5,0,15,2
Star River 4,Global 2,Cornwall Street (CSPSC),10,15/01/2020,0-5,"['1-3', '0-3', '0-3', '2-3', '0-3']",0,5,3,15
Mass,Winter Warriors,Cornwall Street (CSPSC),10,15/01/2020,1-4,"['1-3', '0-3', '0-3', '0-3', '3-0']",1,4,4,12
Progressive Squash Club,Hong Kong Racketlon Association,HK Squash Centre (HKSC),10,15/01/2020,1-4,"['0-3', '0-3', '1-3', '0-3', '3-1']",1,4,4,13
Latecomers,Alpha CUHK 2,Kwun Chung (KCSC),10,15/01/2020,1-4,"['3-2', '0-3', '0-3', '1-3', '0-3']",1,4,4,14
South China Athletic Association,Hong Kong Football Club 16,HK Squash Centre (HKSC),10,15/01/2020,2-3,"['1-3', '3-1', '3-0', '0-3', '0-3']",2,3,7,10
