Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Ricci Hall Old Boys' Association,Global 1,Cornwall Street (CSPSC),7,27/11/2019,1-4,"['3-0', '2-3', '0-3', '0-3', '0-3']",1,4,5,12
HEAD SHATIN 2,Andy and Friends 1,Pei Ho Street (PHSSC),7,27/11/2019,3-2,"['3-0', '3-0', '0-3', '2-3', '3-1']",3,2,11,7
Twister 1,Hong Kong Cricket Club 6,Cornwall Street (CSPSC),7,27/11/2019,0-5,"['2-3', '2-3', '0-3', '0-3', '1-3']",0,5,5,15
HKU 1,Hong Kong Football Club 6A,HK Squash Centre (HKSC),7,27/11/2019,0-5,"['0-3', '2-3', '1-3', '1-3', '0-3']",0,5,4,15
Hong Kong Football Club 6B,Kinetic 1,Hong Kong Football Club (HKFC),7,27/11/2019,4-1,"['3-0', '2-3', '3-0', '3-0', '3-0']",4,1,14,3
Twister 1,Andy and Friends 1,Cornwall Street (CSPSC),8,04/12/2019,2-3,"['1-3', '3-0', '0-3', '0-3', '3-2']",2,3,7,11
Ricci Hall Old Boys' Association,Hong Kong Cricket Club 6,Cornwall Street (CSPSC),8,04/12/2019,2-3,"['3-2', '0-3', '3-0', '0-3', '0-3']",2,3,6,11
Kinetic 1,Global 1,Pei Ho Street (PHSSC),8,04/12/2019,2-3,"['0-3', '3-0', '3-1', '1-3', '1-3']",2,3,8,10
HKU 1,HEAD SHATIN 2,HK Squash Centre (HKSC),8,04/12/2019,1-4,"['1-3', '3-2', '0-3', '0-3', '0-3']",1,4,4,14
Andy and Friends 1,HKU 1,Cornwall Street (CSPSC),9,11/12/2019,4-1,"['3-0', '0-3', '3-0', '3-0', '3-0']",4,1,12,3
HEAD SHATIN 2,Global 1,Cornwall Street (CSPSC),9,11/12/2019,4-1,"['0-3', '3-1', '3-1', '3-0', '3-1']",4,1,12,6
Kinetic 1,Ricci Hall Old Boys' Association,Cornwall Street (CSPSC),9,11/12/2019,1-4,"['2-3', '3-1', '2-3', '0-3', '0-3']",1,4,7,13
Hong Kong Cricket Club 6,Hong Kong Football Club 6B,Hong Kong Cricket Club (HKCC),9,11/12/2019,1-4,"['0-3', '1-3', '0-3', '0-3', '3-2']",1,4,4,14
Hong Kong Football Club 6A,Twister 1,Hong Kong Football Club (HKFC),9,11/12/2019,5-0,"['3-0', '3-2', '3-0', '3-0', '3-0']",5,0,15,2
HEAD SHATIN 2,HKU 1,Cornwall Street (CSPSC),10,08/01/2020,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Global 1,Kinetic 1,Harbour Road (HRSC),10,08/01/2020,5-0,"['3-2', '3-2', '3-0', 'CR', 'CR']",5,0,15,4
Andy and Friends 1,Twister 1,Cornwall Street (CSPSC),10,08/01/2020,5-0,"['3-1', '3-1', '3-0', '3-0', '3-1']",5,0,15,3
Hong Kong Cricket Club 6,Ricci Hall Old Boys' Association,Hong Kong Cricket Club (HKCC),10,08/01/2020,4-1,"['0-3', '3-1', 'CR', 'CR', 'CR']",4,1,12,4
Kinetic 1,Twister 1,Cornwall Street (CSPSC),11,15/01/2020,4-1,"['3-0', '3-1', '3-1', '3-1', 'CR']",4,1,15,3
HEAD SHATIN 2,Hong Kong Football Club 6A,Cornwall Street (CSPSC),11,15/01/2020,2-3,"['0-3', '1-3', '3-1', '3-0', '0-3']",2,3,7,10
Andy and Friends 1,Global 1,Cornwall Street (CSPSC),11,15/01/2020,3-2,"['1-3', '3-2', '3-0', '2-3', '3-1']",3,2,12,9
HKU 1,Hong Kong Cricket Club 6,HK Squash Centre (HKSC),11,15/01/2020,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Hong Kong Football Club 6B,Ricci Hall Old Boys' Association,Hong Kong Football Club (HKFC),11,15/01/2020,4-1,"['0-3', '3-0', '3-2', '3-0', 'CR']",4,1,12,5
