Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
TNG 1,Royal Hong Kong Yacht Club Div 13,Cornwall Street Squash Centre,18,2025-03-14,3.2612612612612613,2.7387387387387387
Greenfield,Physical Chess 4,Cornwall Street Squash Centre,18,2025-03-14,3.4484484484484486,2.5515515515515514
North District Sports Association 2,Star River 3,Cornwall Street Squash Centre,18,2025-03-14,3.3313313313313313,2.6686686686686687
M&M Squash,Squashathon PLZ,Cornwall Street Squash Centre,18,2025-03-14,2.9229229229229228,3.0770770770770772
TNG 2,Bravo D13,Cornwall Street Squash Centre,18,2025-03-14,3.878878878878879,2.121121121121121
Squashathon PLZ,TNG 2,Cornwall Street Squash Centre,19,2025-03-21,2.3833833833833835,3.6166166166166165
Star River 3,M&M Squash,Cornwall Street Squash Centre,19,2025-03-21,2.850850850850851,3.149149149149149
Physical Chess 4,North District Sports Association 2,Cornwall Street Squash Centre,19,2025-03-21,2.975975975975976,3.024024024024024
TNG 1,Greenfield,Cornwall Street Squash Centre,19,2025-03-21,3.1071071071071072,2.8928928928928928
Vitality Squash 3,Royal Hong Kong Yacht Club Div 13,HK Squash Centre,19,2025-03-21,2.6046046046046047,3.3953953953953953
Bravo D13,Arctic Circle,Yuen Long Jockey Club Squash Courts,19,2025-03-21,2.6836836836836837,3.3163163163163163
Royal Hong Kong Yacht Club Div 13,Arctic Circle,Royal Hong Kong Yacht Club,20,2025-03-28,3.5605605605605604,2.4394394394394396
Greenfield,Vitality Squash 3,Cornwall Street Squash Centre,20,2025-03-28,3.4824824824824825,2.5175175175175175
North District Sports Association 2,TNG 1,Cornwall Street Squash Centre,20,2025-03-28,2.4914914914914914,3.5085085085085086
M&M Squash,Physical Chess 4,Cornwall Street Squash Centre,20,2025-03-28,2.962962962962963,3.037037037037037
TNG 2,Star River 3,Cornwall Street Squash Centre,20,2025-03-28,3.913913913913914,2.086086086086086
Squashathon PLZ,Bravo D13,Cornwall Street Squash Centre,20,2025-03-28,3.274274274274274,2.725725725725726
Star River 3,Squashathon PLZ,Cornwall Street Squash Centre,21,2025-04-11,2.810810810810811,3.189189189189189
Physical Chess 4,TNG 2,Cornwall Street Squash Centre,21,2025-04-11,2.4834834834834836,3.5165165165165164
TNG 1,M&M Squash,Cornwall Street Squash Centre,21,2025-04-11,3.7067067067067065,2.2932932932932935
Vitality Squash 3,North District Sports Association 2,HK Squash Centre,21,2025-04-11,3.1321321321321323,2.8678678678678677
Arctic Circle,Greenfield,Cornwall Street Squash Centre,21,2025-04-11,2.6836836836836837,3.3163163163163163
Bravo D13,Royal Hong Kong Yacht Club Div 13,Cornwall Street Squash Centre,21,2025-04-11,2.344344344344344,3.655655655655656
TNG 2,Squashathon PLZ,Cornwall Street Squash Centre,22,2025-05-02,3.695695695695696,2.304304304304304
M&M Squash,Star River 3,Cornwall Street Squash Centre,22,2025-05-02,3.141141141141141,2.858858858858859
North District Sports Association 2,Physical Chess 4,Cornwall Street Squash Centre,22,2025-05-02,2.974974974974975,3.025025025025025
Greenfield,TNG 1,HK Squash Centre,22,2025-05-02,2.951951951951952,3.048048048048048
Royal Hong Kong Yacht Club Div 13,Vitality Squash 3,Royal Hong Kong Yacht Club,22,2025-05-02,3.6476476476476476,2.3523523523523524
Arctic Circle,Bravo D13,Cornwall Street Squash Centre,22,2025-05-02,3.4124124124124124,2.5875875875875876
